MSFT  KO MO LMT MMM MRK MCD MDT LOW MS MET MON  KFT MA
-0.00958 -0.005511 0.000281 -0.017485 -0.005089 -0.013014 -0.013481 -0.005896 -0.014945 -0.016726 -0.005857 -0.020685 -0.004783 -0.017371
-0.009212 -0.002078 -0.010269 -0.008192 -0.002495 0.00869 -0.030064 0.001384 0.007504 -0.050859 -0.007659 -0.006609 -0.016341 -0.030884
0.017201 -0.00233 0.00575 -0.003133 -0.00075 -0.00505 0.028491 -0.00158 0.008258 0.006336 -0.015436 0.004174 0.000977 -0.008352
0.008684 0.005373 0.008862 0.022286 0.012516 0.025082 0.015221 -0.000791 0.013811 0.031301 0.025327 0.022733 0.005207 0.018395
0.001359 0.00395 0.00425 -0.003354 -0.004821 0.00233 -0.006297 -0.005541 -0.014098 -0.005931 -0.018036 -0.010415 -0.000971 -0.020239
0.020362 -0.00648 0.00649 -0.005188 -0.013415 0.001453 -0.008751 -0.00995 -0.010604 -0.008247 -0.010581 -0.021435 0.007453 -0.015104
0.000443 -0.003028 0.00771 0.000282 0.005791 0.013349 0.003349 0 -0.006333 0.008846 0.007667 -0.001967 0.00193 -0.007217
0.02305 0.004907 0.001947 0.006904 0.006384 0.010023 0.01335 -0.007437 0.010132 0.043143 -0.002803 0.017348 -0.005779 0.029078
-0.008666 -0.003255 0.002638 -0.004478 -0.010075 -0.000567 -0.025449 -0.008708 -0.010678 0.008911 -0.014056 -0.008397 0.01227 0.028698
-0.016608 -0.002799 -0.013431 0.00239 0.004146 -0.008794 0.001536 -0.009602 -0.004742 -0.005166 -0.000407 0.009119 -0.005742 0.007511
0.014222 0.001871 0.012772 -0.00028 0.003629 0.00229 0.001841 -0.004125 0.018896 0.011725 0.015485 -0.007488 0.001925 0.011715
0.001753 -0.007471 0.004712 -0.012204 -0.018826 -0.008852 -0.004593 -0.021541 -0.016288 -0.00596 -0.018459 0.005073 -0.004839 -0.004
0.013123 -0.002117 0.007586 0.000284 0.00737 0.011236 -0.01661 -0.005292 -0.007541 0.001666 0.012674 -0.008153 -0.002593 -0.007398
0.013394 0.015087 0.011499 0.012777 0.023587 0.022507 0.049734 0.000213 0.020648 0.039907 0.024021 0.087552 0.0065 0.022147
-0.007252 -0.000929 -0.006225 0.005607 -0.004683 0.015046 0.001192 -0.001702 -0.018126 0.010713 0.009462 0.010078 -0.00226 0
0.017167 0.008136 0.008716 0.010594 0.004333 0.005215 0.011012 -0.001279 0.002802 0.012814 0.009178 0.013184 0.004854 -0.014583
-0.014768 -0.00807 -0.009991 0.005793 -0.007027 0.001912 -0.006182 0.006402 -0.000329 -0.005779 -0.012384 -0.008206 0.002899 0.006342
0.005567 0.007206 0.060412 0.007954 0.010428 -0.000818 -0.002073 0.008077 -0.004275 0.003456 0.003723 0.022038 -0.024727 -0.016807
-0.007666 -0.003462 0.000514 -0.00381 -0.089569 0.008456 -0.015138 0.003373 -0.043593 0.001253 -0.006441 -0.021099 -0.005598 -0.01453
0.008584 0.010422 -0.005913 0.016662 -0.01336 -0.004057 0.015069 0.002311 -0.008978 0.004066 0.023576 0.001066 0.000331 0.008023
-0.017021 0.004126 0.007887 0.011553 -0.000274 0.012222 0.017815 0.00587 -0.005923 -0.004361 0.003071 -0.00627 0.003972 -0.003011
-0.019913 -0.005478 -0.008467 -0.005312 -0.005062 -0.015294 -0.013711 -0.005211 -0.038205 -0.016111 -0.016648 0.010952 0.009562 -0.01726
-0.016784 -0.010787 -0.007504 -0.00227 -0.014989 0.006539 -0.018929 -0.004819 0.01895 -0.018521 -0.021794 -0.017899 -0.010124 -0.018222
0.001348 -0.010441 0.008865 0.007627 -0.005724 -0.021386 -0.003919 -0.009474 -0.002861 -0.012689 -0.004575 -0.001079 0.00198 -0.017218
0.008524 0.001172 -0.005686 0.001461 -0.007863 0.006086 0.050847 0.009564 0.002152 0.008403 0.000999 -0.004921 0 0.00091
0.011566 0.019906 0.007667 -0.011537 0.002689 0.008798 0.002592 -0.004632 -0.006084 0.012418 -0.008784 0.020024 -0.001317 -0.002046
0.029024 0.0062 -0.001032 0.011135 0.002399 0.017171 0.008044 0.011421 0.03457 0.030504 0.055589 0.028619 -0.002967 0.031435
-0.023504 0.000456 0.021043 0.005042 0.001126 -0.000536 -0.011969 0.002719 -0.017782 -0.007987 0.00248 -0.030237 0 0.005963
0.044639 0.001369 0.007333 -0.001584 -0.005345 0.001609 0.000865 -0.00292 -0.00213 -0.013104 -0.002284 -0.027504 -0.008267 -0.005928
0.005446 0.002278 -0.002259 0.015206 0.013716 0.042559 0.004035 -0.002301 0.026325 0.027356 0.002289 0.025235 0.017006 -0.006184
0.009167 0.005682 0.007045 0.022011 -0.049937 0.008216 -0.002296 0.033962 0.015945 0.011679 0.001713 0.031272 0.067541 0.024
0.006193 0.00452 -0.003248 -0.002421 0.013948 0.023173 -0.008918 0.01176 -0.019106 -0.008004 -0.00684 -0.016373 -0.0086 0.013021
-0.020517 -0.00315 0.001003 0.013924 0.009991 0.01991 0.008128 -0.001804 -0.010435 0.009465 -0.005931 0.002227 0.000929 -0.003428
0.01592 0.004739 0.010267 0.014111 0.011039 0.003416 0.016124 0.013853 0.008787 0.017983 0.013279 0.018012 0.011452 -0.004729
-0.007835 -0.000449 -0.008923 -0.010063 -0.001702 -0.020671 0.002834 0.000396 -0.012195 0.004077 -0.012346 -0.012178 -0.008568 -0.009287
-0.002909 -0.00427 -0.001876 0.008911 -0.00696 0.013658 -0.008759 -0.00099 -0.007055 -0.008421 0.012692 0.003722 0.001852 -0.018967
0.012922 0 0.002255 0.01443 -0.004291 0.005145 0.014538 0.009114 0.012433 0.004398 -0.008166 0.024102 -0.000616 0.111556
-0.003704 -0.006545 0.002125 0.000123 -0.004741 0.013649 0.007024 -0.129786 0.017895 0.023705 -0.004404 0.029192 0.001541 -6e-04
0.003304 -0.003862 -0.003368 0.024277 0.002454 -0.005771 -0.011998 -0.015794 -0.007928 -0.001622 0.009808 -0.001099 -0.000308 0.0012
-0.002882 -0.005473 -0.010013 -0.028011 -0.006479 -0.012334 0.003389 0.004127 -0.004517 -0.008125 -0.001333 0.003742 0.007697 0.020979
0.004955 0.004586 0.015171 0.022537 -0.006377 0.003428 -0.010414 -0.021005 -0.011867 -0.012809 0 -0.011842 0.009777 0.028767
0.004108 -0.00137 -0.001743 -0.020113 -0.003792 0.011713 -0.022753 0.015625 -0.032497 -0.02414 -0.011251 -0.000666 0.009077 0.005326
0.000818 0.003429 0.00499 0.012783 0.001611 -0.003135 0.014843 -0.003444 0.023001 0.008503 0.027965 0.008217 0.011994 0.013434
-0.001226 -0.003189 0.003476 -0.007039 0.001754 -0.017663 -0.005162 -0.007834 0.002855 0.001993 -0.012758 -0.00859 -0.000296 0.00224
0.004093 0.005256 -0.003464 0.015033 0.001313 0.006897 0.000865 -0.013702 0 -0.005049 0.023375 0.003555 0.011263 0.010246
0.007338 0.007502 0.004965 0.002529 0.016905 0.001712 0.022465 0.018366 0.019217 0.018607 -0.002228 0.008634 -0.017878 0.004794
0.003249 0.000226 -0.002717 0.007326 0.014474 0.005617 0.013239 0.001156 0.007332 0.010719 -0.003536 0.023705 -0.004476 -0.004037
0 -0.003384 0.000124 -0.003458 0.005792 -0.057067 0.007506 0.027714 0.020797 0.009261 0.011393 0.012436 -0.013489 -0.014925
0.04413 0.002943 0.039876 -0.000359 0.00014 0.01777 -0.001656 0.023146 0.002377 -0.006364 -0.001108 -0.003388 -0.010635 -0.000187
0.012796 -0.002708 -0.002977 0.000838 -0.001264 0.00329 -0.012991 0.000879 -0.039634 0.000894 0.001294 0.000637 0.014435 0.015154
-0.019142 0.004979 -0.001075 -0.006936 0.00239 0.002522 -0.00308 -0.004608 -0.015168 0.009673 -0.004062 0.000212 -0.008477 0.017877
0.001952 -0.002027 0.000478 0.015414 -0.006873 0.017862 -0.000281 -0.001102 -0.029011 0.002948 0.007416 0.002548 0.003053 -0.011407
0.002727 0.004287 0.009442 -0.010318 -0.003412 -0.009886 0.008148 0.019642 -0.027296 -0.004409 0.004417 -0.013554 0.010046 0.019231
0.004274 0.000225 -0.004262 -0.004434 -0.002568 0.009486 -0.018116 -0.001299 0.01441 -0.011365 -0.006413 0.008587 -0.009343 -0.01168
0.003868 0.004268 -0.000594 0.010111 0.014588 0.012611 0.016463 -0.004335 0.014206 -0.001344 0.011802 -0.001916 0.004868 0.000364
-0.004239 0.009618 -0.006187 -0.010009 0.009445 0.007814 0.00754 0.000871 0.003686 -0.018687 -0.008019 0 0.012413 0.005998
-0.001548 -0.003988 0.010655 -0.006259 -0.002374 -0.002181 0.00194 0.012397 0.000735 -0.002133 0.006798 0.003412 0.008971 -0.001807
-0.003876 -0.003336 -0.010543 0.004133 0.003639 -0.006127 -0.006916 0.007519 -0.006972 0.004427 0.004197 0.008289 0.005038 0.011765
0.005447 0.005802 0.003352 0.013075 0.000279 0.010111 0.023955 0.000213 0.009978 0.015808 0.001272 0.016863 0.003244 0.011628
-0.008901 -0.001997 -0.014079 0.000239 -0.005159 0.005127 -0.002992 -0.008101 0.017929 0.008828 -0.004537 -0.012645 -0.004997 0.005305
0 -0.006225 -0.000242 -0.005376 0.002102 0.005587 -0.011733 0.005803 -0.0133 -0.019579 -0.009663 0.002939 -0.01034 0.035708
-0.007029 -0.004698 -0.005931 0.003003 -0.012727 -0.018358 0.008283 -0.001282 -0.013115 -0.002118 0.006075 -0.018422 0.007761 0.02106
0.006685 0.002472 0.010351 -0.000958 0.013033 0.010335 0.026835 -0.001712 0.005537 0.011067 0.00677 0.000853 0.003879 -0.006154
0.012109 -0.001121 0.00458 -0.007912 -0.002238 0.005602 -0.010133 0.004072 0.022761 -3e-04 0.01763 -0.025996 0.003864 0.035481
0.000772 0.005163 -0.003479 -0.012808 0.017099 0.020828 0.029095 0.007044 0.035535 0.025199 0.006787 0.001531 0.003257 0.003717
0.001928 0.003126 0.006501 0.00661 0.011024 -0.025148 -0.009424 -0.01738 0.003813 0.02019 -0.004435 -0.015072 -0.00974 -0.012077
0.013472 -0.000672 0.003626 0.006323 0.002181 -0.00146 -0.013478 0.001078 0.012776 0.008461 -0.006415 -0.008649 0.014605 0.023472
0.019749 0.000449 0.001204 0.0029 0.008296 0.001706 0.010715 -0.004525 0.000682 0.008959 0.004304 -0.010291 -0.001763 0.034719
-0.002235 -0.003587 -0.002526 -0.013855 -0.003372 -0.007299 -0.008216 0.006926 -0.016014 -0.001268 -0.0075 0.051085 0.003237 0.002309
0.002613 -0.00135 -0.004944 0.004643 -0.008662 0.009314 0.004276 -0.000645 -0.01108 0.013971 -0.003598 -0.000215 -0.002347 -0.0043
0.011914 0.001577 0.000848 0.00754 0.002321 0.018456 0.005322 0.02237 -0.008754 0.006959 0.013904 0.009034 0.002352 0.026373
-0.010302 -0.005624 -0.007991 -0.003983 -0.004222 0.000238 0.014823 -0.006312 0.002119 -0.009813 0.001425 -0.001492 -0.00352 0.037566
-0.008922 -0.004751 0.00476 0.003999 -0.000547 0.002145 -0.003391 -0.013339 -0.00141 0.001954 0.006047 0.002562 0.008243 -0.045185
0.010878 0.00932 -0.063897 0.024744 0.008622 -0.001903 0.01675 -0.00279 0.018002 0.011006 0.011667 -0.004259 0.030657 -0.023206
0.009276 0.005405 -0.01687 0.00636 0.014247 -0.004766 0.005405 -0.004089 0.000347 0.009508 -0.002621 0.01775 0.011331 0.024845
0.008824 0.001568 0.020195 -0.003511 -0.001338 0.015326 0.019457 -0.006698 -0.016638 -0.011876 -0.005781 -0.007144 0.008403 0.027879
-0.001458 0.005368 -0.00414 0.005403 -0.00067 -0.008019 -0.005776 0.008266 0.00987 0.006907 -0.000881 0.010582 -0.004167 0.01194
-0.001825 -0.006007 -0.005457 0.005374 -0.002413 -0.003804 -0.011872 0.001942 -0.020593 0.000274 -0.000353 -0.015497 -0.0053 0.024763
0.000366 -0.004029 -0.000131 0.010342 -0.011153 -0.005489 0.009969 0.005599 0.003564 0.001783 -0.007234 -0.003404 -0.010095 -0.005544
0.000366 0.001348 -0.011759 -0.001725 0.005979 0.007679 0.004303 0.011777 0.01669 0.007119 -0.000711 0.01921 0.00085 -0.004002
0.020826 0.005386 0.016658 0.012442 0.011347 -0.001191 0.008065 0.037672 0.046455 0.013323 0.019918 -0.01445 0.007925 -0.000861
-0.000716 0.00067 0.019506 -0.001365 0.014024 -0.012399 -0.005 0.005315 0.003004 0.000268 -0.001744 0.006814 -0.004774 0.043953
-0.001791 -0.001562 0.002806 -0.00433 0.000395 0.010623 0.007789 0.002237 -0.027953 -0.002012 0.001921 -0.001904 0.00649 0.035267
-0.005382 -0.007596 0.001653 0.013733 -0.001975 0 0.011468 0 0.018144 0.007929 0.003312 0.005086 0.001402 -0.031271
-0.001082 -0.008104 -0.008889 0.001355 -0.007916 -0.000956 0.006655 0.003043 0.015467 0 -0.009731 -0.021505 0.008679 -0.012225
-0.005417 0.001362 0.009994 -0.010146 0.00359 0.008847 0.010039 -0.007079 0.009934 0.000667 -0.005089 -0.053006 -0.003886 -0.033514
0.024691 -0.001587 -0.000634 0.008656 -0.00053 0.01351 0.023758 -0.001426 0.019016 0.020995 -0.004409 0.021843 0.005015 0.013094
0.005315 -0.000681 0.01079 0.000452 -0.000398 0.01029 -0.002842 -0.00816 -0.004183 0.002881 0.003189 0.022044 -0.008317 -0.004545
0.00282 0.005225 -0.006907 0 0.004642 0.012963 0.000237 0.000206 0.006139 0.003134 0.008829 -0.020479 0.001957 0.017264
-0.000352 -0.010395 -0.010496 -0.011851 0.00066 0.00457 -0.012346 0.000411 -0.018947 -0.01341 0.005076 -0.018238 -0.005301 -0.025245
0.002813 0.003882 0.00115 0.006168 -0.003562 0.011829 -0.003125 -0.011305 0.026187 0.006862 0.023163 0.014046 -0.000281 0.013669
-0.008065 0.021611 0.023615 -0.001703 0.011519 0.000225 -0.01688 -0.000416 -0.025559 -0.001573 -0.010894 0.008937 0.001122 0.026686
0.004949 0.040971 -0.006485 -0.010689 0.027094 0.025848 0.01717 0.007487 -0.008197 0.002888 0.006023 -0.009522 -0.005325 -0.015346
0.000703 0.011337 0.00615 0.013678 0.020645 0.001315 0.016156 0.001652 0.021157 0.012435 0.00479 -0.022803 0.022823 -0.01362
-0.005975 -0.005288 -0.004242 0.010432 -0.002497 0.005033 0.00261 0.010305 -0.014244 0.010472 0.00017 -0.016472 -0.025895 0.013523
0.001061 0.003402 0.028564 -0.027382 -0.005382 0.003048 -0.005917 -0.000612 -0.014778 -0.008828 0.003064 0.009072 -0.000566 -0.00632
0.001413 -0.00106 -0.006456 -0.019153 -0.002769 0.003039 0.002619 -0.004695 0.021333 0.001936 0.015272 0.015675 -0.024052 0.020495
-0.000353 -0.005728 0.003433 -0.004705 -0.00366 -0.002597 -0.015198 -0.001846 -0.009791 -0.015202 -0.019555 0.004993 0.003189 0.006094
0.006704 -0.002347 -0.001833 0.028602 -0.000127 -0.009764 0.010851 0.000616 -0.001648 0.001831 0.004944 0.003613 0.003179 -0.001377
0.006309 -0.000855 -0.004529 -0.001149 -0.001267 -0.00482 0 -0.000411 -0.004952 -0.001959 -0.030874 -0.00495 -0.008931 0.021505
0.003483 -0.001712 0.001475 0.004371 0 0.005504 -0.001431 -0.000411 -0.017253 -0.034803 0.008227 -0.00294 -0.001163 0.148043
-0.001388 0.001501 -0.001105 -0.002863 0.000507 -0.005912 0.004539 0.005343 -0.005064 0.005287 0.001562 0.001814 0.001455 0.02974
-0.00139 -0.004496 -0.002212 -0.000689 -0.003803 -0.006608 -0.019263 0.00184 -0.014252 0.001618 -0.002102 -0.000453 -0.013078 0.021804
0.003829 0.006667 0.001232 0.007931 0.012853 0.015743 0.014307 0.011834 -0.007917 0.023694 0.006143 0.004303 0.0053 0.075857
0.003814 0.00235 -0.011688 -0.002281 -0.002136 0.001965 -0.003825 -0.001613 0.017696 -0.001841 0.007326 0.010825 0.00703 -0.03946
0.001036 -0.000852 0.013942 -0.011887 0 -0.033987 0.008639 -0.001212 0.006478 -0.004743 -0.005887 0.005132 -0.000582 -0.043892
0.009662 -0.004906 -0.007244 -0.012493 -0.006547 -0.032927 0.001428 -0.008696 -0.014228 -0.009134 0.001742 0.013984 -0.006112 -0.002714
-0.000684 -0.003859 0.000866 0.004451 0.003676 0.005597 -0.002851 -0.001224 0.002405 0.024449 0.007477 -0.003284 0.002928 0.011338
0.003762 -0.001291 -0.001112 0.012945 0.003915 0.007885 0.012866 -0.001225 -0.005828 0.008477 0.003279 0.029212 0.016058 0.082399
-0.000733 0.003017 0.003711 0.013585 0.007421 0.009894 -0.005782 0.001227 0.042414 0.011638 0.007225 -0.00064 0.012644 -0.013982
-0.003712 0.002148 0.01368 0.005679 0.007741 0.005924 -0.004119 -0.012868 0.010255 0.005497 0.000512 0.001068 0.001986 0.00105
0.012019 0.010504 0.016049 0.010617 -0.005204 0.011325 0.013869 0.009932 0.005566 0.000254 0.007852 0.010879 0.008213 -0.008185
-0.002375 0.002546 0.017231 -0.003688 0.013825 0.009183 0.0036 -0.002049 -0.007489 0.005592 -0.001016 -0.01245 -0.004213 0.002857
0.016667 -0.004655 -0.001412 0.001346 -0.000246 -0.010874 0.001674 0.004927 0.003281 0.002401 0.005426 -0.011325 0.002821 0.01477
0.001004 -0.001063 -0.009188 0.008738 0.008847 -0.007853 0.004058 0.093973 0.00327 -0.001009 -0.010624 0.021612 -0.014346 0.045847
0 0.002341 0.000119 -0.006219 -0.002082 0.003618 0.00214 0.005976 -0.011082 -0.000379 -0.005625 0.043579 0.007991 0.026441
-0.005348 -0.003822 -0.004399 -0.001788 -0.003928 -0.004507 -0.006406 -0.007797 -0.011206 -0.003157 -0.004114 -0.012771 -0.003964 0.021499
-0.009409 -0.007886 -0.00394 -0.016904 -0.011337 -0.012675 -0.018625 -0.011787 0.013333 -0.034199 -0.000344 -0.034702 -0.017908 -0.061528
-0.003053 0.002793 0.002757 0.020838 0.002244 0.001146 0.007299 -0.003218 -0.015789 0.008787 0.008092 0.003829 -0.00492 0.01778
0.006125 0.005784 0.008129 0.014724 0.007089 0.02038 0.010869 0.001519 0.006016 0.00637 -0.001708 0.002755 0.012798 -0.015385
-0.007102 0.004074 -0.001423 -0.001876 0.005927 -0.001122 0.002867 -0.011379 0.001993 -0.016148 0.00479 0.01585 0.006605 0.025706
-0.008174 -0.005552 -0.002494 -0.001106 -0.018168 0.012357 0.002621 0.000575 0.024204 -0.011686 -0.011408 -0.007281 0.001141 -0.0057
0.007212 0.005583 0.004762 0.019812 0.011378 -0.007989 0.009981 0.022814 -0.003237 0.026438 0.006028 0.017812 0.00399 -0.010774
-0.006819 0.024984 -0.004384 0.00293 -0.00408 0.015436 0.005882 -0.004686 0.014615 0.009319 0.00291 -0.007 0.000284 -0.008293
-0.004806 0.007917 0.001547 -0.001407 -0.009434 -0.007491 0.004912 0.00904 0.012804 0.008079 -0.004438 -0.004354 -0.007094 -0.001209
-0.004829 0.007028 0.009506 -0.006935 -0.003008 -0.016118 0.007449 -0.000933 -0.024336 -0.00547 -0.013374 0.010204 -0.012861 0.005548
0.019064 0.0039 -0.00153 0.001964 -0.012569 -0.000455 0.011091 -0.001868 -0.001944 0.0055 0.005735 -0.008864 0.013318 0.004213
0.004762 -0.002045 0.00224 -0.005337 0.003691 0.001821 -0.004113 0.009171 0.002921 0.002035 0.004493 -0.005824 -0.001429 -0.00999
-0.003724 0.001844 -0.002705 -0.004489 0.002029 -0.008862 -0.012391 0.004451 -0.008738 -0.004697 -0.002236 0.006276 0.016881 -0.033804
0.004077 -0.001227 -0.002477 -0.010779 0.003038 -0.006419 0.012779 -0.000923 -0.002612 0.007143 0.005172 0.00104 -0.008441 0.000209
0.017597 0.003276 0.004611 0.003447 -0.006057 0.005999 0.002294 -0.003142 0.029787 0.008105 0.007376 0.007892 0.009364 -0.001775
0.003991 -0.001429 0.002825 -0.002327 -0.00584 0.009174 -0.006409 0.006674 -0.001589 -0.004271 0 0.04966 0.003936 0.006172
-0.009937 -0.000613 0.004929 0.001555 0.000511 -0.003864 0.001613 -0.003131 -0.010506 0.014005 -0.001873 -0.009226 0.00112 -0.034203
0.003346 -0.002659 0.003387 0.018518 -0.003063 -0.007301 0.01173 0.004619 -0.004504 0.016548 0.009212 0.014068 -0.002797 0.048439
0.003334 -0.00041 -0.002793 -0.002722 0.009218 -0.004826 -0.002955 -0.001287 -0.013898 -0.005141 -0.001521 0.014068 0.012342 0.001129
-0.003656 -0.001846 0.000467 0.003712 -0.000254 -0.000693 0.000228 -0.011232 -0.009177 -0.006029 0.002201 -0.004817 -0.00194 -0.01846
-0.011341 -0.005754 -0.000933 -0.00261 -0.005837 -0.010169 -0.006838 -0.008939 0.006616 -0.013492 -0.00152 -0.005421 -0.001111 0.006687
0.011808 0.003514 0.004954 0.007088 -0.004084 -0.000934 0.005508 0.004134 0.005587 0.012924 0.003891 0.015379 0.00056 -0.012558
0.001 0.002884 0.00716 0.006497 0.005639 0.013555 0.011869 -0.002245 0.019608 0.015731 0.002696 0.014379 -0.007832 0.044461
-0.001332 -0.003081 0.004895 -0.006885 -0.003951 0.00415 0.000677 -0.002251 0.001282 -0.005 0 0.003213 0.003383 -0.004126
-0.004003 -0.005974 -0.004755 -0.0026 -0.002943 0.001148 -0.000676 0.005827 -0.002881 -0.001961 -0.008235 -0.010362 0.003091 -0.004749
0 0.006839 0.00804 -0.001521 0.004235 0.009633 -0.010377 -0.015511 0.028571 0.002333 0.019319 -0.013802 -0.002521 -0.021119
-0.001675 0.000412 0.013178 -0.002611 -0.003961 0.024761 -0.007522 0.011984 0.00437 0.003553 0.005985 -0.017221 -0.000842 0.049061
-0.005703 -0.006996 -0.005705 0.003599 -0.006799 -0.017956 0 0.003008 -0.012119 -0.012819 -0.011734 0.008466 -0.011242 -0.000791
0.009784 0.006424 0.009524 0.018148 0.002196 -0.000226 0.003904 0.006372 -0.002831 0.00606 0 -0.013081 -0.006538 0.000198
0.001002 0.000824 0.001591 -0.000961 0.00116 -0.009257 0.00183 0.002793 0.005363 -0.002336 -0.011706 -0.006924 0.00515 0.046102
-0.010013 0.00144 0.012143 0.01047 0.002188 0.005469 0.010733 0.006685 0.018826 0.008378 0.015398 -0.006972 0.021919 -0.008606
0.035064 0.001233 0.002355 0.011419 0.010276 0.003173 0.005648 -0.004796 0.017863 0.009808 0.026662 0.003009 -0.003343 0.007256
0.016612 -0.003898 -0.010962 0.006795 0.009027 0.011975 -0.006515 -0.004263 0.000303 0.005949 0.001948 0.023 0.000559 -0.00237
-0.001602 -0.00103 0.009839 0.007164 0.00252 0.003572 0.007915 0.014706 0.010284 -0.003017 0.007776 0.049462 -0.001117 0.007126
-0.001926 0.002062 -0.008064 -0.005155 -0.00817 0.001335 0.006507 -0.003852 -0.004491 -0.002784 -0.010609 0.01006 -0.014262 0.028679
-0.003215 -0.005144 -0.007 0.003109 -0.001267 0.016219 -0.006019 -0.002947 0.011747 -0.014202 -0.004874 -0.003873 0.002837 -0.06007
0.003548 -0.001861 -0.007845 0.004855 0.005583 -0.003061 0.004934 -0.006834 0.003572 0.003571 0.003918 0.005555 0.007921 0.024783
-0.012536 -0.004766 -0.002177 -0.00514 -0.00959 -0.006579 -0.010266 -0.010973 -0.008306 0.022209 0.001789 -0.018413 0.007859 0.024564
0.000651 0.001874 0.007925 0.020358 0.004587 0.009492 0.011274 -0.006581 0.006282 -0.008282 0.00276 0.031326 -0.016708 0.007434
0.011386 0.000208 0.001823 -0.016204 0.008117 0.010715 -0.015385 0.011546 -0.001486 0.02457 0.015865 0.01928 -0.007647 0.027765
-0.020585 -0.003948 -0.000796 0.003088 -0.006038 -0.00476 -0.026268 -0.000936 -0.015183 -0.028706 -0.018645 -0.021413 -0.007991 -0.031861
0.004926 -0.002294 0.001707 -0.007902 -0.00405 -0.000217 -0.001628 -0.004683 -0.015115 -0.001216 -0.001786 0.014588 -0.006329 0.006026
-0.002288 -0.002509 0.000682 -0.00631 0.003431 -0.010437 0.006988 -0.008092 0.002762 -0.012177 0.000163 -0.008267 0.01824 0.011242
-0.001638 0.002096 -0.005905 0.001874 -0.053951 -0.013184 0.012491 0.007778 -0.005203 0.007396 0.006506 -0.003081 -0.009667 0.009204
0.012467 0.001464 -0.001714 0.009871 -0.005355 -0.003563 0.013251 0.006212 0.037231 0.013093 0.003878 0.001454 0.002584 0.007224
-0.009721 0.004595 0.00103 0.013067 -0.004172 0.008492 0.002931 -0.002058 0.015722 0.012803 0.016742 -0.004538 -0.028064 0.003317
-0.012107 0.002911 -0.010517 0 -0.001622 -0.008863 0.001349 0.006749 -0.002629 0.002266 0.003167 0.012947 0.002652 -0.008578
-0.019212 -0.007048 0.003697 0.006297 0.000812 -0.003353 -0.000225 -0.007263 -0.001171 -0.009162 -0.001578 -0.022502 -0.013811 -0.006399
