COP CVX CVS CAT CL CPB C CSCO COF COST CMCSA
-0.018982 0.004606 -0.010598 -0.001942 0.007509 -0.003014 -0.011679 0.00721 0.003205 0.001161 -0.026606
0.003694 0.007552 -0.002472 0.023767 0.007453 0.009826 0 0.02774 0.015974 0.011597 0.001885
0.008587 0.013921 -0.008811 -0.002444 0.001517 -0.007111 -0.006119 -0.011754 -0.005793 -0.017197 -0.002195
-0.003997 -0.009901 -0.016111 -0.01184 -0.013258 -0.019977 -0.014225 -0.019383 -0.02031 -0.003791 -0.003143
-0.002791 -0.009021 0.0048 -0.001515 0 0.003077 -0.0028 -0.009434 -0.015293 -0.007904 -0.00063
-0.000175 -0.000815 0.004496 -0.01669 -0.01286 -0.021856 -0.015983 -0.014512 -0.005177 -0.007377 -0.029653
-0.0021 0.008975 0.001399 0.02076 0.00525 -0.00196 0.008341 0.014726 0.006765 0.005351 0.01723
0.000526 -0.002695 0.010335 -0.000275 0.001354 -0.010212 -0.0037 -0.004989 -0.017574 0.009462 -0.014062
-0.010691 -0.007027 -0.008294 0.001924 0.001932 0 0.012454 0.010483 -0.00912 -0.000879 0.023663
0.013463 0.007349 0.03206 0.006174 0.011182 0.014682 0.008632 0.028417 0.036814 0.03049 0.019316
0.000175 0.00743 0.003782 0.02318 -0.000572 -0.001955 0.003637 -0.007895 0.001878 0.007112 -0.012116
0.002272 0.009119 0.000807 0.004797 -0.001526 0.001176 0.000853 0.0084 0.01772 0.000282 -0.001887
-0.010636 -0.001993 0.00726 0.008621 0.003057 0.002348 0.001704 -0.004822 -0.000167 0.011579 -0.004411
0.021678 0.007989 -0.004538 0.00973 0.007619 -0.00039 0.011269 0.021145 0.008038 0.021776 0.000949
0.012593 -0.000793 -0.03513 -0.015757 0.002646 0.005469 -0.007149 -0.00302 -0.010963 -0.015574 -0.002213
-0.005111 0.006081 -0.030017 -0.001323 -0.000754 0.000389 -0.005718 0.008221 0.013604 -0.006384 0.001901
0.020377 0.019974 0.004011 -0.007154 0.013208 0.003884 0.005112 0.029185 -0.004143 0.010335 0.008855
0.004363 0.004896 0 0.020817 0.00298 -0.001161 -0.012926 -0.009591 -0.015641 -0.009676 -0.010345
0.001671 0.007821 -0.002283 0.00366 -0.005013 0.020527 0.01696 0.022737 -0.001352 0.008934 0.003801
0.005004 0.003435 -0.021739 -0.003907 -0.012316 -0.016319 -0.005911 -0.043639 -0.023697 -0.003874 -0.007258
0.000332 -0.002535 -0.025439 -0.006276 -0.006046 -0.01196 0.005734 0.023676 -0.041262 0.002778 -0.005722
0.011448 0.010422 0.022502 0.025526 -0.00019 0.005857 0.004434 0.006308 0.012477 0.001108 0.009591
0.000328 0.009434 0.005282 0.001026 0.019202 -0.005047 -0.00042 0.006686 0.004644 -0.006364 0.005383
-0.011971 -0.016199 -0.024518 0.006409 -0.000933 0.024581 0.004837 -0.004566 -0.014044 -0.013367 -0.000945
0.011784 0.022166 0.000299 0.031839 -0.007468 0.02818 0.003349 -0.008757 0.018752 0.012419 0.007881
0.014272 0.012887 0.01735 0.012343 0.013544 -0.016667 -0.009387 -0.01178 0.000708 0.003345 -0.013137
0.034288 0.022143 0.007939 0.020605 -0.066444 0.00339 0.008423 0.028949 0.048638 0.014726 0.011727
-0.008131 -0.003351 0.008168 0.012424 -0.022068 -0.007507 0.007935 -0.015722 0.007084 0.001917 0
0.000315 0.000961 -0.010417 -0.011445 -0.00122 0.023449 0.004765 0.007986 0.013566 -0.020497 0.009712
-0.004098 -0.00204 0.019298 -0.001552 0.004274 0.002587 -0.008866 -0.001668 0.002478 0.01144 -0.008688
0.011236 0.002044 -0.004877 -0.001674 -0.003446 -0.001843 -0.004577 -0.002924 -0.00033 -0.005241 -0.00313
0.007512 0.005999 0.000288 0.002395 0.002644 -0.001846 0.000209 -0.005027 -0.003627 0.008874 0.005651
0.007456 0.019678 0.021614 0.010632 0.013793 -0.00481 0.010656 0.027368 0.017706 0.016493 0.013113
0.008017 0.00655 0.008181 -0.006265 -0.001401 0.00474 0.00124 -0.011475 -0.006829 0.008383 -0.006163
0.002906 0.003835 0.010632 -0.01249 0.002805 -0.002605 0.002271 0.00456 0.003438 -0.00295 0.016744
-0.001373 -0.005788 -0.00969 -0.004457 -0.008591 -0.003358 0.009477 0.000825 -0.017295 -0.023131 0.005184
0.027031 0.019327 0.00615 0.027223 0.008666 0.007862 0.016122 0.021443 0.037689 -0.004681 0.009102
-0.010855 -0.005483 0.002223 -0.017668 0.006593 0.005572 0.001004 0.011708 0.01936 0.011342 0.001203
-0.005262 -0.012748 -0.01303 -0.010911 0.005359 -0.01884 0.001404 0.019952 0.003139 0.014223 0.026727
-0.005592 0.001047 0.008989 -0.007759 0.002369 -0.001506 0.004208 0.030516 0.014395 0.004854 0.023399
-0.005623 -0.010808 -0.014477 -0.017104 -0.005515 -0.006033 -0.004589 0.005315 -0.012494 0.018787 0.004858
0.004432 -0.004934 -0.00678 0.02486 -0.002575 0.018589 -0.000802 0.02077 0.002968 -0.006849 0.005688
0.002435 0 0.029863 0.000606 0.004369 -0.031285 -0.005015 -0.005179 0.001713 0.004244 0.004525
0.003643 0.010626 0.002762 0.014545 -0.003163 0.006536 0.008065 0.018966 0.007307 -0.021659 0.009009
-0.020266 -0.013668 0.013495 0.000597 0.012495 -0.006875 -0.01 -0.008759 0.035654 0.00081 -0.00279
0.005249 0.003435 -0.008152 0.009115 0.003526 -0.003077 0 0.072533 0.002534 0 0.003917
0.022267 0.015463 -0.021199 -0.023651 -0.002928 -0.001543 -0.004242 -0.009269 0.009365 -0.018074 -0.006968
0.009464 0.008718 0.018789 0.015216 0.007244 0.01507 0.021708 -0.009009 0.028719 0.004121 0.014033
0.002827 0.004264 -0.000826 0.007194 0.000583 0.002665 0.006553 -0.013287 0.061561 -0.001368 -0.006366
-0.000445 -0.002869 -0.000275 0.002024 -0.004879 0.011769 -0.007299 -0.031538 -0.001214 0.023288 -0.012256
0.008314 0.008055 0.010196 0.00998 0.007845 0.008255 0.012122 0.031833 -0.005536 -0.006158 0.016638
-0.003092 0.001142 -0.008456 -0.035408 -0.00253 -0.004466 -0.016886 -0.024823 -0.005974 -0.011584 -0.023301
-0.020529 -0.01106 -0.015406 -0.029024 -0.007998 -0.002617 -0.016777 -0.026182 -0.038383 -0.016626 -0.035785
0.004524 0.006687 -0.008382 -0.029641 0.021632 0.00075 0.013203 -0.03062 -0.011364 0.022727 0.019146
-0.011108 -0.010995 0.006481 0.011261 -0.01309 -0.013858 0 -0.00963 0.021264 0.001084 -0.014451
0.006527 -0.001853 0.028835 -0.008191 -0.018139 0.008735 -0.005053 0.019059 0.005627 0.00758 -0.000293
-0.00739 -0.003945 -0.010884 -0.005807 0.029996 0.006024 -0.007109 0.008015 0.003777 -0.002418 -0.0088
-0.008508 -0.008154 0.007978 -0.014797 0.036837 0.002994 -0.006342 -0.088224 -0.016446 0.004578 -0.007991
0.000306 -0.001409 -0.015011 0.005534 0.015997 0.007836 -0.009471 -0.010797 -0.013037 0.016622 -0.006265
0.011489 0.004587 0.000831 0.028564 0.003296 0.011477 0.024943 0.038623 0.028954 0.005802 0.002101
0.00212 0.004214 -0.006091 -0.010573 0.00219 0.00366 -0.003245 -0.002829 0.009632 0.004457 -0.003895
0.009974 0.00886 -0.001671 -0.014291 0.001457 0.001823 -0.00468 0.004459 -0.003456 0.028713 0.020451
0.022445 0.011902 0.008092 0.031348 0.001273 0.002548 0.016762 -0.021792 0.029412 -0.006597 -0.079576
-0.000585 -0.001713 0.058123 -0.003419 -0.000182 0.010167 -0.004624 -0.007838 -0.009434 -0.03576 -0.037464
0.004979 -0.001945 -0.019095 -0.016139 -0.000545 -0.006111 -0.000404 0.000416 -0.006122 -0.003709 -0.005323
0.010783 0.009246 0 0.027125 0.005815 0.006148 0.008284 0.007897 -0.012868 0.003988 0.028428
-0.010956 -0.008016 -0.009867 -0.007671 0.00271 -0.011503 -0.006814 -0.006598 -0.006379 0.001854 0.001626
0.002787 -0.000462 0.003771 -0.004816 0.018018 0.018182 -0.008878 -0.01702 0.008374 -0.009252 -0.017857
-0.00351 0.000346 -0.021197 -0.021775 -0.007965 0.007143 -0.004682 -0.020693 -0.01564 0.018677 -0.002314
0.010568 0.019975 -0.002193 0.005207 -0.000714 0.001418 0.008795 -0.018974 -0.015889 -0.000786 -0.0222
0.001162 -0.001811 -0.008242 -0.006734 -0.014105 -0.026204 0.002433 0.013187 -0.019003 0.007864 0.010505
-0.002176 -0.003856 0.026316 0.006258 -0.003984 -0.006545 0.008091 0.022994 0.030731 0.006242 0.003689
0.001018 0.003074 -0.005668 0.009977 0.008545 0.001098 0.00321 -0.009754 0.00325 -0.002326 0.000668
0.000291 0.002724 0.017915 -0.028223 -0.000361 0.022303 0.0052 -0.008137 -0.003944 0.006736 0
0.02512 0.021732 0.005067 0.014389 0.014247 0.02289 0.003979 0.015976 0.00707 0.027792 0.011686
-0.015014 -0.010967 -0.014858 0.009761 -0.001956 -0.009441 -0.013674 -0.021249 -0.003089 -0.005759 -0.012211
0.002732 0.00616 0.012658 -0.00348 0.003207 0.00353 0.001005 -0.014329 0.004225 -0.035256 0.015703
-0.002438 -0.005566 -0.005319 -0.005432 -0.004795 -0.011607 -0.008832 0.021586 0.029453 0.008614 0.010132
0.01107 0.009963 -0.006952 -0.006892 0.005532 0.001068 0.012556 -0.012937 0.005177 -0.012681 -0.008727
0.004123 0.00532 -0.008885 0.006809 0.003017 -0.002133 -0.0012 -0.023154 0.008539 -0.009436 -0.014455
0.000142 -0.007607 -0.01304 -0.006373 -0.0046 -0.006413 -0.002002 -0.010733 -0.021503 -0.006086 -0.004
-0.019963 -0.014221 -0.007157 -0.037827 0.005155 0.000717 -0.01264 0.004069 0.014146 -0.002396 -0.002677
-0.017047 -0.020286 -0.017189 -0.004897 -0.029178 -0.006449 -0.011989 0.005853 -0.026815 0.00427 -0.025168
0.016314 0.017485 -0.004231 0.024334 0.000364 -0.006491 0.014192 0.035363 0.022822 0.017805 0.015146
-0.008821 -0.008932 -0.022946 -0.012678 -0.008012 -0.019238 -0.003853 -0.015132 -0.009932 -0.022977 -0.017294
0.000292 0.000228 -0.008118 0.018518 0.003304 -0.004811 0.017712 0.014881 -0.00055 -0.010155 0.00069
0.004959 0.014142 0.012277 0.024818 0.00622 0.015247 0.016603 0.01648 0.008387 0.007289 0.001035
0.021045 0.009334 0.005487 -0.000259 0 -0.008059 0.009052 -0.014043 0.006681 0.001876 -0.003445
-0.015067 -0.01727 -0.007467 -0.011658 -0.004545 -0.003323 -0.018331 -0.028917 -0.019369 -0.004013 -0.009333
-0.004907 -0.010204 0.001157 -0.010485 -0.020091 -0.011486 -0.014501 -0.006667 -0.009669 -0.013967 -0.003838
-0.007107 0.001947 -0.003179 0.004636 -0.012302 0.007121 0.00383 0.000447 0.000697 -0.006538 -0.01366
-0.017675 -0.018178 0.00174 0.006328 -0.003586 -0.004838 -0.000201 0.013864 -0.003624 -0.000823 -0.005682
-0.017993 -0.013973 0.02055 0.010743 0.039962 0.015333 0.00944 0.040141 0.009931 0.01427 0.016786
0.011508 0.007794 -0.007374 0.003759 -0.00346 -0.003683 -0.003979 -0.007634 0.020083 -0.009199 0.027046
0.009431 0.000469 0.015429 0.026343 0.011513 0.008133 0.02517 0.019231 0.014121 0.015292 -0.00855
0.028771 0.019911 -0.002251 0.006542 0.012647 0.0033 0.012081 0.003354 0.014594 0.00269 -0.001035
0.006343 0.008039 -0.004512 -0.011625 -0.016949 -0.003289 -0.004621 -0.015044 -0.004619 0.008852 -0.006906
-0.016043 0.002051 -0.011331 -0.000885 -0.003267 -0.011368 0.011412 0.007213 0.007557 -0.006913 0.014256
0.003494 0.000796 -0.003438 0.027848 0.012746 -0.005935 -0.009371 0.029065 -0.01329 0.009371 -0.002743
0.007979 0.011701 0.073893 0.014902 -0.014024 0.010448 0.008301 0.015555 0.016135 0.01008 0.023376
0.002735 -0.000112 -0.005622 0.006067 0.002553 0.01034 0.000192 -0.006449 0.008137 -0.000263 0.001344
0.004737 0.007861 -0.008078 -0.00977 -0.011277 0.000274 -0.010146 -0.016633 -0.012497 0.002101 -0.017108
0.016 0.002117 -0.010315 -0.001462 -0.001656 -0.006615 -0.003481 -0.003713 -0.005932 -0.006553 -0.002048
0.017435 0.017011 0.025507 0.021591 -0.005344 0 0.010285 -0.000828 0.02798 -0.006332 0.03762
-0.012714 -0.007762 -0.003744 -0.020657 -0.007781 -0.008139 -0.016519 -0.021135 -0.031218 -0.013277 -0.011536
0.008679 0.002644 -0.005638 -0.01207 0.024085 0.009325 -0.004883 -0.015241 -0.025965 0.014532 0.022007
0.00902 0.005495 0.00405 -0.002838 0.011851 0.003696 -0.020216 -0.018917 -0.019412 -0.008753 -0.014682
0.0011 0.002514 0.011293 0.01448 0.004505 -0.011782 0.003606 -0.014899 0.027743 0.018999 0.001324
0.003572 0.001526 0.013826 -0.011834 0.010045 0.001863 -0.002395 0.016904 0.000678 -0.00105 0.013889
-0.027652 -0.020137 -0.003409 -0.012593 0.005328 -0.021941 -0.015406 -0.032808 -0.024265 -0.006572 -0.022179
-0.005913 -0.001666 0.019901 0.013753 -0.006359 0.015209 -0.001422 0.011759 -0.007641 0.01376 -0.018346
0.012888 0.021475 0.009563 0.041811 0.007289 0.029963 0.010582 0.034868 -0.01092 -0.000522 -0.011213
0.004335 -0.001198 -0.003072 -0.025446 0.003899 0.001091 -0.009666 0.007343 -0.025478 0.006529 -0.006186
0.012112 0.006108 0.004109 -0.012933 0.007415 -0.00109 -0.003863 -0.007719 -0.016993 -0.011676 0.032158
0.015956 0.006938 -0.00179 0.011125 -0.000701 -0.001091 -0.000612 -0.008643 0.011082 -0.001313 0.00402
-0.001489 -0.01238 -0.008455 -0.025672 -0.010873 0.00364 -0.010825 -0.024847 -0.029665 -0.001314 0.007674
-0.032678 -0.015152 -0.004393 -0.0266 0.025709 0.004715 0.002891 -0.020563 -0.00497 -0.008687 0.012252
-0.000561 0.012728 0.002595 0.001934 0.000519 -0.002527 -0.001661 -0.045641 -0.008173 -0.004249 -0.013412
0.036466 0.01847 0.022263 0.021099 0.017968 0.014115 0.009773 0.010043 0.001373 0.002133 -0.007626
0.000135 -0.00118 0.012661 -0.004536 -0.003225 -0.000714 0.005766 0.011837 0.018135 -0.002927 -0.008687
0.017589 0.014074 0.013503 -0.002658 -0.002554 -0.007143 -0.0043 -0.005147 0.002395 -0.001601 -0.013819
-0.009307 -0.009217 0.003454 -0.012056 -0.001536 -0.003597 -0.023031 0.011289 -0.006918 -0.026998 -0.025974
-0.018387 -0.019996 0.006639 -0.009377 -0.014703 -0.020217 -0.016628 0.008837 -0.037906 -0.017631 0.009474
-0.018594 -0.02706 0.002198 -0.054979 -0.010758 -0.002579 -0.028039 -0.003227 -0.036273 0.021312 -0.025026
0.019643 0.020074 -0.027297 0.003019 0.001052 -0.000369 0.006166 0.02914 0.028553 -0.008237 0.01533
-0.00123 0.009565 0.004761 0.024077 -0.002804 -0.011086 0.01357 -0.013034 0.01877 0.011905 -0.007374
-0.00985 0.000436 -0.008977 -0.002672 -0.016166 0 -0.007558 -0.009107 0.015173 -0.013133 -0.012027
0.01918 0.008926 0.011072 0.013796 -0.004287 0.008969 -0.006745 -0.023897 0.004118 -0.006099 0.015038
0.002864 -0.004423 -0.016924 -0.028405 0.007534 -0.009259 -0.017306 -0.014595 -0.017922 -0.008647 -0.025397
-0.018357 -0.014855 0.013924 0.002856 -0.000356 0.003364 0.006465 0.003344 0.016239 0.023917 0.018096
-0.013021 -0.003105 -0.009238 0.000678 -0.004274 -0.013785 -0.003322 0.017143 0.004413 0.003572 -0.000355
-0.008281 -0.00456 0.007056 -0.020867 0.001073 0.0068 0.006222 0.007491 0.013333 0.004655 0.012447
-0.002689 0.001229 -0.002502 0.010656 0.022512 -0.009381 0.001325 0.005576 0.004336 -0.004088 0.004566
0.029516 0.006249 0.003011 0.013282 -0.007514 -0.048485 0.000882 0.000462 0.00268 0.007389 0.006294
0.016678 0.016635 0.029265 0.008784 0.006338 0.015924 0.02468 0.027021 0.028211 0.014398 0.02745
-0.005152 -0.007527 -0.002673 0.002679 0.012771 -0.003527 0.00086 0.005172 -0.003321 0.002678 0.004058
-0.012401 -0.008463 0.022417 0.004275 -0.006391 0.007472 -0.00043 0.008501 0.014054 0.016827 -0.010441
0.011867 0.002106 -0.006673 0.002395 -0.005563 -0.004294 -0.001935 -0.007542 0.001 -0.004465 -0.014636
0.025637 0.009956 -0.00144 0.008096 0.005944 0.006272 0.007323 -0.005811 -0.009706 0.006332 -0.000553
-0.007047 0.000767 0 0.006056 -0.002086 -0.001948 0.005559 0.007644 0.00418 0.01678 -0.005322
0.002812 -0.004706 -0.000481 -0.016619 -0.006444 -0.002342 -0.014246 -0.002677 -0.019521 0.01212 -0.013204
-0.012685 -0.008137 0.007452 0.004657 -0.002279 0.01252 0.004098 0.019239 0.022691 -0.005096 0.014084
0.025156 0.02173 0 0.029139 0.011947 -0.000386 0.021053 0.048727 0.028629 0.007426 0.019792
-0.01372 -0.010959 -0.00334 -0.007465 0.002951 0.003479 0.001473 -0.006279 -0.005845 0.018048 0.012257
-0.008828 -0.012617 -0.006943 -0.022303 0.005885 -0.001926 -0.011555 -0.007582 -0.008819 0.01573 -0.008073
0.012821 0.008778 0.025072 0.002652 0.000688 0.001544 0.006376 0.011036 -0.009179 0.023107 0.004069
-0.015989 -0.008701 -0.001411 -0.011111 -0.00086 -0.008863 -0.012883 -0.021201 0.001283 -0.015858 -0.02668
0.010156 0.006667 0.003297 0.008427 0.001549 0.008943 0.005991 0.013939 0.007544 0.012451 0.022207
0.018901 0.015342 0.000939 -0.018305 0.004812 -0.010405 0 0.010152 0.006358 0.00217 0.004752
0.005526 0.008588 -0.006098 0.009593 -0.002052 0.007788 0.001276 -0.021775 0.010529 0.000962 -0.006419
0.003402 0.006898 -0.00991 -0.004015 0.000514 0.000773 0.008921 0.002568 -0.008336 0.010096 0.009181
-0.000652 -0.001284 -0.000715 0.007525 -0.001713 0.019305 -0.006737 -0.023484 -0.007005 -0.00476 -0.033019
0.007046 0.005681 -0.005962 0.022273 0.006863 0.017424 -0.004027 0.015304 -0.002257 0.007652 -0.014634
0.018787 0.01119 0.00048 0.016177 -0.004431 -0.005212 0.00532 0.0323 -0.000707 0.017798 -0.002122
-0.00674 -0.005059 -0.004556 0.015535 -0.004451 -0.018713 -0.00254 -0.012098 -0.006934 -0.00886 -0.010985
-0.011652 -0.010699 -0.004095 -0.01201 -0.013927 0.020976 -0.006791 -0.010557 0.00114 -0.016231 0.003941
-0.014639 -0.006103 0.008466 -0.008573 0.007149 -0.001121 -0.005983 -0.005548 -0.017506 0.00263 -0.012491
-0.00539 0.00668 0.011034 0.017295 0.014543 0.001122 -0.004084 0.017597 -0.013038 -0.02218 0.006505
0.00846 0.00717 -0.003084 0.007866 -0.00256 0.004109 0.003669 -0.000422 0.003669 0.00439 0.008977
0.001442 -0.006801 -0.007615 -0.015861 0.00479 -0.00744 -0.010108 -0.024895 0.003364 -0.007528 -0.009609
-0.002749 -0.002354 -0.000959 -0.018675 -0.005959 -0.000375 -0.005866 -0.006923 -0.007579 -0.004649 0.004671
0.002625 0.001501 0.004321 0.00013 -0.001542 0.000375 -0.006774 -0.025272 -0.003525 0.002704 -0.025036
0.012829 0.000535 0.006214 0.010035 -0.00326 -0.009745 0.00396 0.002235 0.009138 0.014464 0.001101
-0.004007 -0.000963 0.010214 -0.012516 -0.000688 -0.001987 -0.010081 -0.011151 -0.013437 -0.029483 0.012092
0.003763 0.006427 0.012697 0.007187 -0.005167 -0.002289 -0.003099 0.00857 -0.016876 0.000996 -0.001086
-0.006076 -0.001597 -0.014627 0.01492 -0.001731 0.005736 -0.002887 -0.003131 0.006475 0.015423 0.010149
-0.001301 0.001919 0.02804 0.013294 -0.003122 -0.005703 0.008909 -0.00673 -0.006433 0.010779 -0.002512
0.017192 0.008193 -0.008022 -0.006181 -0.010264 -0.003824 -0.004415 -0.001807 -0.003463 -0.009937 0.007194
0.010499 0.000422 -0.010166 0.00787 0.000176 -0.004223 -0.019734 0.001357 -0.000907 0.003182 0.007143
0.007349 0.006435 -0.008403 -0.014862 -0.010193 -0.009252 -0.013345 -0.027112 -0.001512 -0.008785 -0.010638
-0.00478 -0.002411 0.011299 0.004884 -0.003374 0.001556 0.008482 -0.007896 -0.01242 0.000985 0.003943
0.002022 -0.004203 0.011319 -0.001535 0.00873 0.024864 0.001364 0.024345 0.017025 0.008854 0.012139
-0.020182 -0.008864 -0.011526 -0.014346 -0.028612 -0.005686 -0.002497 -0.03245 -0.004675 0.005607 -0.016226
0.001673 0.0033 -0.007696 -0.044444 -0.016545 -0.006481 0.01502 0.010392 0.05 -0.006318 0.011832
-0.008225 -0.00573 -0.013866 -0.004216 -0.02247 -0.00921 -0.006502 -0.021505 -0.019192 -0.00538 -0.00815
-0.013477 -0.002561 -0.014538 -0.008468 0.00114 0.005035 -0.011284 -0.018634 0.004119 -0.01254 0.004287
0.010114 0.004173 0.030713 -0.005923 0.006831 -0.002698 0.002054 0.008276 0.004249 0.028884 0.022412
0.002471 0.004901 -0.017363 0.017459 0.00735 -0.006955 0.004784 -0.01014 -0.010797 -0.002662 -0.041058
0.018784 0.012406 0.003104 0.006809 -0.002993 0.001945 0.012922 0.014634 0.017404 0.014317 -0.000726
0.008579 0.00178 -0.003333 -0.005952 -0.001689 -0.006214 -0.004291 0.005769 0.004929 -0.026077 -0.005084
0.001777 0.008677 0.01839 -0.005307 0.002632 0.005862 0.005217 0.015296 0.002885 0.00958 0.04927
0.001521 0.022595 -0.020403 -0.019425 -0.006937 -0.008547 -0.006318 -0.02354 -0.008631 -0.009489 -0.006261
-0.029482 -0.02088 -0.013407 0.000279 -0.002832 0.007445 0.008174 0.018322 -0.006094 0.010808 -0.018551
-0.01043 -0.008282 -0.021354 -0.02901 -0.010791 -0.005056 -0.012838 -0.024148 -0.02292 -0.013609 -0.016762
-0.026087 -0.020668 -0.026035 0.009049 -0.009569 -0.004691 -0.014602 -0.032994 -0.014244 -0.020941 -0.016685
0.015828 0.008634 0.00331 -0.002562 -0.003865 -0.006284 0.006483 0.006021 -0.003336 0.011324 -0.00332
-0.011586 -0.003804 0.008627 0.016983 0.013191 0.003953 0.016333 0.020449 0.038339 0.01692 0.006292
-0.013069 0.006365 -0.004025 0.011226 -0.000383 -0.001181 0.003848 -0.106061 -0.013187 -0.009298 -0.003678
-0.009283 -0.00527 -0.013387 -0.004163 -0.004405 0.001577 -0.010146 -0.027337 -0.002376 0 -0.02141
0.012402 0.013034 0.002304 -0.000139 -0.00481 -0.002361 0.002506 0.003935 0.012353 0.005927 -0.001132
0.010753 0.011088 0.010728 0.01561 0.004253 0.011834 0.017269 0.020717 0.022052 0.00221 0.01435
-0.025317 -0.017794 0.003285 -0.005352 -0.006352 0.008967 0.008711 0.024685 0.001295 0.012004 0.020849
0.010638 0.000319 0.014358 0.000276 0.00988 0.010433 0.010629 0.016595 0.006895 0.008472 0.016047
0.011073 -0.011362 -0.011671 -0.01669 -0.004796 -0.011472 -0.003944 0.005793 -0.001997 0.016563 -0.006102
0.002704 0.0116 0.005276 0.013326 0.015035 0.005416 0.010779 -0.011518 0.012866 0.001181 0.005417
-0.009169 -0.011255 -0.002999 -0.00263 0.012913 0.004232 -0.002829 0.01589 -0.007904 -0.013679 -0.000718
-0.015378 0.001933 0.013537 0.015267 0.000375 -0.001149 0.002182 -0.010949 0.002419 0.006456 0.001078
-0.004008 0.005359 0.004699 0.009843 0.009183 0.006137 0.008275 0.01845 0.000426 -0.001188 0.015799
0.008881 0.007569 0.00197 -0.002166 0.001857 0.003812 0.003456 -0.007764 -0.01291 0.009039 0.001414
0.008666 0.00783 -0.000737 -0.000136 0 0 0.005596 0.015649 -0.009486 -0.008722 -0.005648
-0.002046 0.002625 -0.004918 -0.019674 -0.004263 -0.012533 -0.006635 -0.022599 -0.011608 -0.006183 -0.008875
0.017081 0.020942 -0.011614 0.006228 0.005212 -0.001538 0.003663 -0.014188 -0.005285 -0.014836 0.008954
0.017735 0.012 -0.01125 -0.0011 0.007222 0.004623 -0.002791 0.017591 0.008117 -0.008258 -0.009585
0.006865 0.009932 0.013906 0.007298 0.007906 0.008436 0.011625 0.011 0.01259 -0.010287 -0.000717
