EMC DELL DD DOW EXC RTE DIS DVN
-0.006381 -0.020117 -0.009627 -0.01169 -0.006805 -0.002483 -0.004699 -0.003722
0.013762 -0.004847 -0.011143 -0.012775 -0.004659 -0.007801 -0.001717 0.00678
0.01086 0.004298 0.001678 0.022526 0.00413 0.001673 0.008598 0.013469
-0.028648 0.000856 -0.005026 0.006093 -0.001645 0.001169 -0.012361 0.001763
0.019355 0.010547 0.01299 0.027836 0.007965 0.014345 -0.024601 -0.023149
0.026221 -0.000282 0.006412 0.022836 -0.003815 -0.00444 0.00885 -0.020233
0.01674 0.004515 0.00991 0.008707 0.003556 0.001156 -0.010965 0.004385
0.041594 0.011517 0.008178 0.004205 0.016626 -0.00264 0.023503 0.006196
0.032446 -0.009719 0.00139 -0.001543 -0.003753 -0.004136 0.019931 0.007138
0.005641 0.012339 0.000463 0.002208 0.003229 0.010299 0.014443 0.020428
0.016026 0.015513 0.018968 0.021145 0.019313 0.019073 0.019263 0.022062
-0.026025 -0.012002 -0.010443 -0.019845 -0.002895 0.006776 0.016845 0
-0.016194 -0.005798 -0.002982 -0.007702 -0.00132 0.008333 0.00404 0.000799
0.005761 -0.009164 -0.00069 -0.003105 -0.001057 -0.000477 0.002012 -0.008787
-0.025368 0.001682 -0.002072 -0.005339 0.001058 -0.005247 -0.00241 -0.006313
0.001679 -0.010073 -0.011537 -0.021024 -0.006871 -0.009751 0.006844 -0.023655
-0.004191 -0.00961 -0.004202 -0.006397 -0.001597 -0.002421 -0.006397 0.010383
0.009259 0.009418 0.002344 0.016555 0.009861 0.01246 0.002414 0.000548
0.013344 0.011309 0.006782 0.009274 -0.004223 -0.002557 0.006825 -0.012051
0.0107 -0.001398 -0.016725 -0.025325 -0.00159 0.004486 -0.007576 0.005267
0.026873 -0.009798 -0.001417 -0.013107 0.010353 0.006859 -0.006027 0.023718
0.002379 0.001979 0.006388 -0.008155 -0.001051 -0.010773 0.022635 0.013605
-0.011076 -0.012133 -0.012224 0.024195 0.017096 0.005285 -0.026877 0.014751
-0.0128 -0.012853 0.003808 0.005046 0.017585 0.026764 -0.001219 0.000393
0.002431 -0.00897 -0.018492 0.011639 0.01169 0.018154 0.011387 0.014792
0.016977 0.009927 0.036715 0.015339 -0.012811 -0.010363 0.004021 -0.0258
0.021463 0.001156 -0.002796 -0.020884 0.003562 -0.002926 0.006007 -0.031647
0.001556 0.012417 0.001636 0.019741 0.004564 0.009421 0.003981 0.011486
-0.008547 0 0.003032 0.005563 0.013882 -0.002601 0.000397 0.000541
-0.000784 0.015973 0.003953 -0.004204 -0.027881 -0.022703 0.009116 -0.015674
0.013333 0.020775 0.000927 0.019778 0.028169 0.016638 0.00707 0.024434
-0.004644 0.012376 0.013654 0.028547 0.020423 0.021615 0.026521 0.018357
0.015552 0.018473 0.008676 0.00911 -0.008543 -0.010125 0.004179 0.011842
-0.007657 0.005068 -0.001358 0.00189 0.014279 0.017557 -0.014756 -0.017945
-0.012346 -0.006635 0.011559 0.008173 0.004369 0.0015 0.008833 -0.012182
-0.017969 -0.015496 -0.001568 0.006028 0.0029 0.003745 0.014846 -0.00067
0.032617 0.010855 0.005655 0.003306 0.016058 0.012537 -0.002626 0.000268
0.020031 0.085638 9e-04 0.016474 0.015805 0.002948 0.007898 0.017836
-0.01435 0.006429 0.000674 -0.009319 -0.019566 -0.008671 -0.002612 -0.012517
-0.013027 -0.007371 -0.008534 -0.008384 -0.001683 -0.000747 -0.007482 0.006271
0.048137 -0.004951 0.00453 0.007424 -0.009875 -0.015405 0.001131 0.009281
0.025185 0.000995 0.012401 0.009826 0.013622 0.002582 -0.007154 0.000525
-0.026012 -0.00671 -0.000445 -0.009122 0.009599 -0.007424 0.010997 0.015756
-0.002967 0.005754 0.007576 0.012889 0 0.016486 0.01988 0.0212
-0.002976 0.005224 -0.002211 0.002626 0.013549 0.010963 0.004781 0.02
-0.002239 0.008661 0.00953 0.008259 -0.00516 -0.006982 0.000732 0.016629
-0.005984 -0.004416 -0.001976 0.007393 -0.000943 0.001047 -0.008047 0.007568
0.005267 0.005914 -0.00286 0.007537 0.00236 -0.01569 -0.002212 -0.007996
0.004491 -0.007349 -0.000221 -0.006496 -0.018126 -0.015941 -0.006652 0.011724
0.044709 0.020731 0.014342 0.010898 0.003356 -0.001543 0.029762 -0.025109
0.029957 0.002176 0 -0.021168 -0.013142 -0.010352 -0.002168 -0.033432
-0.003463 0.004825 -0.005221 -0.003604 0.01816 0.014051 -0.009051 0.013323
0.028492 0 -0.005686 0.006632 0.00975 0.003849 -0.001827 0
-0.018919 -0.008163 -0.010556 -0.028149 -0.021196 0.001227 -0.008053 -0.036157
-0.008953 0.013314 0.009335 -0.001849 -0.008181 -0.002145 0.012546 0.006821
-0.00417 0.007645 0.01013 0.004733 0.005822 0.005066 0.015441 0.001824
-0.009072 -0.002134 0.002398 -0.002048 0.012542 -0.005651 0.000362 -0.009103
0.001408 0.00689 0.023489 0.01211 0.021677 0.020891 0.003619 0.030446
0.014065 -0.00118 0.008287 -0.006287 0.00443 0.005868 -0.002524 0.006886
0.01595 -0.003307 0.01981 0.013469 0.006964 0.002244 -0.002169 0.017477
-0.023208 0.001896 -0.008886 -0.007853 -0.017981 -0.01 -0.001812 -0.005975
-0.006988 -0.019872 -0.004379 0.004871 -0.017371 0.005578 -0.006534 0.00551
-0.012667 0.002414 0.004398 0.010907 0.028428 -0.002699 0.001827 0.008219
0.032787 0.001926 0.020017 0.007193 0.010918 0.016536 0.002188 -0.001729
0 0.003845 0.001635 0.006546 0.009881 0.00281 0.005459 -0.027716
0.00069 -0.000479 0.000204 0.000591 0.004551 -0.006784 -0.001448 0.0028
-0.012414 -0.000239 -0.001632 -0.004333 0.001132 -0.004306 0.005799 -0.022843
0.006983 0.005989 0.004496 -0.006726 0.006109 0.008053 0.008649 0.004935
0.015257 0.005477 -0.002035 0.00249 0.005172 0.003846 -0.001429 0.006462
0.012295 -0.005448 -0.002039 -0.002 -0.006935 0.004421 -0.002505 -0.000257
0.003374 0.003572 0.002043 -0.007816 -0.007209 -0.008363 -0.002869 -0.000257
-0.009415 -0.008306 0.001427 -0.00101 -0.019061 -0.016866 0.001799 -0.044193
-0.028513 -0.03039 -0.02158 -0.021634 -0.006708 -0.007675 -0.010772 -0.002419
-0.018169 -0.006663 -0.013317 -0.010126 -0.014905 -0.016075 -0.005445 -0.013743
-0.017794 -0.001739 -0.000211 0.011482 0.003783 0.000925 0.00146 0.013934
0.003623 0.000249 -0.000844 -0.009494 -0.010127 -0.000462 -0.00984 -0.002695
0.016606 0.019408 0.001478 0.014795 0.009041 0.00647 0.004049 0.016212
-0.028409 0.002685 -0.00527 -0.020534 -0.005423 -0.002296 -0.002566 0.007445
0.010965 -0.003651 0.000424 0.013627 0.006638 0.006137 0.018743 0.008182
-0.017354 -0.015636 -0.007202 0.001034 0.011069 0.004574 0.001082 -0.003403
0.011773 0 0.004267 0.028719 0.002329 0.009411 0.01982 0.012608
0.010909 0.000248 0.008923 0.003615 0.007901 0.007368 0.015548 0.022049
-0.038849 -0.005955 -0.002316 -0.014008 -0.005073 -0.004478 -0.008351 0.001777
-0.01497 0.000998 -0.003166 -0.002841 -0.012051 -0.002099 0.000702 -0.005321
-0.005319 -0.001496 -0.01101 -0.00631 -0.006803 0.002254 -0.012973 0.004585
-0.019099 -0.000999 -0.014986 -0.014134 0.012045 0.01964 -0.007105 0.004818
-0.028037 0.00875 0.012389 0.012051 -0.007701 0.000147 0.030411 0.006561
0.024038 0.002478 -0.002147 0.000616 0.0254 0.014555 -0.007639 0.016044
0.008607 0.008158 0.010542 -0.003693 0.00367 0.006666 -0.009797 0.013077
0.006206 0.006866 0.005535 0.012768 0.00777 0.001008 -0.002473 -0.022406
0.010023 0.017048 0.006987 0.010573 0.003401 -0.000288 0.014169 0.013204
-0.012214 -0.003352 0.006097 0.022535 0.022599 -0.001726 0.005938 0.0209
-0.003864 -0.004085 0.006479 0.013971 -0.003978 0.018156 0.001042 0.025048
-0.022498 -0.006755 -0.001246 -0.007374 0.005103 0.000708 -0.001041 -0.026316
0.043651 0.008258 0.012682 0.011339 0.009934 0.012304 0.017708 -0.017374
0.00076 -0.001686 0.012113 -0.002706 0.003279 -0.0095 0.019447 -0.012525
0.003799 -0.010135 0.005477 -0.009886 -0.001307 0.003385 -0.001339 0.003482
-0.015897 -0.000731 0.002017 -0.015662 0.001527 -0.003795 -0.016421 0.002478
0 0.01415 0.019328 0.025855 -0.004574 0.000284 0 0.039061
0.01 -0.038008 0.016196 0.001357 -0.000875 -0.00199 -0.000341 0.010231
-0.006855 -0.010753 0.002153 0.012585 0.00221 0.009116 0.001704 -0.008008
0.026074 0.016178 0.010545 0.023709 -0.009921 -0.003387 0.006465 0
-0.016442 0.00995 0.013527 0.006164 0.011133 0.002549 -0.008452 0.035375
-0.016717 -0.006404 -0.002669 -0.00594 -0.01035 -0.001978 0.000682 -0.023389
-0.01932 0.005206 0.031352 0.001681 -0.011126 -0.025478 -0.009881 0.024184
0.000788 -0.005919 -0.020945 -0.01566 -0.021377 -0.030065 -0.021679 0.009858
0.007874 -0.010171 0.009277 0.029356 0.009197 0.016023 0.007738 0.014302
-0.002344 0.007769 0.004314 0.019319 0.012076 0.01238 -0.017452 0.028424
0.005482 -0.000249 0.007845 0.015162 0.024313 0.023002 -0.009236 0.033079
-0.014019 -0.002736 -0.012231 -0.019381 -0.003077 -0.016365 0.001793 -0.014325
0.022117 0.007733 0.010882 0.001632 -0.007055 0.008247 0.019327 -0.032913
0.00541 -0.002723 -0.010208 -0.011586 0.011323 -0.000287 0.007374 0.02895
-0.010761 -0.007198 -0.004313 0.00348 -0.000878 0.002871 -0.004183 0.027706
-0.00777 0.02175 0.027307 0.02975 0.023951 0.019035 0.010851 0.012748
0.007048 -0.009298 -0.010999 -0.017192 0.005365 0.008146 0.00277 0.000825
-0.002333 -0.006668 -0.003336 0.001803 -0.007898 -0.008498 -0.014848 -0.000206
-0.006235 -0.001492 0.013018 0.007921 -0.015491 -0.016439 -0.019278 -0.015055
0.002353 0.000249 -0.007894 -0.019111 0.017483 0.005571 0.000715 -0.034757
-0.016432 -0.011451 -0.010548 -0.006191 -0.009665 -0.005541 -0.014643 0.013558
-0.010342 -0.005288 0.00879 -0.017772 0.012145 0.027143 0.015585 0.019078
-0.025723 -0.011139 -0.015017 -0.002798 -0.007499 -0.005424 0.020699 -0.018721
-0.004125 -0.009217 -0.02635 -0.034044 -0.016192 -0.00923 0.001748 -0.001715
0.027341 -0.01292 -0.0029 0.013168 0.002633 -0.007763 -0.009773 0.035216
0.002419 0.007853 0.010857 0.003249 0.000219 -0.001138 -0.00987 0.000207
0.002413 -0.002078 -0.014576 -0.010859 -0.002626 0.002136 0.003204 -0.015139
-0.021669 -0.009891 0.007007 0.006934 -0.02545 -0.015632 -0.014194 -0.014319
0.004102 0.010252 -0.010244 -0.007842 -0.010806 -0.006063 0 -0.027131
-0.006536 -0.001301 -0.004491 -0.008483 0.018662 0.007698 -0.00108 0.007905
-0.010691 -0.005211 0.0051 -0.006417 0.011394 0.008504 0.015135 -0.000218
-0.004156 -0.001048 -0.01854 -0.031605 -0.016567 -0.011576 -0.009585 -0.016125
0.034224 0.01075 0.016504 -0.002442 0.013477 0.011857 0.016129 0.019269
-0.00565 -0.003372 0.002347 0.016724 0.017066 0.009717 0.013404 0.037592
0.003247 -0.010151 -0.008002 -0.014243 0.000218 0.008208 -0.005221 0.037696
0.0089 0.017092 -0.007869 0.002442 -0.007407 -0.006317 -0.005248 -0.000404
0.004812 0.011634 0.006742 0.012992 0.005487 0.019918 0.003869 -0.021401
-0.019154 -0.025045 0.003545 0.002605 -0.005676 -0.000138 -0.004555 0.010728
0.01546 0.009174 0.01158 0.004997 0.010977 0.004017 0.010208 -0.005103
0.004808 -0.008312 -0.016298 -0.024264 -0.014115 -0.000414 -0.010453 -0.037751
-0.016746 -0.007596 -0.006312 -0.004281 0.021366 0.006625 -0.009507 0.00661
0.011354 -0.00739 -0.00655 -0.012282 0.022213 0.004114 0.000356 -0.020546
-0.018444 -0.018612 -0.027173 -0.02943 -0.006118 -0.009969 -0.015636 -0.016869
-0.02451 -0.019778 -0.027316 -0.033099 -0.004882 -0.012966 -0.002527 0.00154
-0.033501 -0.017137 -0.017103 -0.021643 -0.023677 -0.020402 -0.00941 -0.035581
-0.006066 -0.005343 0.013964 0.013318 0.008739 0.017689 -0.015711 0.013437
0.13252 0.007068 0.019703 0.014703 0.016894 0.005747 0.007795 0.020899
-0.013087 0.010387 -0.018284 -0.016905 -0.006603 -0.003484 -0.019521 -0.027955
0.037442 0.023895 0.025185 0.022331 0.003431 0.007413 0.039444 0.035553
0 -0.014654 -0.007019 -0.00983 0.003205 0.004443 -0.013372 0.007654
-0.015038 0.011016 0.009979 0.020957 0.011715 -0.007878 -0.003663 0.02322
-0.008397 -0.032416 -0.031906 -0.017502 -0.010526 -0.018111 -0.014706 -0.008059
0.00077 -0.019426 -0.011907 -0.015395 0.014681 0.016459 0.001493 -0.022023
-0.005385 0.002584 -0.010975 -0.001117 0.016146 0.003071 -0.035022 -0.016178
0.014694 -0.002577 0.025022 0.027057 0.021461 0.020039 0.019305 0.003778
-0.021341 0.003732 0.001698 0.023732 0.001616 -0.002865 -0.002652 0.028559
0.010903 0.022597 0.011655 0.008507 -0.012303 -0.013545 -0.003038 -0.032071
0.00077 0.03021 0.018433 0.030156 0.008577 0.012483 0.020571 -0.003558
-0.00154 0.005159 -0.008433 0.003275 -0.008504 -0.002055 -0.002986 0.011381
-0.000771 0.003512 -0.003319 -0.003877 -0.005105 -0.003432 0.006739 -0.017432
0.016975 -0.007537 0.004579 -0.001844 -0.004721 0.003444 0.006322 0.016843
-0.014416 -0.010849 -0.014087 -0.013954 -0.000825 -0.000824 -0.004065 -0.021643
0.00231 0.001919 0.004413 -0.00333 -0.00516 0.004706 -0.01039 0.016479
0.030722 0.001916 -0.018132 -0.036333 -0.016736 -0.011296 0.003 -0.049523
0.032787 0.074297 -0.007086 -0.023402 -0.037234 -0.018671 0.009346 -0.02243
0.008658 0.000508 0.006488 -0.025294 -0.00442 0.001846 0.002593 0.015535
0.001431 0.009657 0.011603 0.024129 0.00333 0.013322 0.007758 0.024241
0.010714 -0.003272 0.020391 0.02445 0.016372 -0.000839 0.008064 -0.004366
0.002827 0.009849 -0.008951 0.00716 0.013714 -7e-04 0.016 0.023309
-0.007047 0 -0.013443 -0.00991 0.006012 -0.005323 -0.003937 -0.022778
0.004258 0 0.00809 0.00631 -0.000854 0.009013 -0.010061 0.020078
0.004947 0.006502 -0.005702 0.004108 -0.002564 -0.004606 0.003993 0.011538
-0.007032 -0.000497 -0.007647 -0.013135 -0.000428 -0.003505 -0.000362 0.014538
0.001416 0.004226 0.006635 0.003709 0.003214 0.00788 0.005425 -0.002866
0.001414 -0.002228 -0.003402 -0.002609 0.002349 0.006143 0.002878 0.029184
-0.007062 -0.009427 -0.007681 -0.01286 -0.001705 -0.00333 -0.015782 -0.013963
0.009957 0.012772 0.011825 0.01656 0.026894 0.014061 0.005102 0.022876
0.007042 0.003956 -0.010625 -0.012163 0.001247 -0.004668 -0.005076 -0.001704
-0.000699 -0.010837 -0.00988 -0.003958 0.00602 0.002759 -0.004373 0.002347
-0.002799 0.012948 0.013449 -0.00596 -0.007016 0.013618 -0.008785 0.015751
0.006316 -0.007129 -0.000214 0.012658 0.009352 0.003257 0.007755 -0.017812
0.017434 0.000495 -0.008563 -0.001535 -0.001441 -0.005816 0.004397 0.014508
0.006854 -0.00198 0.000864 -0.007248 -0.006392 0 0.005108 0.013039
-0.010211 -0.017357 0.019418 0.004646 0.016808 0.001361 -0.001089 -0.012456
0.017194 0.008832 -0.008254 0.009029 -0.011837 0.003125 0.008721 0.012718
-0.027721 0.002501 0.001494 0.013531 -0.00062 0.00447 -0.004323 0.004782
-0.019471 0.014471 -0.002131 0.012489 0.0031 -0.009709 -0.021708 0.006414
0.012057 0.002705 0.00726 0.017014 -0.015039 -0.006128 -0.009615 0.011102
0.011212 -0.000491 -0.004876 -0.015056 0.018197 0.008768 -0.002987 0.00122
-0.00693 -0.007313 -0.003196 -0.021019 0.003492 0.007198 -0.00412 0.009342
0.000698 -0.000791 -0.001923 -0.019302 0.002047 0.008495 0.005265 -0.0167
0.005579 0.000742 -0.002141 0.003317 0.027579 0.007488 -0.001496 0.014938
-0.020111 -0.014586 -0.025107 -0.020719 0.008549 0.006901 -0.015736 0.043145
-0.018401 -0.009282 -0.016509 -0.017106 -0.000789 -0.012653 -0.008755 -0.01005
-0.013699 -0.005571 -0.003581 0.004809 0.001184 0.001335 -0.015745 0.015814
-0.008772 0.00713 0.009434 0.024271 0.011823 0.006532 0.008974 -0.032289
0.016962 0.000506 -0.006898 0.013226 -0.014216 0.000132 -0.016628 -0.001192
-0.005801 -0.00278 -0.036299 -0.014823 0.014026 0.00053 -0.009831 0.007755
0.033552 -0.003041 -0.004185 0.003593 0.007793 0.002912 -0.003574 0.039858
0.009174 0.012964 0.003736 -0.001119 0.000387 0.009766 -0.001993 0.025996
0.012587 -0.010289 -0.009072 -0.001344 -0.027633 -0.013724 -0.009984 -0.017015
-0.003453 0 0.002113 -0.000224 0.013514 0.007686 -0.013715 0.025776
0.018711 0.008874 0.018974 0.026475 0.011961 0.007102 0.022495 -0.008988
0.002041 0.003518 0.014943 0.013989 0.010463 0.00666 0.0072 0.007218
-0.013578 -0.003757 -0.004077 0.004742 0.015149 -0.001946 0.009134 0.015252
0.002753 0.015334 0.006368 -0.00472 0.010956 0.002209 0.011806 -0.014842
0.005491 0.008418 -0.00113 0.020694 -0.018124 -0.0166 0.024115 -0.029396
0.001365 0.005647 -0.003167 0.00359 -0.005709 -0.000396 0.001899 -0.012493
-0.006817 -0.007812 -0.008625 -0.007365 -0.005359 0.000264 -0.012509 -0.008242
-0.003432 0.019193 0.005037 0.019292 0.013662 0.003693 -0.011132 0.02242
-0.006887 0.002897 0.009112 0.015599 0.006644 -0.003942 0.002717 0.003214
-0.022885 -0.006981 -0.003612 -0.008397 -0.025834 -0.003694 -0.010453 -0.004711
0.028389 0.00097 0.001359 0.003717 0.004065 0.018671 0.010563 0.046195
-0.016563 -0.000242 -0.00362 -0.014198 0.007904 0.00104 -0.007356 0.000181
-0.01614 0.000727 -0.065622 -0.018576 0.000191 0.005713 0.00936 0.007418
0 0.00121 0.013609 0.012548 0.001721 0.001937 -0.001932 0
-0.004993 -0.009671 0.005275 0.017223 0.024055 0.005155 0.004646 0.005927
-0.018638 -0.011963 0.017887 -0.009911 -0.002237 -0.000769 -0.011946 0.001428
0.020453 0.001235 -0.009372 -0.007716 -0.019806 -0.026174 -0.00117 0.009627
-0.005011 0.007897 0.017739 0.007986 0.026115 0.022398 -0.001952 0.020307
0 -0.007591 0.000465 0.000209 0.009289 0.010696 0.008216 -0.003115
-0.01295 -0.017271 -0.001161 -0.016886 -0.006626 -0.005483 -0.005821 0.001042
-0.002915 -0.004017 -0.006744 0.001272 -0.031314 -0.020769 -0.005465 0.000867
-0.005848 0.00126 -0.011004 0.007412 -0.021806 -0.019639 -0.002747 0.026512
0.003676 0.004028 0.008996 0.011982 0.009386 0.009615 0.028729 -0.010128
-0.002198 -0.003761 -0.002581 0 -0.002325 -0.000132 -0.025631 0.022681
0.01395 -0.003775 -0.008233 0.020773 0.013204 0.005996 0.016097 0.006003
-0.034757 -0.07428 -0.010529 -0.016077 -0.005214 0.000662 -0.004637 -0.008122
0.009002 -0.001637 0.003869 0.001241 0.003883 0.003309 0.015916 -0.01738
-0.0171 0.00328 -0.016622 -0.022516 -0.017598 -0.010554 0.003439 -0.028912
0.002269 0.005994 0.003675 0.003593 0.001378 -0.0048 0.001142 -0.024168
0 -0.004875 -0.003417 -0.010318 0.000393 0.006699 -0.007988 0.005743
-0.006038 -0.009526 -0.002449 0.001702 0.014934 0.002529 -0.004218 0.028729
-0.003037 -0.003023 -0.004174 -0.006585 0.008325 0.007567 -0.009241 0.009193
0.003808 -0.01516 -0.004438 -0.014325 0.006528 0.009618 0.002721 0.000859
-0.007587 -0.009796 -0.009411 -0.009978 -0.009348 -0.002088 -0.015504 0.008071
-0.012232 0.002826 0.00025 -0.021034 0.007895 0.006015 -0.007874 0.003237
0.006192 -0.00451 -0.006748 -0.0188 -0.000764 0.00468 0.005159 -0.020547
-0.000769 -0.003397 -0.000503 0.006843 0.009178 0.001164 0.00079 0.010402
-0.003849 0.005682 -0.007805 -0.012007 0.000758 -0.009822 -0.002367 0.017845
-0.006182 0.00565 0.00406 -0.009402 0.020257 -0.022318 -0.003954 0.024444
0.017107 -0.016011 -0.004043 -0.003472 0.001113 -0.01682 -0.019849 0.02419
-0.000765 -0.001427 -0.01421 0.003717 0.000556 0.025798 0.002835 -0.0241
0.019893 0.015723 0.016216 -0.000463 0.030382 0.001456 0.016559 0.016134
-0.011253 -0.01148 0.007599 0.032646 -0.007911 -0.012424 0.001986 0.009559
-0.033384 -0.015719 -0.004525 0.001569 -0.003987 -0.009368 -0.010706 0.011234
0.018053 0.002314 0.006061 0.004701 0.012737 0.010538 0.003607 0.020949
-0.00771 0.005195 0.006526 0.002005 0.006468 -0.01016 0.003195 -0.016633
0.017094 0.002297 -0.008728 -0.016011 -0.013388 -0.012426 -0.012341 -0.007825
-0.022154 -0.006302 0.008302 -0.000226 -0.004885 0.007795 -0.028214 0.003509
-0.024219 -0.001153 0.000499 -0.016275 0.017818 0.004478 -0.004562 -0.004928
0.009608 0.006061 0.010224 0.006664 0.016792 0.010132 0.004583 -0.003195
0.022205 -0.015777 -0.005184 -0.015293 -0.003514 0.006286 -0.00871 0.044551
-0.00931 -0.014865 -0.021092 -0.020399 -0.00476 -0.011297 -0.006276 0.008438
-0.023493 -0.013018 -0.011153 -0.038571 -0.043401 -0.028767 -0.017684 0.021908
0.010425 0.018885 -0.001282 0.018952 -0.017778 -0.016886 -0.004286 -0.009677
0.003968 0.002942 -0.00462 0.009179 0.006787 0.013656 -0.00043 -0.026759
-0.013439 -0.00792 -0.003868 0.005505 0.016105 0.015833 0.001723 0.025487
-0.008013 0.004435 -0.005177 -0.008807 -0.004792 0.00082 0.004299 0.013406
0.022617 -0.000883 -0.010148 0.003242 -0.003889 0.003689 0.000428 0.021106
0.005529 0.015027 0.014984 -0.011342 0.005577 0.010344 0.025246 0.021543
0.016496 -0.007257 0.014504 0.017086 -0.012017 0.001212 0.007095 -0.021944
0.040958 -0.006725 -0.008425 0.011999 0.000749 0.02247 -0.004973 0.00743
0.000742 -0.017074 -0.008239 -0.003794 -0.00991 -0.020661 0.022907 -0.040058
-0.017804 -0.023959 -0.014019 -0.015949 -0.027762 -0.031174 -0.013436 -0.048207
-0.012085 -0.02823 -0.003949 -0.003628 0.002331 -0.008044 -0.005778 -0.021209
0.009939 0.012946 0.001322 0.019908 0.00814 0.002237 0.000415 0.025226
-0.006813 0.023067 0.012408 0.005713 -0.021915 -0.01423 -0.009129 -0.024921
-0.015244 -0.008836 0.004433 0.004734 -0.018082 -0.002264 -0.004606 0.039308
0.002322 0.003689 0.003894 -0.001178 -0.029223 -0.008511 -0.01809 -0.015097
-0.008494 0.014089 -0.011378 0.00283 -0.029278 -0.014306 0.003856 -0.045196
0.010903 -0.005436 -0.006016 0.011759 0.033347 0.011901 -0.001707 0.026647
0.020801 0.006681 -0.002368 0.004417 0.041521 0.003873 0.004275 0.015638
-0.000755 -0.029261 -0.00211 -0.014811 -0.015196 -0.020717 -0.004257 -0.05873
0.039275 0.006215 0.020619 0.00047 0.009218 0.010505 0.002138 0.022597
-0.012355 -0.01328 0.004144 -0.000939 -0.013304 -0.030321 -0.020478 -0.051451
0.010302 0.00313 -0.003353 0.019977 0.025156 0.018165 0.000871 0.010431
0.020393 -0.006864 0.025362 0.020737 0.035728 0.028078 0.013925 0.037509
-0.010707 0 0.029783 -0.009255 0.001706 -0.005405 0.009442 0.018242
-0.000721 -0.002513 0.017157 0.021873 -0.023652 -0.018307 0.002551 -0.010586
