ORCL PEP PG PFE OXY NKE NSC NOV NWSA NYX
-0.030743 0.000725 0.001261 0.003705 0.02422 0.003348 0.010073 0.051077 0 0
-0.018502 -0.005071 -0.007285 0.00142 0.011291 -0.001668 -0.000399 0 0 0
0 0.001092 -0.001631 0.004536 0.016221 -0.002507 -0.002394 0.008595 0 0
0.000898 -0.001818 0.007351 -0.006492 -0.001244 -0.006004 -0.0024 0 0 0
-0.002691 0.01184 0.006847 -0.008523 0.00166 0.007164 -0.00401 0.001639 0 0
0.002698 -0.00108 0.001432 0.001719 0.029217 0.008229 0.044283 0.017343 0 0
0.03139 -0.006488 -0.011973 -0.004291 -0.014093 0.001522 -0.001928 -0.021872 0 0
0.026087 -0.020497 -0.009767 -0.02844 -0.008372 0.040193 -0.001545 0.001973 0 0
-0.014407 0.003148 -0.00274 0.007096 -0.023682 0.007834 0.002321 -0.023958 0 0
0.012038 -0.008676 0.004579 0.008221 0.010335 -0.006851 0.013122 0.01883 0 0
0.013594 0.003352 -0.007475 -0.001747 0.010647 0.004909 0.010286 0.039274 0 0
-0.010059 -0.006125 -0.00349 -0.01021 0.001033 -0.006073 -0.03092 0.005081 0 0
-0.013548 -0.005789 0.001475 0.000295 -0.003508 0.000266 -0.021012 0.009795 0 0
-0.038627 0.004884 -0.003313 -0.002062 0.011804 -0.004515 -0.004769 -0.010325 0 0
0 -0.002617 0.004986 -0.004429 -0.008596 0.002534 0.019968 0.023712 0 0
-0.025 -0.003373 0.002389 0.006524 0.003922 -0.017296 -0.0278 -0.01575 0 0
0.010073 -0.002445 0.003116 0.001768 0.006786 0.00853 0.036649 0.015689 0 0
0.00544 0.000377 0.002924 -0.011177 -0.011846 -0.005101 0.002331 -0.01143 0 0
-0.008115 0.002073 0.000364 0.016062 0.004754 -0.002834 -0.005039 -0.00375 0 0
-0.019091 0.004325 0.003279 -0.004391 0.014606 -0.015562 0.002727 0.039837 0 0
-0.006487 -0.027897 -0.001271 -0.042046 -0.003852 0.006323 0.009324 0.004525 0 0
-0.046642 0.007319 0.001636 -0.006139 0.027275 0.003961 -0.002309 0.025526 0 0
0.010763 -0.003059 -0.007622 -0.008338 -0.009312 -0.013742 0.001157 -0.003221 0 0
0.016457 -0.009206 -0.003292 0.006851 -0.0046 0.001517 0.025819 -0.012045 0 0
-0.014286 -0.010453 -0.018532 -0.010207 -0.016275 -0.01281 -0.019159 -0.014868 0 0
0.000966 -0.011541 0.00263 0.015937 -0.001634 -0.003209 -0.018767 -0.016601 0 0
-0.025096 0.006729 -0.016673 -0.00646 0.003682 -0.016377 -0.008977 -0.015347 0 0
-0.00198 0.013367 0.012002 -0.017337 -0.014472 -0.004412 0.002363 -0.02712 0 0
0.029762 -0.010669 0.014495 0.011342 0.006412 0.011292 0.017682 0.025312 0 0
-0.012524 0.003725 -0.00835 -0.014953 0.002261 0.000707 0.035907 0.008438 0 0
0.012683 -0.0252 -0.009731 0.009804 0.009022 0.029661 0.006336 0.02696 0 0
0.012524 0.002004 -0.01455 0.00094 0.001219 -0.002606 -0.011481 0.009354 0 0
0.015224 0.0216 0.022819 0.007509 0.002639 0.012791 0.010491 0.004484 0 0
-0.010309 0.002349 0.005999 0.007764 0.011538 -0.012765 -0.008899 0.006845 0 0
0.026515 0.014844 0.007454 -0.001541 -0.004403 0.005502 0.017583 -0.037836 0 0
-0.01845 -0.008661 -0.016833 -0.023148 -0.014874 -0.027907 0.005904 -0.050077 0 0
-0.042293 -0.012813 -0.00301 -0.01485 -0.021628 -0.024627 -0.037051 -0.042044 0 0
0.017664 -0.000983 0.001887 0.000641 0.028363 0.009522 -0.00419 0.056043 0 0
0.022179 0.005709 0.020908 0.008974 0.00649 0.01272 0.026014 0.008312 0 0
-0.038679 0.01331 0.008672 0.014612 0.00544 -0.007621 0.006711 -0.021877 0 0
-0.028459 -0.012362 -0.006951 -0.010702 -0.00481 -0.010666 -0.025926 -0.058023 0 0
0.035354 -0.004694 0.003131 -0.008909 0.009062 0.001725 -0.001141 0.023744 0 0
0 -0.000196 0.009365 0.008026 0.004191 0.030277 0.029311 -0.000336 0 0
0.002927 -0.011006 -0.002365 -0.000637 -0.017488 -0.002786 0.001479 -0.044048 0 0
0.022374 -0.000994 0.006565 0.014978 0.013552 0.019274 0.011448 0.009497 0 0
-0.008563 -0.00179 -0.013044 -0.011617 -0.002395 0.009181 -0.011683 0.007665 0 0
-0.010557 -0.003786 0.006791 0.008259 0.012202 0.008282 0.018101 0.024205 0 0
-0.00097 -0.0022 -0.001823 -0.002836 -0.012846 -0.004309 -0.014151 -0.024983 0 0
0.002913 -0.010225 0.003653 -0.003791 -0.012012 0.007168 0.011042 -0.012465 0 0
0.006776 -0.007494 0.006369 0.012052 0.009727 0.007788 0.01893 0.02244 0 0
-0.016346 0.008367 0.007233 0.012535 0.010034 0.012125 0.000715 0.024691 0 0
0.005865 -0.002833 0.005027 0.010523 0.011127 -0.000132 -0.003213 0.01071 0 0
-0.017493 0.00203 -0.008396 -0.011026 0.000589 -0.016063 0.005014 -0.025828 0 0
-0.013848 0.012761 0.008287 0.011768 0.014336 0.007761 0.012117 0.016315 0 0
0.008024 -0.0052 0.004109 -0.009795 0.022846 0.010224 0.001761 0.037458 0 0
0.023881 0.017692 0.00516 0.010819 0.010411 0.007886 0.029174 0.005803 0 0
-0.025267 0.004346 0.001062 -0.004587 -0.000749 0.001695 -0.000342 0.00641 0 0
0.004985 0.004131 0.001768 0.005837 -0.007312 0.005077 -0.009566 -0.016879 0 0
-0.021825 -0.021939 0.001412 0.000916 -0.007082 0.001943 0.007244 0.001296 0 0
0.007099 0.012072 -0.011281 -0.01007 0.013193 -0.028701 -0.013356 0.040117 0 0
0.053374 0.000596 0.001605 -0.017879 -0.00736 0.009609 0.011801 -0.017107 0 0
0.015296 0.006954 0.001602 0.008475 0.01673 -0.001586 -0.008233 0.000949 0 0
-0.006591 -0.00296 0.006753 -0.000311 0.002431 0.001986 -0.007956 0.003162 0 0
0.073934 -0.020384 -0.006178 -0.008406 -0.00056 0.008192 -0.002441 0.005988 0 0
-0.008826 -0.010707 -0.006927 -0.002198 0.006159 0.009174 0.013632 -0.007205 0 0
0.024933 0.014907 0.00626 -0.001888 0.014469 -0.005714 0.015172 0.019565 0 0
-0.009557 -0.010865 -0.033416 -0.023014 0.006765 0.018809 -0.011549 -0.007119 0 0
0.000877 -0.004475 0.009195 -0.003227 0.023429 0.017308 0.014433 0.015586 0 0
-0.023663 -0.005108 -0.010569 -0.022337 -0.013665 -0.004915 -0.011856 0.002455 0 0
-0.008079 -0.003491 -0.000368 -0.00894 -0.019072 0.001646 -0.000343 -0.007042 0 0
-0.000905 -0.004122 -0.003685 -0.009021 0.007887 0.007713 0.007888 0.024052 0 0
0.013587 -0.006002 -0.008321 -0.001349 -0.002002 -0.005019 -0.023818 -0.017163 0 0
0.015192 0.001457 0.00261 0.01553 0.0186 0.005044 0.014291 0.020221 0 0
0.006162 0 0.012832 0.003324 -0.00734 -0.01468 0.012028 -0.016516 0 0
-0.013123 0.011435 -0.006243 0.013917 0.008656 0.003438 0.009847 0.003359 0 0
0.054965 0.029394 0.009978 0.012091 0.010191 0.013706 0.017821 0.029215 0 0
-0.002521 -0.006789 -0.005671 0.010655 -0.002301 -0.001252 0.007268 -0.002365 0 0
0.028644 -0.007841 -0.001656 -0.000319 0.01366 -0.001128 -0.014431 0.000296 0 0
0.002457 -0.001013 0.000737 -0.003516 0.023626 0.004768 0.02629 0.030518 0 0
0.004085 -0.005882 -0.012155 -0.038166 -0.010087 -0.005745 -0.014591 -0.0046 0 0
-0.009764 -0.004285 -0.003542 -0.006335 0.005009 -0.006532 0.010201 0.005199 0 0
0.002465 -0.001434 0.004116 0.017114 -0.010655 -0.000253 -0.001954 -0.037644 0 0
-0.004098 -0.009029 -0.002609 -0.014847 -0.010769 -0.013153 0.009465 -0.01911 0 0
-0.013169 -0.00497 -0.009527 -0.010382 -0.035821 -0.005767 -0.00679 -0.015525 0 0
0.000834 -0.004162 -0.000943 -0.015905 0.014387 -0.002707 0.007487 0.017316 0 0
0.02 0.009404 0.013593 -0.019945 0.010772 0.009435 0.010339 -0.00152 0 0
0.014706 0.014286 -0.000559 0.017544 -0.006927 0.023047 0.01599 -0.025875 0 0
-0.008857 0.004287 -0.0123 0 0.000715 0.004631 -0.023922 -0.004062 0 0
0.008936 -0.00752 0.015283 -0.024138 0.021805 -0.007724 0.002257 0.046439 0 0
0.00161 0.000614 0.00112 0.004947 0.012244 0.014313 0.048263 0.023988 0 0
-0.01045 -0.007777 -0.01063 -0.024613 -0.001728 -0.020795 0.000307 -0.004392 0 0
-0.014622 -0.005157 -0.013572 0.001442 0.011944 0.010239 0.010126 -0.002059 0 0
0.011542 0.004562 0.016816 0.019798 -0.011632 0.010761 0.005468 0.0112 0 0
0.02608 0.024768 -0.026875 0.025062 -0.022153 0.008913 0.010272 -0.032935 0 0
0.011914 -0.002216 -0.009077 -0.011364 -0.028142 -0.004785 -0.005383 -0.022303 0 0
-0.006279 0.000807 -0.002534 0.00836 0.016755 0.002466 0.020746 0.039149 0 0
0.007109 -0.005647 -0.003517 -0.005181 -0.005015 0.003567 0.005891 -0.024918 0 0
0.003922 0.006897 -0.000588 -0.003472 -0.011161 0.007843 -0.004685 -0.014603 0 0
0.002344 0.010073 0.017461 0.026132 0.027672 0.010092 0.008826 0.045693 0 0
0.021044 0.02134 0.025646 -0.013243 0.019486 0.027688 0.025154 -0.010038 0 0
0.005343 -0.000195 0.006204 -0.009291 0.007819 0.008785 -0.006277 -0.011035 0 0
-0.004556 -0.006445 -0.004297 -0.013199 -0.011034 -0.017418 0.011771 -0.025633 0 0
0.018307 0.002949 -0.009758 -0.0088 -0.008543 0.002245 0.007094 0.002167 0 0
0.002247 0.00588 0.004359 -0.018578 0.001934 -0.006013 -0.021978 0.040766 0 0
-0.017937 0.004287 0.018868 -0.011649 -0.008073 0.008185 0.007779 -0.006231 0 0
0.019026 0.013194 0.011111 0.01105 0.024593 0.01659 -0.002001 0.021798 0 0
-0.028379 -0.005553 -0.002198 0.006193 -0.02383 0.000347 -0.00888 -0.049386 0.010193 0
-0.006918 -0.013095 -0.002386 -0.010862 0.006899 -0.010992 -0.021387 -0.001844 -0.011771 0
0.016254 0.000781 0.002576 0.024524 0.006852 0.005966 -0.001772 0.014475 0.032331 0
-0.012186 -0.00117 0.005139 -0.00786 -0.000175 -0.011513 -0.010059 0.019429 -0.009341 0
-0.016962 -0.007418 -0.008216 -0.019445 0.019721 -0.029412 -0.009265 0.024121 -0.002219 0
-0.00549 0.007276 0.002577 -0.005876 0.017457 0.01503 0.023831 0.024717 -0.010561 0
0.001577 0.002733 -0.007345 -0.00628 0.007233 0.013136 0.002946 0.02185 -0.015168 0
0.007087 -0.002142 -0.00222 -0.004089 0 0.006954 0.004994 0.016384 0.009127 0
-0.010164 0.00039 -0.005562 0.013811 0.007181 -0.00398 0.004092 0.010656 -0.001131 0
0.00158 -0.015994 0.008576 0.006259 -0.004643 0.007639 -0.005531 -0.018654 0.001698 0
0.004732 -0.010704 -0.01146 0.0161 0.002999 -0.012596 0.004977 -0.002755 -0.000565 0
0.027473 0.018233 0.022064 0.016565 -0.022754 0.022325 0.034081 -0.044475 0.017524 0
-0.010695 0.012397 0.021222 0.008147 -0.039429 0.001733 -0.00338 -0.042498 -0.003889 0
0.006178 -0.006997 -0.007703 -0.020028 0.004069 0.000231 0.013567 0.028382 -0.010039 0
0.023791 -0.006263 -0.019679 -0.024382 -0.004229 -0.000692 -0.010876 -0.000881 -0.00338 0
-0.020989 -0.005515 -0.004788 -0.000367 -0.02212 -0.009693 -0.012969 -0.025566 -0.007914 0
0.011485 0.016439 0.01832 0.011029 -0.004253 0.010254 0.005713 0.014174 -0.018803 0
0.006056 0.009787 0.024532 -0.004727 0.011324 0.012341 -0.005396 0.018139 0.007549 0
-0.000752 -0.007172 0.001064 -0.01023 -0.001264 -0.005941 0.002284 -0.010514 0.01902 0
0.101657 0.009567 0.000886 0.002584 0.023508 0.000575 0.010256 0.019481 0.011312 0
-0.027341 0.00116 0 0.006259 -0.00159 -0.005974 0.012972 0.021714 -0.004474 0
-0.009838 0.018737 -0.00655 0.036224 0.017519 -0.007859 -0.007238 0.014452 0.032023 0
0 -0.007964 -0.000356 0.023305 -0.006087 0.000582 -0.015423 -0.003911 -0.00871 0
-0.007807 -0.005925 -0.011765 -0.111456 -0.004374 0.06752 -0.007405 -0.000561 0.024163 0
-0.028612 -0.005576 0.002706 -0.056699 0.031283 -0.002181 0.008608 -0.000842 -0.010188 0
0.015464 0.007347 0.008635 0.027995 0.000511 -0.000984 0.030156 0.016849 0.007042 0
-0.006526 0.001344 -0.002675 0.039247 -0.011412 -0.00361 -0.005523 -0.025131 -0.003228 0
-0.00438 -0.004409 -0.005901 0.004624 0.002929 0.006039 0.000833 0.008215 0.001079 0
0.000733 0.000963 -0.003418 0.016494 -0.01151 -0.008512 -0.008047 -0.034841 0.001078 0
0.013919 0.009617 0.000722 0.016604 0.010254 0.007045 0.017622 0.012227 0.008616 0
-0.008671 -0.004572 -0.003607 0.011878 0.005505 -0.010056 0.003298 0.019845 -0.005339 0
0.011662 0 0.003802 -0.009171 -0.001369 0.004527 -0.003014 -0.004512 0.001074 0
-0.011527 -0.000957 -0.006673 -0.004443 -0.000171 -0.003188 -0.005496 -0.000283 0.000536 0
-0.022595 -0.004981 0.001997 -0.016363 -0.031014 0 -0.018237 -0.038255 0.002679 0
-0.0261 -0.007124 -0.012502 0 -0.011141 -0.014224 -0.008162 -0.000295 -0.021379 0
0.003063 0.001163 0.010459 -0.006805 -0.005544 -0.011969 0.018445 -0.009726 -0.009285 0
0.00916 0.007166 0.004903 0.000761 0.019061 -0.001245 0.014489 0.019345 -0.01323 0
0.008321 0.008654 0.010481 0.00038 -0.016234 -0.005894 0.001373 -0.029781 -0.013966 0
-0.010503 0.024976 0.007868 0.005323 0 0.00992 -0.004663 0.01294 -0.029462 0
0.000758 -0.005394 -0.001065 -0.010968 -0.000718 -0.004742 -0.008818 0.008318 -0.011675 0
0.021212 0.002618 0.00373 -0.004589 0.017232 0.004991 -0.001668 0.026812 0.019492 0
0 -0.012871 -0.017342 -0.026892 0.00547 -0.006434 -0.00724 0.007174 -0.012167 0
0.011128 -0.001701 0.006303 -0.003158 0.020183 0.010566 0.015989 0.024501 -0.011144 0
0.011005 0.012493 0.001969 0.00198 0.003957 -0.002811 0.004417 0.000278 0.002966 0
-0.022496 0.010095 0.016789 -0.016601 -0.001028 -0.001691 -0.006597 -0.007228 -0.010053 0
-0.014105 -0.008884 0.000353 0.004019 -0.013722 -0.019763 -0.019646 0.004761 -0.005974 0
0.002259 0.000373 -0.018519 -0.020016 0.002261 -0.00576 -0.003105 0.002508 0.016226 0
-0.005259 -0.004853 -0.007907 -0.008987 0.00295 0.000116 -0.056908 0.008062 -0.003548 0
0.026435 0.001501 0.009419 0.013603 -0.014706 -0.004866 0.042029 0.001103 -0.003561 0
0.002207 0.000375 -0.005204 0 0.013169 -0.008616 -0.01815 0.007163 0.011316 0
0.025698 0.000936 -0.002164 0.00366 0.00104 0.015267 0.000587 0.014223 -0.003534 0
-0.020759 -0.004489 -0.02115 -0.013371 -0.004328 0.000463 -0.001173 -0.015642 -0.010047 0
0.006579 0.009019 -0.01699 -0.007803 0.015128 0.001619 0.025249 0.010411 0.014925 0
-0.008715 0.003352 -0.006763 -0.012417 0.017472 0.005079 0.004582 0.005423 -0.005882 0
-0.006593 0.004826 0.010025 0.008801 0.013973 -0.004249 -0.001425 0.032632 0.007101 0
-0.016224 0.003509 -0.002996 -0.006647 0.005479 -0.001153 -0.0189 0.005223 -0.018801 0
0.023988 0.018038 -0.011645 0.013384 -0.010238 0.005081 0.027437 -0.001039 0.020958 0
-0.008053 -0.011029 -0.00171 0.028064 0.001835 -0.009651 0.002557 -0.022107 -0.002346 0
-0.005904 0.014625 -0.01047 0.025692 0.008659 -0.026102 0.001984 0.010638 -0.008818 0
-0.022272 -0.009189 -0.009042 -0.012133 0.011887 -0.008219 0.004525 0.003158 -0.005931 0
-0.002278 0.003091 0.002136 0 0.033937 0.008407 0.007601 0.040136 0.007757 0
0.015982 -0.001088 0.010267 0.003992 0.027773 0.008218 -0.001118 0.026229 0.006513 0
-0.002996 -0.005445 0.010546 0.013121 -0.001075 0.006615 -0.013147 -0.028754 -0.011177 0
-0.001503 -0.00292 0.014801 -0.010204 -0.000922 0.000939 -0.007936 0.013411 0.004164 0
0.00301 -0.00183 -0.003179 -0.010706 0.024615 0.001641 -0.01 0.025968 0.004147 0
-0.027757 -0.014852 0.000375 0.004409 -0.01036 -0.002692 0.004329 -0.010708 0.00118 0
-0.001543 0.008747 0.003188 0.069433 0.029738 0.003639 0.016954 0.02952 -0.005893 0
-0.021638 -0.018819 -0.023364 -0.007836 0.002652 -0.018828 -0.027974 -0.020311 -0.02786 0
0.022907 0.004701 0.023732 -0.01053 0.007348 0.011919 0.022965 0.02439 0.006098 0
0.004633 0.004118 0.006356 0.003421 0.020131 0.018846 0.024439 0.034762 -0.001818 0
0.009224 0.005965 0.006688 0.017424 0.020449 0.008671 0.014147 0.028992 0.019429 0
-0.013709 -0.002038 -0.020299 -0.021221 -0.015275 -0.003438 -0.018326 0.013864 -0.008934 0
0.015444 0.003713 0.007911 0.012172 -0.013662 0.009776 0.016161 -0.033745 -0.004808 0
-0.007605 -0.000925 0.001495 0 0.023518 -0.005581 -0.01042 0.014837 0.014493 0
0.003065 0.00037 -0.002053 -0.000752 0.02918 -0.000687 0.019673 0.039361 0.028572 0
0.014515 -0.001296 0.006918 0.009778 0.008766 0.004011 0.004076 0.024454 0.016782 0
0.024096 0.004633 -0.002785 0.012291 -0.010455 -0.004794 0.017862 0.016688 -0.001138 0
0.001471 -0.006825 -0.006518 -0.015453 0.010154 -0.0078 0.000266 0.006649 -0.013105 0
-0.019824 -0.011887 -0.00656 -0.000747 -0.03151 -0.002659 -0.007177 -0.008875 -0.006351 0
-0.006742 0.003398 0.005094 0.000374 -0.006901 0.007766 0.004284 -0.008538 0.004067 0
-0.012821 -0.008467 -0.014267 -0.014579 0.011204 -0.001038 0.006665 0.026045 -0.002894 0
0.004584 0.000569 0.014093 0.006449 0.015428 -0.0097 0.000265 0.02784 0.009286 0
0 -0.004172 -0.006197 -0.009046 -0.023757 0.016208 -0.019327 -0.017925 0.00346 0
-0.009886 -0.006856 -0.002079 -0.009129 0.004527 -0.008147 -0.012149 -0.012371 -0.002299 0
0.010753 0.002876 -0.001136 -0.001535 0.024789 0.004512 0.020771 0.021561 0.017857 0
-0.047112 0.006119 0.012322 -0.00692 0.017317 -0.016469 0.0083 -0.008643 0.018676 0
0.008772 -0.00114 -0.01236 -0.004646 -0.018914 -0.017564 0.003186 -0.008921 -0.006111 0
-0.012648 -0.008752 -0.013083 -0.01128 -0.019967 -0.01621 0.011117 -0.010025 -0.023477 0
0.001601 -0.001727 0.014986 0.02439 -0.032317 -0.013327 0.004712 -0.029965 -0.009159 0
-0.008793 -0.00173 -0.004354 0.004992 0.013504 0.026768 -0.00938 0.002983 -0.004622 0
0.002419 0.008282 -0.001711 0.002293 -0.008166 -0.004784 -0.014203 -0.00085 -0.006965 0
-0.012068 -0.001146 -0.012379 -0.022493 -0.011845 -0.018625 -0.029349 -0.026361 -0.013443 0
0.016287 0.020463 0.028924 0.025351 0.015933 0.008326 0.019241 0.002183 0.015995 0
0 -0.006184 -0.006747 -0.000761 0.024029 0.011658 -0.000809 0.017429 -0.013411 0
0.004006 -0.005091 -0.007358 -0.004568 0.034706 -0.003721 -0.007287 0.007495 0.001773 0
0.012769 -0.000379 0.02452 -0.008413 0 -0.010843 0.009788 -0.003188 -0.016519 0
-0.018913 0.00493 0.001855 0.037408 -0.007469 0.012058 -0.011847 0.001493 0.005999 0
-0.005622 -0.001887 -0.000741 -0.001487 0.01464 -0.004814 -0.004632 0.011922 -0.002385 0
0.005654 0.00983 0.020571 0.001489 -0.015372 -0.001572 0.009855 -0.022722 0.016139 0
-0.007229 -0.006365 -0.01035 -0.011152 -0.010956 -0.003028 -0.055571 -0.024543 -0.010588 0
0.003236 0.000377 0.015413 -0.005263 0.007616 -0.00085 0.012342 0.011918 -0.001189 0
0.007258 0.01017 0.003253 0.015873 -0.015116 0.001459 -0.007655 -0.028571 0.002381 0
-0.018415 -0.000186 -0.005584 0.014881 -0.043114 -0.03169 -0.043429 -0.024921 -0.010689 0
-0.013866 0.028156 -0.003804 0.006232 -0.000729 -0.021818 -0.050179 -0.015427 -0.022209 0
-0.032258 -0.005622 -0.003636 0.009472 -0.044214 -0.027561 -0.036164 -0.036015 -0.017802 0
0.008547 -0.006201 -0.00365 -0.00397 0.035878 0.000923 0.020228 0.010189 0.00625 0
0.00678 0.000183 -0.004945 -0.006522 0.02815 0.019755 0.039974 0.032661 -0.002485 0
-0.008418 -0.006239 -0.012148 -0.02407 -0.014335 -0.012786 -0.019065 -0.043023 -0.006849 0
0.033107 0.010155 0.014984 0.018311 0.035777 0.027734 0.034169 0.038396 0.019436 0
-0.020542 -0.004387 -0.005536 -0.001101 0.00351 -0.00942 -0.008184 0.002106 -0.019065 0
0.012584 0.0123 -0.001113 -0.00698 0.026864 0.006554 0.025672 0.020318 -0.004389 0
-0.015741 0.001088 -0.008545 -0.00444 -0.02003 -0.009192 -0.017878 -0.019226 -0.017632 0
0.001683 0.000725 0.002998 0.000372 -0.033092 0.005927 -0.027913 -0.036173 -0.007692 0
-0.023529 -0.002534 0.008593 -0.008544 -0.032212 -0.014602 -0.01186 -0.030508 -0.011628 0
-0.005163 0.0098 0.002964 0.017984 0.02526 -0.00156 -0.008212 -0.007492 -0.001307 0
0.00346 0.004853 0.012004 0.008833 0.014493 0.004036 0.032484 0.022396 0.010471 0
-0.000862 0.000179 0.001825 0.003283 -0.023857 0.008169 -0.01789 -0.010583 -0.002591 0
0.011217 0.012518 0.004372 0.012 0.008195 -0.001286 0.011307 0.039552 0.027922 0
-0.005119 -0.003179 -0.006529 0.000719 0.016403 0.001159 -0.001247 0.019383 -0.012634 0
0.008576 -0.007087 -0.000548 -0.008618 0.006141 0.000515 -0.000312 0.020657 -0.021171 0
-0.00085 0.005889 0.004201 0.013039 0.003549 0.012214 0.009051 0.033579 0.029472 0
-0.019574 0 -0.001819 -0.011083 -0.02447 -0.014353 -0.028457 -0.024255 -0.019683 0
0.015625 0.009934 0.010933 0.006508 0.021604 0.003093 0.013372 0.004789 -0.007772 0
0.016239 -0.004391 -0.000721 -0.000723 -0.039171 -0.012847 -0.033302 -0.055152 0 0
0.039529 -0.004411 -0.012446 0.008324 -0.021418 -0.005075 -0.0182 -0.012491 0.00718 0
-0.000809 0.004076 0.007123 0.013281 -0.005283 0.007325 0.018206 -0.006811 -0.009721 0
-0.011336 -0.00653 0.008887 -0.001063 0.017451 0.022854 0.01658 0.023022 -0.00589 0
0.009828 0.007106 0.013841 0.008511 -0.000746 0.03999 0.025584 -0.003352 0.012508 0
0.00811 0.005998 0.003901 0.009845 0.016716 0.015503 -0.000624 0.01129 0.003251 0
0.009654 0.001578 -0.002473 -0.004875 -0.001174 -0.013223 0 0.002375 -0.011018 0
0.011952 -0.006653 0 0.006298 0.02381 0.004751 -0.003432 0.015166 0.020315 0
0.007874 0.000529 -0.008499 0.002782 0.006747 0.00291 -0.009706 -0.004902 0.030186 0
-0.003906 0.004051 -0.004821 -0.005895 0.019393 -0.013419 0.000632 0.014075 0.004364 0
0.013333 0.000175 0.001436 0.008022 0.016786 0.004044 0.006319 0.011797 0 0
-0.005418 -0.007192 -0.000896 -0.019031 0.011418 0.00598 0.002512 0.01486 0.014898 0
-0.003891 -0.006007 -0.01094 -0.015873 -0.005577 -0.00279 -0.000313 0.013742 -0.013456 0
0.007031 0.009954 0.017588 0.009677 0.023253 0.011436 0.012845 -0.009778 -0.00248 0
0.006982 0.001408 -0.002673 0.001065 -0.001203 0.008179 0.000309 0.003591 0.001243 0
-0.030046 -0.015642 -0.012507 -0.008511 0.009368 -0.000835 -0.00773 0.009168 -0.005587 0
0.004766 -0.004285 0.000724 0.001788 -0.000663 0.006925 -0.000623 0.003545 0.009988 0
-0.004743 0.002331 0.002531 -0.001785 -0.016983 0.005573 0.016215 -0.006403 0.001854 0
0.006354 -0.002862 -0.002525 -0.011087 -0.00108 0.001415 -0.02823 -0.000444 0.006169 0
0 0.00036 -0.001989 -0.00434 0.024559 0.01154 -0.004736 0.030458 0.011036 0
-0.002368 0.00036 -0.008152 0.005449 0.006622 0.003619 -0.004124 -0.004315 -0.018193 0
-0.003165 0.000901 -0.008037 0.007587 -0.0025 0.013727 0.007646 0.015818 0.02903 0
-0.009524 -0.00036 0.001473 0.017928 0.012002 -0.006771 -0.001581 -0.004266 -0.006603 0
0.011218 0.0045 0.000184 0.001409 0.020983 0.012594 0.017733 0.008569 0.007855 0
-0.012678 0.004301 -0.002757 0.00598 0.009957 0.005819 0.014624 0.019541 0.004197 0
-0.009631 -0.004996 0.003134 0.006294 0.012765 0.002609 0.01012 0.010833 0.014925 0
0.005673 0.004304 -0.003124 -0.000695 0.006864 0 -0.014875 -0.001237 -0.006471 0
0.011281 -0.002321 0.001475 -0.005216 -0.026772 0.005318 -0.001541 -0.035493 -0.005329 0
0.006374 -0.011634 0.002025 0.006292 0.00433 0.006078 -0.005247 -0.000642 0.004762 0
-0.009501 -0.006338 -0.014328 0.003821 0.00317 0.007943 -0.032889 0.017983 -0.014218 0
-0.000799 -0.010935 -0.015654 -0.013149 -0.001896 -0.008324 -0.026628 -0.014721 0.015625 0
0.0032 0.000184 -0.00284 -0.015428 0.017351 -0.040067 -0.010877 0.013874 -0.026036 0
