HON IBM JNJ HNZ HAL HPQ JPM INTC HD
0.025098 0.01143 0.011894 0.018045 0.021075 0.019733 0.015354 0.039382 0.001275
-0.00408 0.005074 0.004386 -0.006545 -0.015407 -0.003138 -0.005949 0.013429 0.009936
-0.002732 0.001836 0.003668 -0.005764 0.002953 -0.004197 -0.007545 0.008992 -0.002775
0.005478 0.008246 0.005047 0.005798 0.024139 0.010537 0.00076 -0.008912 0.004554
-0.027785 -0.007042 -0.031688 -0.006862 0.007473 -0.007821 0.001013 0.005206 -0.010577
0.001681 -0.008122 -0.01073 -0.011332 0.00913 -0.024698 0.003036 -0.032486 -0.006872
-0.005874 -0.000923 0.000723 0.003355 -0.027707 0.00431 -0.00681 0.00292 0.026909
-0.005627 -0.007272 0.026373 -0.006687 -0.008433 -0.005901 0.003301 -0.016012 -0.00549
-0.006225 -0.01186 -0.005456 -0.010098 -0.009384 0.019968 -0.006834 0.03501 -0.001506
-0.009681 -0.002354 0.000177 -0.011901 0.019538 -0.027513 -0.018094 -0.022868 -0.012063
0.006326 0.000826 0.001062 0.008317 -0.003775 -0.009249 0.00545 0.004876 0.012719
-0.01 0.01261 0.013079 -0.00256 -0.017488 0.002197 0.006711 0.008734 0.009294
0.022799 0.040154 -0.012387 0.000285 -0.005043 -0.000548 -0.026154 0.000481 -0.010951
-0.046275 -0.006154 0.015722 0.007697 0.0322 -0.000548 -0.019221 0.03125 -0.006543
-0.023669 -0.008106 0.00487 -0.000566 0.003755 0.007131 0.012081 0.011189 0.006332
-0.008485 -0.008059 -0.00848 -0.005661 -0.008921 -0.022876 -0.006101 -0.017981 -0.014095
-0.014976 0.011901 -0.003666 -0.015941 -0.002613 -0.001672 -0.01201 0.000469 -0.012765
0.022339 0.006446 0.002628 0.017645 0.040175 -0.002792 0.012696 0.004223 0.02586
0.011836 0.011236 0.009436 0.007959 0.027708 0.033035 0.014137 0.028037 0.028233
0.008098 -0.005556 0.004154 0.014664 -0.0128 0.002168 0.012099 0.012273 0.009071
0.002083 0.002793 0.006378 0.010283 0.021793 0.009194 0.003118 -0.000449 -0.001944
0.04038 0.004011 0.001028 0.004402 -0.008099 0.005359 -0.002591 0.008086 0
-0.016838 0.003995 -0.006845 -0.001643 -0.032662 0.012793 0.001299 0.007576 0.001461
0.011611 0.008069 0.024294 0.015912 0.043331 0 0.007782 0.004423 0.001701
0.02066 0.012939 -0.003869 0.016743 -0.004854 0.027895 0.020335 0.009263 0.017714
0.010683 0.009742 -0.000675 0.009562 0.000813 0.008193 -0.007316 0.020979 0.008345
0.006954 0.002895 0.011152 -0.007366 -0.014081 0.006094 -0.001779 -0.005565 0.003783
0.001657 0 -0.000167 0.005301 -0.000549 -0.005553 -0.004328 -0.006457 -0.009187
0.004137 0.00257 0.004847 0.000264 0.025282 -0.037056 -0.004091 -0.009532 -0.001189
0.004394 0.012605 0.007984 0.012388 -0.000804 0.01476 0.005905 0.013561 0.018091
0.001367 0.005591 0.011304 0.010414 0.019313 0.004675 -0.000255 0.022443 0.010521
-0.012015 0.006295 0.002623 -0.01108 -0.026053 0.004137 -0.000255 0.003377 0.013188
-0.012161 -0.010738 -0.002126 -0.012507 0.010808 0.013388 -0.01762 0.002945 -0.018041
0.009723 0.006007 -0.00213 -0.001583 0.011762 0.026423 -0.005199 0.020134 -0.016744
0.0039 -0.003771 0.003612 0.003171 0.028534 0.00297 -0.011759 0.019737 0.012536
-0.016093 -0.006835 -0.009489 -0.013699 0.023118 -0.008885 -0.010576 -0.025806 -0.00257
0.005358 0.006988 0.005451 0.025374 0.003766 0.005976 0.003474 -0.002483 0.012412
0.002244 0.001787 -0.004929 -0.01589 0.012256 -0.00198 0.000266 -0.03029 0.00694
0.003358 0.001889 -0.000991 -0.003706 0.007907 -0.000992 0.003727 0.01027 -0.002297
-0.003626 -0.007752 -0.000992 -0.000531 0.001226 0.00149 -0.000265 -0.016942 -0.001382
-0.003639 0.008235 -0.004136 -0.003721 0.005999 -0.00347 -0.010082 -0.006463 -0.00784
-0.007305 -0.013194 0.001993 -0.008538 0.009521 -0.004975 0.009113 -0.029488 -0.027771
0.028305 0.017402 0.014423 0.019645 -0.036276 0.026 0.016733 0.032172 0.012695
-0.010184 -0.001252 0.009152 0.007126 -0.031117 0.002437 0.00418 -0.016883 -0.003075
-0.007786 0.013784 0.002591 -0.001572 0.003367 0.020418 -0.009885 0.05284 -0.008541
-0.011491 0.006077 -0.001292 -0.008399 0.009809 0.016198 0.001576 0.004182 0.005025
-0.01928 -0.016075 -0.022966 -0.014558 -0.017127 -0.011721 -0.008132 -0.022074 -0.005476
-0.000867 0.005723 0.01225 0.005909 -0.002601 -0.002846 -0.006877 -0.020017 0.018913
0.000289 0.008898 0.002617 0.008812 0.026858 -0.007136 0.003728 -0.010865 0.007754
0.021406 -0.008615 -0.017289 -0.001588 -0.023108 -0.002875 -0.001592 -0.008787 -0.005829
0.032285 -0.002276 0.006473 0.004772 0.009618 -0.001442 0.016476 0.003103 0.002814
-0.001372 0.008917 0.013028 0.008707 0.018795 -0.004831 0.012811 0.026955 -0.002572
-0.010714 0.000206 -0.008628 0.003662 0.015416 0.00534 0.007486 -0.004303 -0.003751
-0.011108 0.001233 0.041872 0.006255 -0.017422 0.016417 -0.002562 -0.011668 0.002353
-0.00702 -0.012827 0.002049 0.009842 -0.006079 -0.004276 -0.010532 -0.004373 -0.013618
0.007636 0.003638 -0.008021 -0.00949 0.000764 0.000954 0.002077 -0.003074 -0.006665
0.002245 0.004868 -0.001903 0.005567 0.01808 0.010963 0.012176 0.034802 0.009106
-0.00224 0.006081 0.00556 -0.002594 -0.009505 0 -0.001024 -0.001703 0.009736
0.001965 0.001127 0.004739 0.003901 0.005051 -0.007072 0.003331 0.003838 0
0.00028 -0.002251 -0.001101 -0.002332 -0.023618 0.001425 -0.00383 -0.007222 -0.00682
0.010081 0.008205 0.00362 0.008829 0.011065 0.006638 0.005127 -0.003851 0.014445
-0.010258 -0.001221 -0.003607 -0.009009 0.009672 -0.001413 -0.001275 -0.001289 -0.000934
-0.008403 0.001222 0.000315 0.006753 -0.010083 -0.003302 -0.002043 0 0.002804
0.000282 0.002848 -0.002046 0.005934 -0.000764 -0.007572 -0.001791 0.006021 -0.004194
-0.003106 -0.00842 -0.008199 -0.007951 -0.031091 0.003815 0.003589 -0.013681 0.008423
-0.017847 -0.010742 -0.00318 -0.007497 0.001052 -0.006651 -0.010217 -0.019939 -0.012761
-0.002884 -0.002068 -0.000638 -0.004168 -0.012612 0.004304 0.002083 -0.00973 -0.009166
-0.006653 -0.003109 0.002873 -0.006016 0.017829 -0.001905 0.005716 0.003126 -0.014943
-0.003786 -0.004366 -0.00366 0.001579 -0.007059 -0.005725 -0.008008 0.015138 -0.002649
-0.003215 -0.001044 0.007826 0 -0.003686 -0.00144 -0.003385 0.003509 0.009174
-0.002933 -0.007107 -0.003486 -0.007882 0.009249 -0.036521 -0.009668 -0.01486 -0.002153
0.028824 0.002211 0.006997 -0.001324 0.034826 -0.000499 0.002375 0.027507 0.011748
-0.011435 -0.007982 -0.02132 -0.001061 0.027328 -0.004491 -0.005791 -0.01468 -0.011137
0.021978 -0.003706 0.01178 0 0.017241 0.006015 0.001059 0.008764 0.004074
0.014431 0.008502 0.005263 0.018317 0.012591 0.017937 0.015604 -0.003475 0.006205
-0.013389 -0.018967 -0.003332 -0.006517 0.009087 -0.007342 -0.014583 -0.014821 -0.008539
-0.005655 -0.001074 -0.005253 -0.007347 -0.009716 -0.012821 -0.015592 -0.000885 -0.01555
-0.005118 -0.006667 -0.010242 -0.003436 0.000239 -0.001499 -0.010738 -0.007086 -0.006075
0.005144 -0.006387 -0.00582 0.000265 0.004785 -0.005003 0.000814 -0.019179 -0.012469
-0.002559 0.004358 0.036266 -0.002387 0.014286 -0.011564 -0.000542 0.012278 0.004457
0.019099 -0.002603 0.014595 -0.010633 0.003286 -0.003561 -0.000814 0.007188 0.003944
0.007832 0.000326 -0.006651 0.003493 0.018016 -0.005105 -0.002172 -0.004906 -0.001719
-0.009437 0.009893 0.006229 0.004819 -0.061365 -0.007696 0.006803 -0.003138 -0.006149
0.008126 0.005706 0.001238 0.007461 0.007101 0.012927 0.008919 0.009442 0.021034
0.002224 0.00471 0.011128 0.001058 -0.00462 0.011741 0.004554 0.008009 -0.002908
0.018857 0.004688 0.008866 0.003963 0.0149 -0.012614 0.000533 -0.002201 0.003889
0.020141 -0.008059 -0.005303 -0.002368 0.005535 0.016863 -0.003465 -0.005314 0.006538
0.009872 0.01037 0.008987 0.002374 0.004548 0.027638 0.008024 0.027703 0.020447
-0.004227 0.000212 0.00317 -0.008947 -0.02335 -0.003912 0.007429 -0.003913 0.002357
-0.004776 -0.002327 -0.001806 -0.004249 -0.000732 -0.011291 -0.005531 0.021825 -0.011054
-0.002932 -0.015192 -0.002111 -0.007467 -0.00708 0.069017 -0.006886 -0.004699 -0.004518
0.028342 0.000647 -0.000907 -0.006179 0.032702 -0.002322 -0.001333 0.008584 0.012183
0.017681 0.005821 0.011417 0.009192 -0.002381 -0.00838 0.000801 0.028511 0.010385
0.004088 0.002894 -0.009009 0.001071 -0.011456 -0.024883 0.000534 0.005792 -0.004438
-0.006361 0.008122 -0.001364 -0.001873 -0.001449 0.016851 0.001333 0.006582 0.002581
-0.009059 0.003074 -0.002579 0 0.026596 -0.002841 -0.005859 -0.013486 -0.008425
-0.014809 -0.009195 -0.005932 -0.007775 -0.01578 -0.009497 -0.014734 -0.021127 -0.013217
0.004483 -0.00512 0.001224 -0.012699 0.01675 0.006711 -0.007341 0.016504 0.005023
-0.021528 -0.010185 -0.005502 -0.000821 -0.008473 -0.020476 -0.015886 -0.010824 -0.041409
0.002951 -0.002383 0.005225 0.002465 0.023024 -0.010209 0.015308 -0.018939 -0.013158
0.008026 0.005863 0.007338 0.009836 0.010209 0.003929 0.005482 0.016731 -0.00327
0.011943 0.001727 0.005008 0.011634 0.027791 0.010763 0.007906 0.016456 0.02423
-0.004196 -0.002371 -0.009363 0.006686 -0.01743 0.006776 -0.011361 -0.004151 -0.0138
-0.007638 0.007777 0.016006 0.003454 -0.022629 -0.003846 0.014774 0.026261 0.00075
0.002389 -0.004073 0.004651 -0.005825 0.02077 -0.000965 -0.002696 -0.004062 -0.001748
0.006089 -0.005489 -0.003136 -0.00213 0.007773 0.005314 0.000541 -0.000816 -0.006503
0.017895 -0.000433 0.014831 0.007739 0.016334 -0.012013 0.01351 0.007347 0.009315
0.001551 -0.008336 0.010334 -0.004237 -0.022991 0.015078 -0.004532 0.017423 -0.005238
-0.000516 0.005786 -0.003653 -0.008511 -0.007996 0.002396 -0.010712 -0.012346 0.004764
-0.015496 0.002388 -0.006306 -0.00617 -0.02971 -0.013384 -0.012723 0.001613 -0.012009
0.006034 0.00065 0.003542 0.00054 -0.026584 -0.002422 -0.003016 0.000403 0.010129
0.004433 -0.009739 -0.005882 -0.006744 -0.015362 -0.031569 -0.006876 -0.026157 -0.011782
0.009865 0.004262 0.003254 0.00679 0.040119 0.017051 0.009416 0.002893 0.001268
0.003856 -0.005658 -0.008257 -0.001349 -0.010952 -0.00297 -0.005487 -0.016069 0.007347
-0.023047 -0.007989 -0.003122 -0.012966 0.008666 0.003972 0 -0.014238 -0.022133
0.007339 -0.008715 -0.000895 0.000547 0.017184 0.007913 -0.002759 -0.005523 0.000772
-0.00026 -0.006455 0.003881 0.001915 0.030502 -0.013739 -0.003873 0 -0.000771
-0.003384 0.002576 -0.005948 -0.005187 -0.008652 0.002488 -0.006109 0.003845 -0.022891
-0.001306 -0.000112 -0.000897 0.001784 -0.001837 -0.006948 -0.020397 -0.020426 -0.004475
-0.025105 0.011397 0.021111 0.000552 -0.036355 -0.012494 -0.003708 0.016073 -0.003173
-0.002951 0.001989 -0.001613 0.000552 0.004298 0.00253 0 -0.008978 0.008753
-0.002421 0.003749 0.003819 0.009377 0.010937 -0.00101 -0.00229 0.005177 0.014725
-0.015912 -0.004833 -0.006291 -0.011202 -0.024459 0.100556 -0.007747 -0.006438 -0.023322
0.018087 0.000883 0.001914 0.012711 0.015911 0.010101 0.0107 0.014687 0.012205
0.001615 0.007719 -0.013079 0.005184 0.026341 -0.002727 -0.010014 -0.011069 0.002359
-0.005644 -0.010287 -0.004616 -0.010858 0.03237 -0.010483 -0.010116 -0.00947 -0.016736
-0.004324 -0.001327 0.016904 0.007135 0.005599 0.009212 -0.004088 -0.003477 0.008245
0.0076 -0.008304 0.015151 0.008174 -0.010022 -0.015974 0.023986 0.008722 0.008441
0.012662 -0.006364 -0.002898 -0.001351 0.024747 0.00974 0.002892 -0.003459 -0.011509
0.007449 -0.006292 0.006249 0.001353 -0.00966 0.001378 0.00346 0.015618 -0.01032
-0.007658 -0.009498 -0.008665 -0.004595 -0.017291 -0.007339 -0.008621 -0.005126 0.002139
-0.005322 -0.015982 0.003642 -0.002172 0.005865 -0.003235 0.003478 -0.007299 0.006937
0.001873 -0.00522 -0.003629 0 -0.014577 0.00649 0.012132 0.004325 0.021463
-0.010948 -0.013761 -0.000728 -0.008435 -0.026855 0.011055 -0.013413 -0.017227 -0.016861
-0.018899 -0.010997 0.009622 -0.001372 -0.009588 -0.009112 -0.010992 -0.014461 -0.019789
-0.018712 -0.082975 0.002166 -0.017312 -0.041322 -0.041839 -0.007605 -0.016452 -0.027995
0.005048 -0.000652 -0.005187 -0.013143 0.014286 -0.019194 0.020925 0.004069 0.01717
0.018415 -0.015264 0.000145 0.011618 0.040311 0.010274 0.008949 0.01891 -0.007351
-0.029315 -0.045972 -0.013758 -0.008684 -0.024276 -0.002906 -0.005436 0.001326 -0.023588
0.026531 0.028052 0.00279 0.015541 0.036603 0.023798 0.008055 0.030891 0.030056
-0.008798 0.002431 0.002929 0.008069 0.01177 -0.014231 -0.004852 -0.005137 -0.017726
0.00749 0.00539 0.00073 0.011317 0.008212 0.015399 0.008603 0.007315 0.004997
-0.000551 0.01099 -0.007587 -0.014465 -0.000452 -0.029858 -0.002559 -0.003845 0
0.001653 0.021477 0.004558 0.021047 -0.032141 -0.014656 0.011973 0.008148 -0.004696
-0.011826 -0.014796 -0.009805 -0.016545 -0.028297 0.006445 -0.013521 -0.013611 -0.026089
-0.004731 0.006191 0.014336 0.016271 0.000963 0.008374 0.013421 0.01423 0.007979
0.011186 0.001702 0.002186 -0.001628 0.028613 0.024426 0.002254 0.001275 0.025163
-0.023783 -0.000523 -0.000727 0.003805 -0.019869 0.001431 -0.001968 0.01189 0.013514
0.006232 0.007977 -0.00742 0.012456 0.006439 0.001429 0.016901 0.015107 0.009524
-0.009854 -0.020498 0.004251 -0.004814 0.008768 -0.004755 -0.00554 0.006221 -0.006739
0.047768 -0.00053 -0.004379 0.000269 -0.001879 0.002389 -0.008078 0.009481 0.008413
0.000543 -0.00372 -0.000586 0.005373 0.015533 -0.011439 0.009829 0.012658 0.002422
-0.009222 -0.022406 -0.006454 -0.012026 -0.022712 -0.013983 -0.022803 -0.005242 -0.021208
0.003832 -0.000273 0.003248 0.006221 0.010434 0.005379 0.004553 0.004054 0.001646
-0.010908 -0.009006 -0.004415 -0.011022 -0.045764 -0.019942 -0.013314 0.002826 -0.007941
-0.009374 0.007436 -0.003252 -0.008154 0.005903 0.023325 -0.010623 0.011272 0.001656
0.016699 0.016129 0.008048 0.011236 -0.00489 0.018914 0.008125 0.00836 0.02976
-0.009307 -0.000673 0.003992 0.007588 0.019902 0.025702 0.013529 0.014607 0.039872
0.025594 0.027864 -0.004565 0.012372 -0.017586 0.046404 0.023857 0.008949 0.024189
0.006502 0.010477 -0.002811 0.002391 0.012751 -0.001774 0.003883 0.003085 0.008543
0 -0.00972 -0.003115 -0.003446 0.010412 -0.000444 -0.003592 0.013072 -0.012705
0.002961 0.001309 0.000893 0.002128 0.005751 0.002222 -0.00416 0.005693 0.008327
0.000268 -0.009149 0.005055 -0.000531 0.007863 0.007539 -0.000557 0.017358 -0.002753
-0.017172 0.002506 -0.001923 -0.005842 0.009456 0.004401 0.000557 0.001484 -0.012045
0.000546 0.015 -0.000741 -0.001335 -0.000937 0.007888 0.000835 0.013704 0.01397
-0.000546 -0.000519 0.000148 -0.009628 0.012658 -0.01 -0.003895 0.000731 0.001253
-0.01092 -0.020104 -0.004894 -0.017823 -0.007755 -0.011419 -0.001397 -0.015699 -0.015512
0.0069 0.017075 0.00313 0.003024 0.012401 0.007552 0.00028 0.013724 0.014994
0.004112 0.006637 -0.004606 0.000274 -0.005315 0 -0.000559 0.009513 0.010015
-0.007917 -0.020168 -0.008358 -0.003289 0.008597 0.001764 -0.005316 -0.009424 -0.015369
0.00055 -0.010424 -0.000903 -0.0022 0.010366 -0.006162 -0.001125 -0.005854 0.005791
0.00055 0.000533 0.00241 0.003858 -0.014592 -0.0031 -0.000845 -0.01141 0.003755
-0.006872 -0.003198 -0.002705 0.001098 -0.000694 -0.003554 0.005355 0.008935 -0.00825
0.000554 0.001738 0.005576 -0.008774 0.032878 0.014712 -0.004766 0.02214 -0.001765
0.006916 -0.002135 -0.003746 -0.000277 0.004259 0.032513 -0.001972 -0.025993 -0.002525
-0.008242 0.003745 -0.00015 0.00166 0.000446 0.02 0.001976 0.000741 0.006582
0.020499 -0.002132 0.001655 -0.000552 0.008478 -0.001674 0.002817 -0.011111 0.006791
0.012486 0.018828 -0.003455 0.001382 0.002212 0.001258 0.00309 0.008989 0
0.020912 0.00983 -0.000754 -0.001656 0.013466 0.000838 0.005321 0.006682 0.004247
0.00105 -0.008566 0.003921 0.004424 0.010455 0.000418 0.005014 0 0
-0.007607 0.002095 -0.00015 0.000275 -0.001724 -0.002509 -0.000832 -0.008112 -0.006219
-0.003172 -0.001829 -0.000301 0.00055 -0.003239 0.031866 -0.000277 0.010409 -0.006758
0 0.010732 -0.007966 -0.010176 0.026863 -0.00447 0.006104 -0.002575 0.000504
-0.008486 -0.023566 -0.009849 -0.006725 0.016245 -0.00449 -0.009101 -0.012542 -0.014106
-0.018454 -0.018565 0.00352 -0.00536 -0.001038 -0.02419 -0.010019 -0.025028 -0.022994
-0.010899 -0.001757 0.001067 0.002269 0.018288 -0.012185 0.000562 -0.009195 0.006015
0.018457 0.01922 0.006398 0.003961 -0.022857 0.00638 0.009272 0.018175 0.021835
-0.001082 -0.00757 -0.0056 -0.008174 0.001044 0.017329 0.001114 -0.003038 -0.012974
-0.008123 -0.007092 -0.010654 0.006536 -0.002295 -0.023265 -0.017798 -0.008762 0.002577
-0.009555 0.006334 -0.000769 0.006776 0.005855 -0.001276 0.002265 0.007302 0.015167
-0.00882 0.001607 -0.00154 0.001122 0.032017 0.009796 -0.002567 0.017932 0.01494
-0.014461 0.013638 -0.010794 -0.012045 -0.018735 0.010544 -0.010581 -0.006747 -0.02021
-0.000846 0.02071 -0.003585 0.000567 0.005954 0.00793 -0.004046 0.002264 0.002292
0.017227 0.024813 0.005632 0.016719 -0.013061 0.005383 0.010157 0.027108 0.018293
-0.003609 -0.004288 0.007934 0.013378 0.009512 -0.006178 0.004309 0.015396 0.005489
0.005851 0.013678 -0.000154 0.003575 0.004097 -0.000829 0.008295 0.001805 0.024814
0.002216 0.017616 -0.005557 0.004385 -0.012036 0.012858 0.006809 -0.005766 -0.007748
0.011885 0.011909 0.002794 0.001637 -0.028082 0.00819 0.005635 0.010511 0.001464
-0.001093 -0.000485 0.006656 0.002179 -0.008286 0.012998 0.004763 0.015065 0.013889
0.004649 -0.006919 -0.006612 -0.000272 -0.00557 -0.000802 -0.00976 -0.002473 0.020187
0.023408 0.023102 0.006502 -0.003806 0.06075 -0.016051 -0.008448 0.017003 0.017668
0.030053 0.010753 -0.000923 0.004913 -0.007514 0.008564 -0.00142 -0.044235 0.017361
-0.004906 -0.002364 -0.015086 -0.004345 -0.003479 -0.017792 0.006826 -0.014942 -0.013652
-0.008822 0.000474 0.005314 0.004637 0.094251 -0.004529 0.00565 -0.010359 0.002768
-0.009948 -0.002842 -0.015236 0.000815 0.029461 0.004963 -0.004494 -0.008602 -0.009432
0.005817 -0.00095 -0.010578 0.001628 0.01677 0.002469 -0.001975 0.013956 0.014631
-0.000526 -0.002972 0.029839 0.004063 0.010219 0.017241 -0.000565 0.006322 -0.007782
0.025513 -0.000835 0.002944 0.006474 -0.001597 -0.011703 0.003112 0.010347 0.011995
0.007438 -0.004057 -0.011896 -0.014205 -0.003733 0.005308 -0.009024 -0.007315 -0.008206
-0.012729 -0.000359 0.008443 -0.00435 0.012132 -0.004874 0.004553 -0.001069 -0.014939
0.012378 -0.001438 0.002015 0.006008 0.033668 -0.007347 0.007082 0.016562 -0.010499
-0.008405 0.009003 0.003714 0 0.001705 0.011924 0.001688 0.005806 -0.004244
-0.00822 -0.011182 -0.011099 -0.006786 0.007661 -0.006095 -0.004212 -0.022793 -0.022496
-0.003367 0.002887 -0.009509 -0.008746 -0.013009 0.008994 -0.005922 -0.008886 -0.007994
-0.001299 0.002399 -0.001574 -0.001103 0.003252 -0.002836 -0.007376 -0.002241 -0.008791
0.011449 0.001679 0.009142 0.001932 -0.004436 -0.002438 0.001143 0.007113 0.01897
-0.011834 -0.017725 -0.002655 0.007163 0.012339 -0.016701 -0.006566 -0.000744 0.007253
0.011195 0.007803 0.007204 0.001915 0.012697 0.001657 0.000287 -0.002232 -0.003841
-0.014161 -0.005686 -0.011662 -0.011739 -0.016717 -0.006203 -0.014364 -0.019016 -0.005301
0.015148 0.003772 -0.003304 0.001105 -0.009691 0.002497 0.00991 0.008362 0.007994
-0.021611 -0.014545 -0.005367 -0.004967 -0.020429 -0.016189 -0.00202 -0.019977 -0.022591
0.017256 0 0.007777 -0.001109 -0.022082 0.131646 -0.00347 0.003462 -0.001229
-0.008836 -0.001845 0.011811 -0.002499 -0.006452 -0.006339 0.005804 -0.008049 0.00197
0.002098 0.01984 -0.005447 0.010298 0.018579 -0.006004 -0.003462 -0.008887 -0.008108
0.004971 -0.001933 -0.001101 0.010744 0.008854 0.00151 -0.000869 0.015984 0.003963
-0.004686 -0.006901 -0.011654 -0.010357 0.000351 0.006785 -0.004636 -0.013047 0.002714
-0.007847 -0.008655 -0.008126 -0.012393 0.027549 0.000374 -0.014556 -0.007387 -0.018209
0.002373 -0.002705 0.004498 -0.000279 -0.015198 0.006737 0.007976 -0.002742 0.007018
0 -0.008878 -0.009435 -0.0053 -0.007109 0.004089 -0.013775 -0.001964 -0.009209
0.001841 0.011943 0.017275 0.007291 0.009431 -0.011847 0.007727 0.012593 0.018337
0.00105 -0.009835 -0.000159 -0.007795 0.035294 0.015362 -0.009732 -0.006218 -0.01702
0.003934 0.000993 0.00619 0.007856 0.038185 0.024354 0.009232 0.005866 0.01434
0.000522 -0.013396 -0.004102 -0.007795 0.01871 0.005043 0.005016 -0.017885 0.007192
-0.008616 -0.001006 -0.003643 0.002245 -0.013458 -0.010753 0.001468 0.000792 -0.006895
0.016329 0.019632 0.014149 0.011478 0.040282 -0.012681 0.013486 0.016614 0.034218
-0.001555 -0.000494 0.015833 0.014392 -0.009565 0.007706 0.009257 -0.001556 0.005275
-0.005969 -0.002223 -0.010803 -0.015553 0.004206 0.014203 -0.007165 0.016758 -0.017887
0.013577 0.007921 0.009828 0.000277 0.025283 -0.001436 0.005196 -0.032196 0.000971
-0.000258 0.000491 -0.000772 -0.002494 -0.037821 0.00036 -0.00718 -0.010297 0.002669
0.003865 -0.008959 -0.00974 -0.001667 -0.014151 -0.00757 -0.012149 -0.003601 -0.017663
-0.00462 -0.003344 0.003903 -0.012243 0.010367 -0.00109 0.002635 -0.016466 -0.006404
-0.004642 -0.00584 0.001089 0.005915 0.015312 0.013455 -0.003213 0.00245 0
0.017876 0.003999 0.012583 0.005321 0.010572 0.016864 0.025198 0.010591 -0.010907
-0.025197 -0.011204 -0.008131 -0.013371 0.026615 0.019054 -0.011432 -0.00524 -0.009273
-0.019321 -0.009191 -0.003867 -0.007905 -0.011989 -0.020776 -0.001735 -0.008104 -0.020744
-0.017572 -0.014485 0.004658 -0.018213 0.004854 -0.006719 -0.015059 0.000817 -0.0093
