GD GE F FDX GILD FCX GS GOOG 
-0.017398 0.004625 -0.011834 -0.024390 0.017857 0.048673 -0.014117 13612
-0.001732 -0.045120 -0.023952 -0.006875 -0.011091 -0.005977 0.017870 13476
-0.020243 -0.067594 -0.030675 -0.014894 0.019576 0.018040 -0.011084 7379
-0.036993 -0.056503 0.094937 -0.051320 -0.021000 -0.084781 -0.053434 15336
0.001635 0.025989 0.156069 0.052076 0.028396 0.062642 0.161234 15293
-0.050592 -0.007709 0.005000 -0.054406 -0.015892 0.047517 -0.032910 7325
-0.018479 0.009989 -0.014925 -0.022337 -0.049859 0.026262 0.024800 8320
-0.040718 -0.064835 0.010101 -0.002770 -0.048226 0.010967 -0.011611 1698
-0.063213 -0.106933 -0.060000 -0.067346 -0.011830 -0.129191 -0.052811 13849
-0.029720 -0.077632 -0.037234 -0.005459 0.016941 0.072480 -0.045207 3638
0.009792 -0.045649 0.033149 0.062375 0.007774 0.133756 0.037635 11166
-0.070612 -0.004484 -0.032086 -0.084077 -0.035045 -0.017386 -0.043875 14927
-0.023810 0.060060 -0.060773 -0.083077 0.005254 0.070458 -0.074278 6481
-0.004933 0.049575 0.023529 -0.038311 -0.006817 -0.046045 -0.022472 15764
0.035527 0.197031 0.063218 0.081972 0.018302 0.057240 0.153212 15821
-0.031649 -0.042841 0.059459 0.012672 -0.010559 0.040679 0.083372 13788
0.031859 0.127208 0.071429 0.026624 0.008856 0.033746 0.052603 10312
0.000798 0.005225 0.042857 -0.014523 0.022507 0.007617 0.015938 1934
0.038564 0.004158 -0.041096 0.056842 -0.027295 0.005939 -0.049595 9051
0.012804 0.035197 0.085714 0.045319 0.043222 -0.008857 0.054207 15426
-0.008344 0.032000 0.083333 0.025488 -0.020824 0.025454 0.063239 4714
-0.034676 -0.018411 0.016194 0.047619 -0.018609 0.057301 -0.056532 6428
-0.005547 -0.058243 0.095618 -0.070953 0.000226 -0.025974 -0.019940 417
0.052855 0.093291 0.054545 0.063007 0.030919 0.073590 0.150123 15715
-0.003532 -0.001918 -0.013793 -0.021778 -0.024518 -0.023883 -0.011882 2932
0.020506 0.007685 -0.031469 -0.006885 -0.015260 -0.005138 0.021248 6091
0.068469 0.039085 0.061372 0.085741 0.001367 0.058780 -0.008499 12930
0.001161 -0.011009 -0.034014 -0.027671 0.009786 -0.021603 -0.034914 9595
-0.018089 -0.078850 -0.028169 -0.035026 0.028172 -0.085233 -0.070503 8971
-0.017714 0.018127 -0.047101 0.009301 0.015344 -0.010901 0.055345 9524
0.014427 0.005935 0.041825 0.010564 -0.024611 0.041984 0.040275 10182
0.022043 0.056047 0.062044 0.091637 -0.010624 0.046840 0.035633 12245
-0.010668 0.018622 0.116838 0.019152 0.051007 0.026461 0.045351 11146
0.067979 0.022852 0.160000 -0.034186 0.029587 -0.021561 -0.023032 2968
-0.035777 -0.048257 -0.074271 -0.037673 -0.019434 -0.009341 -0.004886 12776
0.010333 -0.000939 0.131805 0.031835 -0.000843 -0.017892 -0.011458 6359
0.021364 0.064850 0.073418 0.061497 0.005064 0.085672 0.083486 13365
-0.020694 0.070609 0.004717 0.001178 -0.002100 0.033787 0.046811 9254
-0.001818 -0.051113 0.009390 -0.006081 -0.018515 -0.029173 -0.115559 12374
0.008422 0.027802 -0.060465 -0.012433 -0.045230 0.012201 0.052819 13311
0.027991 0.037194 0.029703 0.083933 0.006960 -0.023661 0.000000 12378
0.022178 0.009780 -0.038462 -0.018252 -0.003567 -0.007773 -0.004868 6145
-0.025349 -0.083939 -0.077500 -0.040751 -0.020586 -0.098848 -0.046352 13976
0.024245 0.030837 0.029810 0.028387 -0.000914 0.041422 0.046518 4043
0.037874 0.008547 0.126316 0.013516 0.056940 -0.006875 0.001080 4431
0.026332 0.006780 0.049065 0.033809 -0.006923 -0.031891 0.019255 1541
-0.006465 0.019360 0.113586 0.018532 -0.002179 0.045199 -0.012295 8032
0.042700 -0.001651 0.022000 -0.057795 0.037773 -0.030540 -0.003298 6183
-0.013065 -0.007444 0.015656 0.009277 0.001473 -0.035534 -0.001902 4099
0.053942 0.018333 0.050096 0.036766 -0.013445 0.070290 0.053949 11198
-0.031309 0.035188 0.097248 0.012484 -0.024702 0.041260 0.010379 7549
0.013741 0.003162 -0.048495 -0.014832 -0.021616 0.042907 -0.011051 4071
0.030928 0.032309 0.032513 0.079449 0.002008 0.093525 0.055713 11486
-0.007037 0.000000 -0.004255 0.021005 -0.008463 0.028166 0.007752 1776
0.011563 0.043511 0.070086 0.015635 -0.011006 0.036793 0.029734 821
-0.010693 0.021214 -0.031949 -0.038730 0.031797 -0.054195 -0.039434 10077
0.041372 0.040831 0.029703 0.012475 -0.031257 0.056281 0.043820 12983
-0.031317 -0.023400 -0.025641 -0.048119 0.014542 -0.015830 -0.027294 1127
0.021615 -0.035941 -0.175987 -0.035858 -0.002464 -0.036681 -0.002725 11764
0.000000 -0.056287 -0.009980 -0.043723 -0.003143 -0.063124 -0.045418 12243
0.009765 0.010070 0.040323 0.013280 -0.004505 0.002173 0.033576 3706
-0.014864 -0.013804 0.063953 -0.008051 -0.010181 -0.020386 0.005988 4563
0.008180 0.047434 0.001822 0.020385 -0.008914 0.077485 0.065104 10260
0.025424 0.017075 0.023636 0.010729 -0.015452 0.017465 -0.013971 3642
0.005275 0.005110 -0.039076 0.019034 -0.008667 0.009693 -0.033369 3035
-0.025713 -0.038490 -0.014787 -0.040409 0.005671 -0.027000 0.007842 1218
0.000000 -0.010574 -0.013133 -0.011042 -0.005404 -0.006372 -0.005905 5287
0.010233 0.022137 0.026616 0.047502 0.003307 0.034133 0.041804 13102
-0.009774 -0.029873 -0.011111 -0.035953 -0.024252 -0.004801 -0.014361 2089
0.023690 0.015396 0.041198 0.004123 0.013996 0.049246 0.033140 7756
-0.002454 0.021986 0.034173 0.034528 0.025702 0.042720 -0.000553 9929
0.042355 0.028190 0.066087 0.044200 -0.007657 0.067793 -0.001660 11870
0.011297 -0.004329 0.045677 -0.003974 0.007482 -0.021335 -0.008314 3063
-0.023174 -0.021739 -0.035881 -0.023417 0.038060 -0.056610 -0.006847 5299
0.008705 0.018519 0.029126 0.012433 0.004248 0.049758 0.051495 11119
0.022843 -0.015273 0.000000 0.001930 -0.007569 0.014735 -0.003078 6242
0.000165 0.001477 0.003145 -0.011382 -0.002019 -0.011896 -0.004429 8040
-0.020013 0.000737 -0.018809 0.010627 0.002023 0.043909 0.006471 5034
-0.003544 -0.012528 -0.011182 0.003330 -0.006730 0.015773 -0.017614 4881
0.004234 0.004478 -0.033926 -0.019039 -0.002033 0.008850 -0.010431 5754
0.007927 0.003715 0.021739 -0.031517 0.016972 -0.031612 0.003376 6546
-0.028112 -0.026647 -0.029460 -0.043758 -0.022474 -0.057597 -0.018058 10799
-0.010675 -0.028137 -0.043845 -0.009229 0.005236 -0.049873 0.008041 1323
0.002785 -0.041471 0.007055 -0.014002 0.031024 -0.036457 -0.030730 1451
0.010240 -0.014694 -0.005254 0.024852 0.021305 0.000396 0.024046 1873
0.009105 0.010860 0.007042 -0.009815 0.011183 0.008515 0.000280 9043
-0.021961 -0.047934 -0.059441 -0.027211 -0.014887 -0.112900 -0.042758 13586
-0.025413 0.006944 0.027881 0.013986 0.007340 0.044267 0.030509 2916
-0.025897 0.008621 0.018083 0.042167 -0.002786 0.034337 0.010341 6081
0.023469 0.013675 0.008881 0.064284 0.029014 0.039959 0.012478 9598
-0.006449 -0.009275 -0.012324 -0.015633 -0.007519 -0.003941 0.015994 12040
0.027768 0.000851 0.030303 0.003970 -0.003157 -0.004352 0.017855 1953
-0.021579 -0.003401 0.050173 -0.000180 -0.011188 -0.004371 -0.012855 4254
0.005236 0.005119 -0.026359 0.010068 -0.000213 0.009180 -0.000814 4363
-0.036997 -0.027165 -0.003384 -0.033108 -0.019859 -0.016808 -0.025998 12541
0.005781 0.001745 -0.023769 0.031664 -0.003268 -0.076026 0.020698 1927
-0.034675 -0.040941 -0.038261 -0.030692 -0.012240 -0.020461 -0.026765 13798
-0.002881 -0.027248 -0.032550 -0.017673 -0.005975 0.002222 -0.027992 9133
-0.007128 0.014006 0.052336 0.010682 -0.004675 0.035255 0.033634 11000
0.000970 -0.007366 0.015986 0.017615 -0.006039 -0.001071 -0.009357 6588
0.013569 0.063080 -0.005245 0.016764 0.019127 0.027230 0.053359 12280
0.015490 0.015707 0.026362 -0.004659 -0.008390 0.005636 0.001472 611
0.019586 0.051546 0.035959 0.032769 0.020263 0.056663 0.037418 13805
0.011452 0.013072 0.013223 0.077232 0.022916 0.057160 0.010176 6802
-0.021914 -0.060484 0.001631 -0.021363 0.020482 0.031215 0.000000 13160
0.016990 0.001717 0.008143 0.020175 0.002927 0.027027 0.020339 69
0.001469 -0.017138 0.001615 -0.019776 0.012091 0.020526 -0.001437 3733
-0.010082 0.013949 0.029032 0.021994 -0.014212 0.010487 0.004130 275
-0.005370 0.027515 0.094044 0.039482 0.010029 0.016502 0.031098 11935
-0.022715 0.006695 -0.028653 0.011519 0.001862 0.001172 -0.004412 11599
-0.011431 0.024106 0.072271 0.024777 0.010737 0.002173 -0.005160 3054
0.035652 0.016234 -0.017882 -0.014717 0.015935 -0.023019 -0.020321 7384
0.015073 -0.020767 -0.002801 0.002134 0.001609 -0.052245 -0.006852 5689
0.010632 0.069331 0.037921 0.024791 -0.004618 0.052243 0.018690 11632
0.004716 0.022121 0.082544 0.006827 -0.013110 0.032357 0.005418 4109
0.011013 0.023881 0.041250 0.016215 0.007153 0.080265 0.004899 11340
0.008929 0.007289 -0.003601 -0.007253 -0.029424 -0.031317 0.006520 2388
-0.004248 0.012301 0.016867 -0.015488 -0.020698 0.021553 0.021009 4040
0.003199 0.022874 -0.043839 -0.014990 -0.029675 -0.007291 -0.011207 1231
0.019490 0.027254 -0.007435 0.022450 0.006821 -0.009064 -0.018591 9207
-0.012687 -0.008844 -0.036205 -0.010905 0.005245 -0.016243 -0.020104 724
-0.010562 -0.039808 0.011658 -0.017134 -0.007609 -0.008015 -0.007109 4139
0.016367 0.010007 -0.014085 0.006215 0.004381 0.017776 0.028514 6875
-0.000875 -0.002123 0.025974 0.007984 -0.014395 0.049063 0.004397 5596
-0.014716 -0.012766 -0.008861 -0.013451 -0.005311 -0.036628 -0.010640 3476
-0.021515 -0.040230 -0.058748 -0.032268 -0.015795 -0.067400 -0.033675 13955
0.006360 0.017216 0.036635 0.029587 0.001808 0.018699 0.020541 572
0.003792 -0.004415 0.001309 -0.001824 0.020397 0.026790 -0.003427 2069
0.003958 0.020695 0.003922 0.006854 0.016496 0.002255 0.015007 14491
0.048020 0.028964 0.007812 0.026778 0.002610 0.045476 0.009425 7019
0.004274 -0.000704 -0.042636 -0.000442 -0.001953 0.005841 -0.005688 5245
-0.000511 0.007042 0.024292 0.006191 0.005435 -0.020324 0.014516 3986
0.000341 -0.013287 0.002635 -0.007325 -0.000432 -0.015286 0.006123 5017
0.020773 0.005670 0.007884 0.011364 -0.008869 0.017900 -0.005604 2956
-0.003003 -0.007752 0.007823 0.019408 -0.012440 0.018985 -0.003636 1979
-0.009704 -0.012784 -0.016818 -0.016462 -0.004199 -0.038180 0.006325 4683
-0.009968 -0.040288 -0.047368 0.004803 0.001332 -0.037631 -0.031972 8196
-0.008020 -0.010495 -0.029005 -0.007677 0.003768 0.019634 -0.010177 4274
0.011526 0.018939 0.064011 0.017954 0.003754 0.043366 0.019680 6705
0.028571 0.031227 -0.006685 0.016060 0.014738 0.023573 0.008103 5723
0.040179 0.045422 -0.017497 0.002540 0.015175 0.030303 0.026078 4106
-0.011445 0.025517 0.012329 0.015649 0.008114 -0.004706 0.018239 7626
0.005467 -0.004707 0.006766 0.008606 -0.018428 0.023345 0.027016 9233
0.012954 -0.008784 -0.014785 0.064134 -0.005179 0.016027 -0.000972 1798
-0.003789 0.046353 0.008186 0.020176 0.009328 0.003553 0.017230 4464
0.000475 0.042345 -0.025710 0.008240 -0.009671 0.009912 -0.005909 3607
0.002534 0.062500 -0.006944 -0.016723 0.004991 0.011638 0.018170 11916
0.018012 -0.014118 -0.032168 -0.022251 -0.010365 -0.009425 0.008840 4934
0.002794 -0.009604 0.002890 -0.003793 -0.001527 -0.018609 0.009479 301
-0.015013 0.015758 -0.015850 -0.007615 0.019012 -0.000855 -0.004313 7453
0.003457 0.014916 0.026354 0.007541 -0.010723 0.043807 0.017161 2957
-0.009865 -0.000588 0.049929 -0.011555 -0.005419 -0.028161 -0.010134 833
-0.015025 -0.024706 -0.004076 0.001461 0.002615 -0.042059 -0.003158 2399
0.011400 -0.012666 -0.005457 -0.026661 0.004348 -0.020705 -0.019447 5938
0.024607 0.023824 0.027435 0.033933 0.019045 0.034038 0.016713 7932
-0.001085 -0.002983 -0.005340 -0.010940 -0.012742 -0.009281 0.005918 4
0.002016 -0.017355 -0.032215 0.002399 0.000430 0.004245 0.004194 3807
-0.022446 -0.027406 -0.033287 -0.020473 -0.025806 -0.046786 -0.029075 10232
-0.001108 -0.038197 -0.018651 -0.001357 -0.017439 0.007034 0.003464 3810
0.026791 0.030599 0.030702 0.025414 0.011009 0.022016 0.038194 5635
0.017755 0.015793 0.012766 -0.004904 0.016000 0.034170 0.002735 11435
-0.000455 0.004975 -0.001401 0.015051 -0.008968 0.045539 0.018719 14564
-0.003511 0.003713 0.007013 0.025718 -0.001986 0.030228 -0.012127 4595
0.013480 -0.002466 -0.008357 -0.008827 0.001769 -0.008536 0.006005 2865
-0.008313 0.009271 0.070225 0.001807 -0.002649 0.001883 0.004490 9273
-0.000305 0.003674 0.000000 0.007343 0.008632 0.004968 -0.015356 2809
0.019210 0.027456 0.005249 0.026858 0.010533 0.018437 0.026972 10252
0.007031 -0.002969 0.000000 0.007847 0.012595 -0.003935 -0.018983 6796
0.006387 -0.042287 -0.031332 -0.010751 -0.009865 -0.002634 -0.022584 14550
0.014022 -0.014925 0.020216 -0.000750 0.013862 0.043180 0.006129 2898
-0.015575 -0.016414 0.018494 0.021128 -0.014740 -0.004684 -0.002911 419
-0.013751 -0.003209 0.009079 -0.025343 -0.017129 0.013862 -0.030818 767
0.015742 -0.012234 -0.002571 -0.008165 -0.016104 0.040893 0.024713 3843
-0.016974 -0.009126 -0.016753 -0.023556 -0.017264 -0.019643 -0.018128 458
-0.009610 -0.012500 -0.020970 -0.003113 -0.009126 -0.022987 -0.005489 625
-0.002729 -0.005330 -0.018742 -0.027062 -0.007138 -0.025541 -0.004237 7132
-0.022499 -0.034159 -0.050477 -0.016582 -0.012523 -0.051646 -0.036112 9046
-0.010109 0.031207 0.048851 0.019173 0.008455 0.064261 0.037291 11089
-0.014925 -0.041022 -0.041096 -0.030153 -0.009082 -0.061533 -0.047094 13000
0.005104 0.014727 0.082857 0.002476 0.002820 0.017039 0.002997 2825
-0.007458 -0.010366 -0.018470 0.026897 0.026482 0.029085 0.005449 4371
0.020783 -0.009078 -0.022849 -0.025525 0.001598 0.011982 -0.012295 4007
0.024119 0.016913 0.024759 0.028524 0.037155 0.023166 0.023009 9411
0.002906 0.062370 0.040268 0.028267 0.016703 0.000755 -0.009343 3160
0.026380 0.033920 0.055484 0.053164 0.006917 0.045752 0.027885 11351
-0.011142 -0.004416 0.007335 0.011204 0.004938 -0.007572 -0.000340 5283
0.006160 0.003169 0.010922 0.004505 0.007050 0.004481 0.018923 4735
-0.003733 -0.005054 -0.015606 -0.021091 -0.005515 -0.021461 -0.007618 3354
0.014388 -0.005714 0.025610 0.014983 0.003626 0.005052 -0.009637 5171
0.007831 0.021711 0.035672 0.034525 0.008077 0.035675 0.002772 5170
-0.003958 0.001250 0.030999 0.005425 0.001265 0.010417 -0.003667 1499
-0.008831 0.004370 -0.004454 -0.018180 -0.014951 -0.007849 0.001699 1030
-0.014256 -0.020510 -0.023490 -0.014694 -0.005558 0.000354 -0.023007 4490
0.001356 -0.010787 -0.010309 -0.008487 -0.002795 -0.001771 -0.016317 3734
0.015797 0.027582 0.010417 0.010149 0.013365 0.008987 0.011705 11692
-0.002962 0.006242 0.009164 -0.009926 -0.001064 0.003047 -0.005058 896
0.012032 0.003722 0.000000 0.020907 0.000426 0.020213 -0.012914 3220
-0.015412 -0.014833 -0.009081 -0.010180 -0.008940 -0.036418 -0.028179 6862
-0.017591 0.005019 0.018328 0.021779 -0.009665 -0.015926 0.035636 3963
0.018816 0.009363 -0.001125 0.016933 0.006289 0.013406 -0.011965 7688
-0.000745 -0.006184 0.014640 0.014206 0.003017 0.015135 -0.005787 2848
-0.004621 -0.004356 -0.007769 -0.013318 -0.006016 -0.016201 -0.014161 2123
0.011381 0.012500 0.000000 0.023156 0.007134 -0.046897 0.017894 878
0.005034 -0.007407 -0.003356 -0.004663 0.000644 -0.014774 -0.020270 1512
-0.000884 -0.022388 -0.010101 0.026965 -0.010725 -0.030754 -0.012267 965
0.001180 -0.003817 0.004535 -0.009791 -0.002602 0.027534 0.028423 2380
0.001620 -0.003193 0.021445 -0.009551 0.006304 -0.008039 0.001742 3000
0.014704 0.019859 -0.005525 -0.001136 0.002808 -0.011963 -0.004378 1187
0.023910 0.001884 0.008889 0.029793 0.011633 0.026429 0.000602 6045
-0.014011 -0.012539 0.034141 0.008834 -0.035136 -0.009513 -0.020229 3080
-0.003158 -0.003810 0.010650 -0.015433 -0.045906 0.017416 0.013826 5420
-0.013535 0.006374 -0.010537 -0.060923 -0.000694 -0.043927 -0.024608 4521
-0.003941 -0.012666 0.030884 0.005682 -0.008565 0.007636 0.014043 2976
0.005129 -0.001283 -0.001033 -0.002707 0.007705 0.018552 0.013849 2700
-0.005686 -0.005780 0.023785 -0.014400 0.001854 0.006285 -0.005137 2901
0.000000 0.001938 0.018182 0.003114 -0.005319 0.031613 -0.005893 10272
0.002053 0.001947 0.004960 -0.014207 -0.000232 0.010874 0.002078 7378
0.003366 -0.006477 0.006910 0.005450 0.006046 -0.000122 -0.001281 4984
-0.000292 0.006519 -0.008824 0.025777 0.004854 -0.008680 0.002198 3943
0.002188 -0.005829 -0.011869 0.000117 0.007591 -0.002590 0.015720 3808
-0.007715 -0.014332 0.001001 -0.020195 -0.012100 -0.007295 0.012837 3124
0.014963 0.021150 0.028000 0.000000 0.000693 0.039482 0.025113 7261
0.001590 0.005178 0.066148 0.013062 -0.000924 0.005991 0.017680 3117
-0.000866 -0.005151 0.037409 -0.008280 0.034674 0.039900 -0.010673 12573
0.002889 0.051780 0.025506 -0.010854 0.002458 -0.019127 0.019568 12129
0.000000 0.021538 0.002573 0.024840 -0.007355 0.028725 -0.018911 8461
0.018577 0.009639 0.035928 0.026591 0.007858 -0.000114 -0.015776 1066
-0.006079 0.000597 -0.019818 -0.007679 0.001337 -0.037689 -0.021800 10318
0.016358 0.003578 -0.016007 -0.008778 0.012458 0.018049 0.007448 4059
0.000422 -0.007724 0.006849 0.005477 -0.001099 -0.012420 -0.003194 3319
-0.006892 -0.015569 -0.013605 -0.013675 0.001320 -0.009168 -0.019700 9944
0.001133 0.006083 0.012931 0.009282 0.016696 0.003559 0.009987 8365
-0.018815 -0.002418 -0.020426 -0.021420 -0.004970 -0.012766 0.005573 7923
-0.017589 -0.029091 -0.028671 -0.029265 -0.005863 -0.086686 -0.041242 3130
-0.016437 0.005618 -0.059034 -0.016054 0.006553 -0.026875 -0.041959 15738
0.012534 0.016139 0.048479 0.004982 -0.008030 0.004984 0.005580 10496
0.012673 -0.001222 0.014506 0.000868 -0.018377 -0.034987 -0.026455 3171
-0.021682 -0.003058 0.032172 -0.004210 0.070649 -0.010279 0.004109 354
0.005503 -0.008589 -0.012121 -0.016787 -0.011033 -0.034105 0.011815 8969
-0.011095 -0.004950 -0.049956 -0.009106 0.015997 -0.030950 -0.029813 5637
0.038594 0.010572 0.025830 0.029611 -0.009530 0.073474 0.029653 4100
0.008642 0.036923 0.024281 0.020578 0.015687 0.012851 0.024881 2530
0.001285 -0.010089 0.021949 -0.002551 -0.021005 -0.028272 0.001848 10523
-0.027952 -0.038369 -0.049828 -0.039820 -0.022507 -0.052796 -0.041659 12748
-0.022007 -0.015586 -0.013562 -0.027394 -0.001937 0.052293 0.023095 5896
-0.004651 -0.012033 0.005500 0.000000 -0.006253 -0.014666 -0.019849 2919
0.025471 0.000000 0.016408 0.032990 0.004556 0.034393 0.009199 3942
-0.005879 0.005769 -0.018834 -0.011739 -0.007127 -0.007684 0.007476 2640
0.002366 0.005099 0.021938 0.015839 0.017185 0.044207 0.002734 2597
0.002212 -0.013951 -0.005367 -0.012322 0.005346 -0.006606 -0.000779 4321
0.027962 0.031511 0.017986 0.018078 -0.002978 0.030673 0.022543 9392
0.003579 0.006858 0.015018 -0.000375 0.037977 -0.010798 -0.000889 4038
0.023966 0.005573 -0.009574 0.002001 0.016444 0.019702 -0.009729 6337
0.011563 -0.004310 -0.007909 0.020724 -0.012336 0.007311 0.002890 3203
-0.000551 0.004947 -0.007086 0.007339 -0.019656 -0.011923 0.003394 2682
-0.010473 -0.018462 0.034790 -0.010563 -0.011069 -0.034103 -0.000064 8895
0.011001 0.010658 0.011207 0.019512 0.004435 -0.013036 0.010402 4755
-0.005510 -0.006204 0.004263 0.001204 -0.003154 0.019125 -0.011937 6425
0.004848 0.008794 -0.003396 0.018995 0.004219 0.014716 0.001662 440
0.018746 -0.009963 0.057070 0.012388 -0.002100 0.017163 0.001215 7403
0.000947 0.000000 -0.015310 -0.004661 0.000632 0.020013 0.014118 9543
-0.015545 0.008176 0.038461 0.008547 0.000631 0.016158 -0.006488 5475
0.001510 0.004991 0.007880 0.002554 -0.010721 -0.005048 0.037345 10073
0.010831 0.014898 0.016419 0.006832 0.011687 0.023719 0.021820 10192
-0.001085 -0.004893 -0.005385 -0.003220 -0.012602 -0.001115 0.015911 2160
0.000407 0.013522 -0.010054 0.003346 0.009147 -0.010667 -0.005829 2895
0.003529 0.001213 0.001562 0.004721 -0.003373 0.004012 0.018300 13370
0.002840 -0.001817 0.007020 -0.008824 -0.003807 0.005245 0.009131 5638
-0.005260 0.033981 0.033308 -0.003584 0.006794 0.000373 0.008357 1935
-0.001356 0.014671 0.004498 0.019146 0.002109 0.001614 -0.008173 13232
0.000679 0.045113 0.006716 0.009108 -0.001052 0.018968 0.015329 2547
0.017230 -0.001660 0.045219 0.013201 -0.006109 -0.011680 0.002554 393
0.003468 0.008315 -0.026241 0.031960 0.005087 -0.011818 0.004586 1049
0.003323 -0.006597 -0.032047 -0.017481 0.009490 -0.021926 0.002536 7465
0.002252 0.000000 0.052671 -0.015047 0.005849 0.016431 -0.009795 3158
0.016918 0.014389 -0.006433 0.021744 -0.008100 0.016165 -0.007536 9350
-0.015597 0.006547 0.000000 -0.015170 -0.009841 -0.016032 -0.002402 9307
0.006338 -0.008130 -0.007194 0.007757 -0.028336 -0.023562 0.002809 6706
0.009184 0.002186 0.004348 0.004508 -0.013275 0.016172 -0.011607 181
0.020281 0.003272 -0.020924 0.009633 0.011910 0.046861 0.006826 233
-0.012615 -0.005435 -0.021371 0.006397 -0.005885 0.009411 -0.015340 5294
-0.003742 -0.005464 -0.053464 0.006249 -0.003069 -0.001434 -0.004376 459
0.009197 0.007143 0.004773 -0.013169 0.003739 0.032799 -0.002403 2085
0.004107 0.010911 0.011085 0.003146 0.004382 0.012170 0.017272 2765
-0.010482 0.003778 -0.005482 -0.000973 -0.007199 0.000000 -0.001502 3444
-0.006718 -0.005376 -0.009449 -0.018404 -0.001318 -0.016031 0.020012 5704
0.004446 0.003243 0.003975 0.000551 0.008141 0.001397 0.017804 4922
0.009504 -0.002155 0.007126 0.005952 -0.000491 -0.004416 -0.002117 1594
-0.003095 0.010259 0.003931 -0.004821 0.001583 -0.014824 -0.007146 7551
-0.005822 0.012827 0.001566 -0.001101 0.010464 0.006161 0.007928 12411
-0.001822 0.021108 0.043784 0.036265 -0.006257 0.006960 0.031632 2707
-0.003259 0.007752 0.030712 0.017126 -0.016066 -0.013355 -0.003515 7143
-0.005493 -0.027180 -0.024709 -0.018302 0.008385 -0.036096 -0.127910 16166
0.001315 -0.001581 0.013413 -0.014062 0.000875 -0.004681 0.016304 16
0.010507 0.003168 0.022794 -0.005511 -0.014648 0.000000 -0.020451 6131
0.014427 0.001579 0.015816 -0.005867 -0.095629 -0.029579 -0.006563 940
0.002050 -0.004204 0.004954 0.002295 -0.004171 0.026655 0.000755 8326
0.004987 0.006332 0.000704 0.011994 0.026607 -0.011677 -0.010374 2693
0.000891 0.012061 0.017593 -0.003340 -0.026638 0.010558 -0.034117 12405
-0.026821 -0.031088 -0.061549 -0.030054 -0.004684 -0.052861 0.006643 3425
0.005486 0.013369 -0.023581 0.012483 0.007679 0.004465 0.025941 112
0.012731 0.028496 0.024906 0.019155 -0.006883 0.016081 0.020572 3752
-0.020523 -0.032324 -0.041237 -0.027760 -0.017079 -0.028178 -0.093859 7723
0.015584 0.021209 0.021505 0.027330 0.001259 -0.023699 0.029614 6352
-0.029271 -0.035306 -0.033835 -0.033524 -0.030936 -0.044074 -0.000334 15238
-0.004251 -0.025834 -0.039689 -0.009064 0.043602 -0.000709 -0.008431 4726
-0.038687 -0.043646 -0.045381 -0.029020 -0.025615 -0.020017 -0.039611 11697
-0.021649 -0.024841 -0.022920 -0.033143 -0.020674 -0.020861 0.004708 7360
0.037021 0.068720 0.055604 0.055088 0.000261 0.072644 0.005875 15781
-0.006292 -0.002217 0.013169 0.004446 0.022929 -0.031172 -0.012932 12336
0.019821 0.024444 0.030057 0.018727 0.022669 0.039294 0.036839 5038
-0.015252 -0.021150 -0.020505 -0.019831 -0.016936 -0.017671 -0.017323 7232
-0.017133 -0.022715 -0.024960 -0.023528 -0.042817 -0.027751 -0.009817 4640
0.000837 -0.004535 -0.013212 -0.000233 0.011911 -0.025100 -0.004119 564
-0.016999 -0.018793 -0.033891 -0.021306 0.001177 -0.009122 -0.037016 10763
-0.012332 0.001741 0.000433 0.000357 0.018942 0.005048 0.019948 5497
-0.048507 -0.057937 -0.064935 -0.035557 -0.052051 -0.060127 -0.028551 14713
0.017345 0.009840 0.042593 0.024168 -0.010820 0.053285 0.033211 4413
-0.022090 -0.024970 -0.022202 -0.019143 -0.006016 -0.021639 -0.027948 7210
0.001213 -0.003748 0.000908 -0.009329 -0.004677 0.031422 0.042944 71
0.005148 0.003762 0.033575 0.011523 -0.037590 -0.015232 -0.015853 2378
0.031636 0.040600 0.052678 0.030867 0.040781 0.067277 0.035638 13782
-0.008470 -0.018607 -0.021685 -0.007961 -0.008830 -0.014352 -0.004760 6639
-0.017084 -0.022630 -0.027280 -0.026350 -0.013641 -0.050821 -0.016637 4744
0.017681 0.023154 0.038563 0.024972 0.016088 0.038051 0.020936 11993
0.002209 0.006116 0.009283 0.007921 -0.002847 -0.041292 -0.005455 12482
-0.042456 -0.044985 -0.038462 -0.054894 -0.033220 -0.050778 -0.012427 8609
-0.047561 -0.019096 -0.035652 -0.035908 -0.007636 -0.066072 -0.025097 12862
0.009182 0.004542 0.011722 0.028228 -0.028455 0.048074 -0.006490 1074
-0.001596 -0.010336 -0.015152 -0.014362 -0.016438 -0.011874 -0.007113 11830
0.024301 0.023499 0.030769 0.034945 0.024613 0.059424 -0.022149 13059
0.007960 -0.007653 0.000878 0.004610 0.024021 0.008856 0.013979 2155
-0.004181 -0.010925 0.005263 0.010418 0.003186 0.005082 -0.016219 7236
0.035920 0.025666 0.020942 0.020376 0.025693 0.027429 0.025929 13630
-0.004953 0.004118 -0.005983 -0.059511 0.007881 -0.000298 0.001169 4658
0.000302 0.010095 -0.012898 0.000512 0.004468 -0.018201 0.001897 1681
0.008898 0.002514 -0.001742 0.007553 0.001362 0.001368 0.006263 26
-0.001794 0.009404 0.006108 -0.001525 0.002249 0.033080 -0.003184 12033
-0.019916 -0.019255 -0.027320 -0.030288 -0.005263 -0.042450 -0.021417 3340
