XOM UTX WAG XRX WMB WFC WY WMT VZ USB UPS UNH
-0.000927 0.025556 0 -0.003356 0.013638 0.006453 0.005995 -0.003101 -0.004725 0.007879 0.010592 0.00772
0.025522 -0.008358 -0.010809 0.008081 0.019097 -0.002509 -0.010308 -0.002489 -0.001396 -0.005111 0.001517 -0.002298
-0.012066 0.001249 0.009915 -0.000668 -0.020443 0.00531 -0.020993 0.008316 0.006711 -0.001511 -0.005784 -0.004223
-0.021221 -0.003897 0.000801 0.034759 -0.021304 0.009174 -0.002493 0.007629 0.018611 0.003329 0.005679 -0.006555
0.010451 -0.015649 -0.073474 -0.002584 0.019991 -0.00551 -0.009332 -0.00839 0.006272 -0.000603 -0.022036 -0.024064
0.002007 -0.009539 0.013397 -0.009715 -0.006098 -0.002493 -0.007233 -0.003508 0.00542 0.000302 -0.00169 -0.026248
0.002311 0.014928 -0.051812 0.013734 -0.007888 0.009997 0.024907 0.010975 0.010782 0.003621 0.012978 -0.003063
0.021058 0.00601 0.014392 0.013548 0.030477 0.002475 0.014878 0.008808 0.012267 0.000301 0.012533 -0.004097
0.010537 -0.007389 0.003104 -0.020369 0.011144 -0.00768 0.007656 0.005076 -0.031085 0.007214 -0.004263 0.009461
0.004916 0.008236 -0.007514 0.00065 0.014837 -0.001658 0.006789 0.006263 0.00435 0.003617 0.001796 0.007742
-0.005337 -0.00487 -0.011579 0.01039 -0.002924 0.001661 -0.012042 -0.009837 0.005144 -0.002402 -0.008135 -0.005257
-0.00149 0.008682 -0.021852 -0.012211 -0.000419 -0.003593 0.004876 -0.017843 0.000269 -0.004214 0.006394 0.004675
-0.023731 0.014085 0.023261 0.001952 -0.034786 0.012205 -0.005984 0.021057 0.008885 0.005744 0.016713 0.003035
0.018346 0.005401 0.010128 0.022078 -0.003474 0.003837 -0.00781 0.00182 0.009341 0.004809 0.011955 -0.000403
0.010659 0.010591 -0.0332 -0.00953 0.031808 -0.003276 0.003444 -0.023007 -0.013353 0.007777 0.012619 0.022397
0.002971 -0.006531 -0.016824 0.005773 0.004645 -0.004656 0.002615 -0.001859 -0.00298 -0.000594 -0.015379 0.016381
-0.014366 -0.003211 0.01008 0.001275 -0.007566 0.001926 0.00815 -0.00207 -0.002989 0.001782 -0.003635 -0.015146
0.009767 0.001534 0.000696 0.010191 0.009742 -0.00357 0.003234 -0.002074 -0.004088 -0.005633 -0.001622 -0.021096
-0.00997 0.003369 0.022959 0.022068 -0.009228 -0.001654 0.004029 0.003949 0.001642 0.009541 -0.002301 0.009063
0.016835 0.013126 0.010202 0.003085 0.026249 0.002209 0.019101 0.000207 0.010656 0.000295 0.000814 -0.009581
0.011086 0.001808 -0.00404 -0.00738 0.000413 0.000827 0.025831 0.002897 0.001622 -0.003248 -0.005016 -0.017533
0.020906 0.004361 -0.000901 0.006815 0.013608 -0.003578 0.000307 -0.002889 -0.00027 -0.005035 0.009809 -0.02482
-0.006015 -0.022608 -0.003157 -0.007385 -0.005289 0.007735 -0.007675 -0.000828 -0.012149 -0.01042 -0.005667 -0.017038
-0.003458 0.004442 -0.000452 0.00124 -0.013906 0.009046 -0.003403 0.00145 0 0.000301 -0.017503 0.027177
0.008096 -0.008693 -0.007469 -0.000619 0.017005 -0.001902 0.006984 0.002896 0.016944 0.005414 0.039221 0.055208
-0.002581 0.000308 -0.006157 -0.008674 0.000816 -0.002994 -0.010481 0.018148 0.015856 0 0.011296 0.000987
0.00532 -0.000615 0.002524 0.029375 -0.006113 0.001092 -0.000779 0.038687 0.00582 0.007179 -0.000657 -0.001183
-0.000429 0.002154 0.00412 0.020644 0.00943 -0.005999 -0.006547 0.00039 -0.000526 0.003267 0.000131 -0.015798
0.016025 0.001996 -0.019375 0.004759 0.004468 -0.001646 -0.000471 -0.008772 0.007895 0.005625 -0.004996 -0.024278
0.00859 -0.000153 0.007438 -0.001184 -0.005257 0.001099 0.005023 0.017699 0.011488 0.002649 -0.003039 0.015217
-0.002234 -0.004598 -0.011537 -0.010077 -0.003659 -0.00302 -0.00656 -0.01971 0.002581 -0.001762 -0.007687 0.00081
-0.008676 0.008931 0.013772 0.002395 -0.012648 0.000551 0.006918 -0.023655 -0.030638 0 0.013757 -0.007691
0.008187 0.003053 0.005756 0.015532 0.009504 -0.001376 -0.007027 -0.005047 -0.017264 -0.004706 -0.007246 -0.005099
-0.005041 -0.022368 -0.035943 -0.001765 -0.003684 -0.000551 -0.006762 -0.008726 -0.000811 -0.003842 -0.015262 -0.00984
0.00183 0.001245 0.002375 -0.011785 0.003698 -0.003334 0.003325 -0.011464 0.000541 0.000297 -0.002695 0.006625
0.013485 -0.005596 0.014452 -0.001789 0.013099 0.003624 -0.006312 -0.015738 -0.00784 -0.004448 -0.010811 -0.016248
0.010534 0.018446 0.015647 0.000597 0.011717 0.009444 0.006829 -0.000842 0.007629 0.00417 0.019126 0.012126
-0.005212 0.005526 0.002759 0.009552 -0.001597 0.001376 -0.005521 0.003369 -0.002975 0.002967 0.009517 0.023962
0.02206 0.000763 -0.007567 0.004731 0.0296 0.011267 0.018081 -0.013012 -0.000271 0.002366 -0.005046 -0.031672
0.010792 -0.009914 -0.025243 -0.004709 0.028361 -0.001902 -0.001415 -0.013608 -0.020347 -0.00118 -0.007207 -0.056875
-0.002547 0.002311 0.006174 -0.000591 0.001889 -0.001634 -0.001732 0.001725 -0.0144 -0.005613 0.015728 0.018555
0.000134 0.003996 -0.00708 -0.000592 0.004148 -0.004909 0.017353 -0.003228 0.010115 0.001188 0.009264 0.01388
0.000269 0.00444 0.004754 -0.008289 -0.002629 0.006029 0.005427 0.028929 0.012239 0.000593 0.017703 0.014759
0.004701 0.003887 0.012302 0.010746 0.001506 -0.013075 -0.012955 0.00042 -0.008244 -0.00089 0.003866 0.010961
-0.028476 0.017683 -0.001636 0.011223 -0.007143 0.007452 0.01 0.004824 -0.004156 0.008311 0.0086 -0.007089
0.005642 -0.010036 -0.016854 0.001168 0.011359 -0.006301 -0.012067 -0.008558 0.002782 -0.001766 0.006999 -0.00777
-0.008894 -0.003329 -0.003095 -0.021003 -0.007862 -0.003033 -0.00047 0.004632 0.00111 0.002949 0.001896 -0.009312
0.013254 -0.000607 -0.016241 -0.008939 0.016226 -0.010509 -0.000157 0.001886 0.013268 -0.002646 0.003027 -0.010254
-0.00654 -0.000608 -0.003642 0.006615 -0.008541 -0.007546 -0.001253 0.004601 -0.010817 -0.003832 -0.001509 0.004964
-0.007269 0.00304 -0.009259 -0.007168 -0.003371 0.00169 0.008786 -0.002707 0 -0.002072 -0.002278 0.003222
0.001243 -0.017427 -0.013773 -0.016847 0.001503 -0.010402 -0.016174 -0.026931 -0.014676 -0.007414 -0.00723 -0.011347
0.02332 -0.004781 0.018205 0.006732 0.023265 -0.002557 0.018021 0.002145 0.004673 -0.00239 -0.001789 0.025119
0.025216 0.003254 -0.002204 0.010942 0.023469 0.009969 -0.001553 0.003854 0.014244 0.011381 0.00576 0.004647
0.010259 -0.003244 -0.006136 -0.007817 -0.005374 -0.006204 0.00591 -0.016848 0.001433 -0.00385 -0.008399 0.03196
0.005077 -0.010383 -0.005433 -0.006667 0.006844 -0.000284 0.00201 -0.004989 -0.008586 0.000595 -0.007829 -0.005094
0.007383 0.016286 0.051403 0.015863 -0.005367 0.00738 0.019441 0.009156 0.006062 0.006536 0.009313 0.001638
0.003729 -0.002774 0.019367 0.004204 0.002158 0.000845 0.024519 0.004105 -0.007747 0.003542 0.002051 -0.000613
-0.022419 0.003708 0.011585 0.008971 0.000359 0 0.001182 0.001291 0.0107 0.005882 -0.001918 0.00266
-0.007863 -0.003387 -0.00962 -0.002964 -0.00576 -0.000845 -0.015051 -0.003653 -0.001431 -0.003509 -0.000384 0.009794
-0.002774 -0.000309 0.009019 0.009512 -0.007241 -0.001691 -0.001049 -0.000431 0.011748 -0.003521 0.001282 0.008487
-0.001854 0.004481 0.011002 0.000589 -0.006929 -0.001129 -0.006449 -0.007551 0.010762 0.001178 -0.004353 0.003606
0.01181 -0.00323 -0.001814 0.005297 0.004774 -0.001413 -0.007698 -0.007609 0.001961 0.011177 -0.011187 -0.000998
0.014557 -0.009105 0.00159 -0.002927 0.01133 0.000283 0.003651 0.009146 0.003076 0.034904 -0.005072 -0.006595
0.017709 -0.033484 0.011338 0.008221 -0.000361 0.006224 0.053198 0.013508 0.006133 0.00787 0.004313 -0.000201
-0.018163 0.006284 -0.002242 -0.004077 -0.018438 0.002249 0.035113 -0.001505 0.010806 -0.001952 -0.002212 0.007847
-0.023157 -0.003042 0.016854 -0.004094 -0.024309 0.003085 -0.018212 -0.001722 0.001645 0.004471 0.000391 0.006189
0.0196 0.003534 0.009061 0.011157 0.013968 0.003635 -0.001699 -0.006038 0.003284 0.004729 -0.012386 0.038294
-0.01182 0.011844 -0.000657 -0.012776 -0.011169 -0.000279 -0.011206 -0.004773 -0.005728 0.009413 -0.012937 0.023505
-0.00276 -0.007276 0.007232 0.007647 -0.006024 0.000279 0.007746 -0.003488 0.00631 -0.000823 -0.002942 0.006908
-0.006063 -0.003187 0.015666 -0.001167 0.000758 -0.001393 0.000142 -0.003719 -0.003544 0.006039 -0.009121 -0.0089
0.008487 0.01071 -0.006213 -0.001169 -0.005299 0.00279 0.005693 0.012516 0.005472 0.001091 0.004738 -0.004116
0.011966 -0.004586 -0.005389 0.005266 0.003425 0.003061 0.007642 0.001084 0.010612 0.002453 0.012126 0.002818
0.004808 -0.002065 -0.001517 -0.004657 0.004551 -0.003606 -0.005618 -0.00325 0.004847 -0.001924 -0.00213 0.005245
-0.009052 -0.004617 -0.003907 -0.008772 -0.013967 -0.010022 -0.002119 0.003695 -0.002144 -0.003305 0.000267 0.001305
-0.032885 0.004639 0.003922 -0.00295 -0.016462 0.005062 0.026185 0.029666 0.015575 -0.000553 -0.000133 -0.021589
-0.018756 0.000955 0.001954 -0.000592 -0.002725 0.001679 -0.010069 0.004837 0.005553 0.000829 0.001601 0.006468
0.007151 -0.003022 -0.014298 -0.009473 0.005464 -0.005587 -0.003205 -0.008162 -0.017092 -0.011878 -0.012518 -0.006804
-0.008056 0.008137 0.004176 0.016736 0.006599 -0.002809 0.008806 -0.00823 -0.004414 -0.003355 0.003102 0.014653
-0.007708 -0.011394 0.005253 -0.00294 -0.012727 0.002535 -0.005127 0.008298 0.004075 -0.000561 -0.004033 -0.012003
-0.015259 0.003522 -0.00762 0 -0.010938 -0.003091 -0.005989 -0.002321 -0.005682 -0.000561 -0.006075 0.002847
-0.000141 0.016111 0.010531 0.018868 0.00158 0.001691 0.015132 0.006768 0.009796 -0.002808 0.000272 0.030664
0.023669 0.011303 0.00304 -0.015625 0.018533 -0.000844 0.007591 0.007983 0.005928 0.001126 0.010726 0.011938
-0.014176 0.001708 -0.002381 0.011758 -0.006194 0.020276 -0.00137 0.006878 -0.004554 0.005626 0.005911 0.011797
0.011587 0.004494 0.009113 -0.012202 0.012466 0.001104 -0.010562 -0.002277 -0.007535 0.00028 0.001603 -0.001794
-0.0069 0.001389 -0.002365 -0.009412 -0.009619 -0.00193 -0.001664 0.003942 0.018709 -0.005313 -0.002533 -0.033244
0.021818 0.00416 -0.008405 0.001782 0.023699 -0.00442 0.031107 -0.001653 -0.008517 -0.003093 0.002807 -0.011152
-0.008568 -0.016723 -0.004564 -0.010077 0.00759 -0.008047 -0.011717 -0.007245 0 -0.004794 -0.009864 -0.018985
0.021811 0.031986 -0.004803 -0.01018 0.021846 0.007273 0.01758 -0.003128 0.006443 0.003117 -0.008885 -0.013796
0.005504 0.010432 -0.001536 0.027223 0.000737 0.015274 0.004018 0.016733 0.015471 0.00339 0.011274 0.006411
-0.018425 -0.009277 -0.00813 -0.004122 -0.020626 -0.013129 -0.002534 -0.009463 -0.014972 -0.007038 -0.011283 0.005791
0.001224 -0.002568 0.001108 0.007096 -0.002633 -0.001386 0.004948 -0.009969 0.0088 0.007655 -0.015215 -0.010749
-0.00557 -0.0053 0.004647 -0.000587 -0.004525 -0.00222 0.002262 -0.000839 0.005287 -0.004502 0.016002 0.003686
0.016257 0.019181 -0.003524 0.008813 0.021212 -0.001391 -0.006506 -0.007348 0.014462 -0.001413 -0.012899 0.009279
-0.003898 0.015982 0.001326 0.001747 0.001113 0.008356 0.01029 0.008672 -0.001555 0.007642 -0.005777 0.000958
0.013225 0.008233 0.009713 0.002907 0.010745 -0.001392 0.0076 0.001887 -0.013499 -0.000281 0.018816 0.010333
0.006127 -0.008457 -0.009182 -0.001159 0.005132 -0.000279 0.012571 0.006279 0.004474 0.006182 0.007197 0.002083
0.001721 -0.003382 -0.009267 0.003482 -0.002188 -0.004741 0.022216 0.009151 -0.002096 -0.002513 -0.006606 -0.010962
-0.002775 0.009444 0.010245 -0.001157 -0.00402 0.005884 0.009588 0.001237 -0.000262 0.008399 0.003393 -0.025607
-0.004638 0.001462 0.001543 0.003474 0.00367 -0.000557 0.003672 0 0.000263 -0.000278 -0.000135 0.005099
0.008958 -0.006714 0.007264 0 0.018282 -0.008919 -0.003407 -0.005558 -0.003675 -0.002222 -0.007982 -0.000195
-0.00318 -0.006907 -0.007211 0.004616 -0.001436 -0.005624 -0.010761 -0.007038 -0.006588 -0.002505 0.003136 -0.007026
-0.008243 -0.007991 -0.007264 -0.001723 -0.00899 0.006787 0.003839 -0.004795 -0.003448 0.005022 0.004214 0.014544
0.011394 0.002387 -0.001109 0.017261 0.005806 0.007584 0.031999 0.005027 0.01251 0.006385 0.007039 -0.000194
0.001988 0.018378 -0.000943 0.01414 -0.00505 0.003903 0.007536 -0.002293 0.01551 -0.001379 0.008469 0.000581
-0.003439 0.011149 0.02604 0.006693 -0.007614 0 0.010177 0.010236 -0.005954 0.004144 -0.001599 0.038149
-0.000664 -0.003627 -0.001952 0.002216 0.00475 -0.006943 0.007768 0.002481 0.002604 0.007428 -0.005908 0.006342
-0.005578 -0.008008 0.006738 -0.001658 0.008364 0.005034 -0.002409 0.036716 -0.006234 0.001638 -0.001891 -0.00241
-0.001202 -0.008073 -0.009499 -0.004983 0.021637 0.006678 0.008934 -0.00577 0.000784 -0.001363 -0.001353 -0.005388
0.004012 -0.001184 -0.005885 0.001113 -0.011295 0.000829 -0.005983 -0.005603 0.003917 0.000273 -0.00542 0.003549
0.001865 0.000741 -0.006358 -0.006115 -0.00357 -0.016018 -0.009871 -0.002415 -0.00078 -0.002456 -0.000818 -0.012844
0.002393 -0.004737 0.004413 0.001678 0.013973 0.001123 0.045836 0.008271 -0.000521 -0.00301 -0.007499 0.003394
-0.047347 -0.026328 -0.019772 -0.037968 -0.048056 -0.035884 -0.014764 -0.035614 -0.045845 -0.022777 -0.03517 -0.02819
-0.002088 0.00275 0.001793 0.002322 0.001114 0.009014 0.013687 0.002282 0.021021 0.001404 -0.00057 0.009089
-0.009626 -0.007922 -0.001566 -0.00579 -0.002966 -0.001153 0.001048 -0.008694 -0.008021 -0.002524 -0.000997 0.010732
-0.013805 -0.011824 -0.010531 -0.01689 -0.024544 -0.006347 0.002093 -0.00167 -0.016712 -0.00506 -0.00927 0.027304
-0.000428 -0.012587 -0.005661 -0.007109 -0.009531 -0.011905 -0.016593 -0.007111 -0.009594 -0.007064 0.003311 -0.022518
0.014576 0.010072 0.012298 0.007757 0.011932 0.018513 0.017699 0.012008 0.009687 0.013375 0.003013 0.01926
0.009014 0.001247 -0.008999 -0.005329 0.037277 -0.00981 -0.024348 -0.00229 -0.02193 -0.003931 0.001287 -0.003335
0.002931 0.004668 0.01294 0.004167 0.004047 0.005536 -0.019608 -0.001043 0.022422 0.002255 -0.001857 -0.008736
-0.01016 -0.000929 -0.000672 0.01067 0.00513 -0.00029 -0.004 -0.009607 -0.000822 -0.000563 0.010877 -0.006188
-0.003515 0.013178 0.004485 0.01349 -0.003281 0.00087 -0.015699 -0.003374 0.003567 0.003659 0.007362 0.005094
-0.013546 -0.015914 -0.014512 -0.02662 -0.026701 -0.030698 -0.022008 -0.022852 -0.012302 -0.018508 -0.017428 -0.005069
0.015877 0.006842 0.010421 0.001189 0.015408 0.005378 -0.003413 -0.004981 0.004152 -0.002857 0.004577 0.006981
-0.004646 -0.005405 0.025112 0.001782 -0.004811 0.013373 0.009514 0.005904 0.002205 0.008596 -0.011676 0.012741
-0.011741 0.003106 0.011811 -0.007113 -0.011157 -0.004399 -0.004901 0.004565 -0.0011 -0.002841 -0.002161 -0.017021
0.01775 0.007276 0.005837 0.00597 0.015043 0.008837 -0.004799 0.008223 0.011839 0.009117 0.003176 0.022021
0.012658 0.002613 -0.003439 0.006528 0.007781 0.010511 -0.009009 0.015239 0.006258 0.004517 0.011082 -0.003683
0.017083 0.014408 0.015096 0.007076 0.029779 0.025137 0.004866 0.009937 0.018929 0.012647 0.014662 0.01719
0.015431 -0.001511 0.006373 0.019906 0.02035 -0.013811 -0.010321 0.005024 0.008758 -0.000833 -0.002666 0.011993
0.008932 0.009837 0.008444 -0.004592 -0.012946 -0.000857 0.005021 -0.002083 0.002894 -0.0025 0.005345 0.014724
0.005942 -0.004795 -0.009839 -0.00865 0.012407 -0.008009 -0.007943 -0.001461 -0.011805 0.002785 -0.002239 0.006548
0.00318 -0.004517 -0.007611 0.002909 -0.005602 -0.008074 -0.018982 -0.007316 0.000531 -0.011386 -0.005749 -0.018108
-0.001981 -0.011193 -0.012569 -0.017981 0.004225 -0.007558 -0.015401 -0.017899 -0.012205 -0.012079 -0.007052 -0.018621
0.008999 -0.005813 -0.003236 0.004135 0.014727 0.011717 -0.002273 0.001715 0.009132 0.006902 -0.003409 -0.035395
-0.010362 0.000154 -0.00671 -0.006471 -0.016586 -0.003185 0.001474 0.004923 0.009316 -0.001142 -0.000855 0.00246
0.00941 -0.004308 -0.001743 0.011249 0.015109 -0.012199 0.00281 0.009585 -0.002373 -0.008579 -0.003424 0.014348
0.008403 0.008498 0.008513 0.004684 -0.012807 0.014702 0.020947 0.014768 0.007666 0.010384 0.001431 0.016378
0.004036 -0.005209 -0.004329 0.012238 -0.005259 -0.004926 0.002483 -0.001039 -0.002623 -0.00942 -0.001144 0.00824
0.001427 0 0.005217 -0.001727 0.002115 0.002912 -0.012384 0.004579 0.010126 0.000576 0.005438 0.004904
-0.005439 0.002002 0.007785 -0.002307 -0.003869 -0.002033 0.00594 0.004143 0 -0.001152 -0.00242 -0.008133
0.010026 -0.009376 0.001502 0.003468 0.010593 0.001164 -0.003018 -0.010935 -0.005263 0.00346 0.009987 -0.011662
-0.010313 -0.005741 -0.01457 0.000576 -0.014675 -0.006975 -0.016978 -0.013976 -0.011111 -0.009195 -0.00452 -0.02028
0.008076 0.0103 -0.001305 0.004606 0.010638 0.004975 0.006828 -0.000212 -0.000268 -0.00203 -0.001277 -0.000376
0.000258 0.004788 -0.000218 0.012034 -0.001053 0.008445 0.010904 0.003174 0.000535 0.001744 -0.000995 -0.0032
0.009818 0.011376 0.004573 0.014723 0.004918 0.025411 0.040516 0.013921 0.012838 0.012475 0.010952 0.016997
0.002942 0.005928 -0.003252 0.003348 0.005942 -0.007322 -0.01732 0.00208 -0.010827 -0.009742 0.007878 0.014299
-0.002551 0.011182 -0.000435 0.008899 -0.006949 0.019858 -0.003216 -0.004152 -0.001068 -0.00463 -0.00335 -0.007506
-0.009463 0.004483 -0.000218 -0.003308 -0.010147 0.005285 -0.013423 0.007713 0.002405 -0.002035 0.008263 -0.039845
0.029693 0.003868 -0.003264 0.028761 0.025804 0.004427 0.013867 0.029375 0.010664 0.006408 0.011529 0.022094
-0.007021 0.004446 0.001528 -0.032796 0.015507 -0.007713 -0.00529 -0.01668 -0.009496 -0.006078 -0.012085 0.014098
-0.007576 -0.000148 0.000436 0.010006 0.002375 -0.006663 -0.007264 -0.004905 0.001332 -0.006115 -0.000139 0.00519
0.016794 0.003984 0.001961 0.011007 0.022681 0.013974 0.010715 0.002465 0.00133 0.012892 0.014876 -0.023788
0.007883 -0.005732 -0.003262 0.005444 -0.007613 -0.005788 0.05042 -0.002254 0.008499 -0.000579 -0.014931 -0.004345
-0.002359 0.000591 -0.017674 -0.013535 0.003669 -0.003604 0.001231 -0.007392 -0.002107 0 -0.005702 0.008348
-0.012195 -0.008273 -0.024878 0.015368 -0.019608 -0.001391 -0.026183 -0.008688 0.007654 -0.005789 -0.014965 -0.001693
0.003527 0.008938 0.007517 -0.003784 -0.003051 0.004179 -0.003913 0.008556 0.008643 0.001165 -0.006957 -0.005842
0.002008 0.009892 0.007913 -0.007054 0.015981 -0.001942 0.012926 -0.001035 0.028304 0.003199 0.011438 0.019716
0.010774 -0.006871 -0.000673 -0.012022 -0.022758 0.004203 -0.014875 0.001657 0.037121 -0.004348 0.00212 -0.011155
-0.001611 0.00103 0.006061 0.000553 0.005822 0.002232 0.057198 -0.001861 -0.009983 0.004076 0.002821 0.007144
0.003476 0.015441 0.005132 0.003317 0.00681 0.004176 -0.00581 0.007044 0.004181 0.003769 -0.004361 -0.005973
0.006804 -0.010283 -0.001554 -0.002204 -0.011836 -0.007208 -0.003409 -0.010492 -0.005143 0.000289 0.000848 -0.002629
0.000492 0.006292 0.00378 -0.003313 -0.004107 0.008378 0.003543 -0.003534 0.013294 0.005198 0.000847 -0.000377
-0.020634 -0.010906 -0.015061 -0.019945 -0.02921 -0.019662 -0.016312 -0.003755 -0.009232 -0.011778 -0.015092 -0.001319
0.023177 0.00544 -0.007421 0.013567 0.012389 0.00339 0.006559 0.000628 0.013977 0.007558 0.020621 0.010751
0.000246 -0.002047 0.002039 -0.001115 0.004545 -0.006194 -0.00418 0.001256 0.006046 -0.007213 -0.008278 -0.014182
-0.001477 0.003663 0.005426 -0.006142 0.000696 0.003116 -0.011975 -0.004599 0.022596 0.003778 -0.00283 -0.002839
0.003944 0.003577 0.019957 0.024157 -0.007304 0.022875 -0.007372 -0.00462 0.004701 0.001158 0.012202 0.02126
0.004297 0.012996 0.001325 -0.021393 -0.001051 0.000552 0.006042 -0.001484 -0.014038 -0.001157 -0.010793 -0.002788
0.017848 -0.002595 0.008822 0.024664 0.015433 0.004967 0.002753 0.003396 0.010679 0.006948 -0.001425 -0.003355
0.003963 -0.003902 -0.013555 0.002735 0.072884 -0.00302 0.004118 -0.013751 -0.001174 -0.00575 0.003712 0.000561
-0.00981 0.004208 -0.007757 0.017458 0.009981 -0.008538 -0.001491 -0.001716 0.001646 -0.004627 -0.002987 0.00729
0.002658 -0.005202 -0.001787 0.005898 0.005738 0.0025 -0.008712 -0.004512 0.001408 -0.001453 -0.001712 0.000742
-0.008555 -0.008569 -0.002238 -0.018657 -0.019714 -0.001385 -0.007282 0.006907 -0.003047 -0.005528 0.009574 0.005192
0.014949 0.005274 0.011213 0.015752 0.005514 0.002497 0.011129 0.005573 -0.00094 0.006144 0.006086 0.003689
-0.010657 0.005392 0.00621 0.015508 0.007097 0.000554 0.003002 0.000639 0.016471 0.002326 0.003658 0.002941
0.016703 0.006378 -0.002645 -0.004213 0.03107 0.002213 0.009602 0.003835 0.014352 0.006963 0.003084 0
-0.009881 0.016131 -0.002652 -0.002115 -0.013358 -0.003864 0.012352 0.010187 -0.006618 -0.003745 0.00573 0.003665
0.012625 0.00326 0 0.005299 0.009131 0.00859 0.004758 0.039286 -0.011946 0.001446 0.005419 0.008034
0 0.000565 0.002216 0.000527 0.011857 -0.005495 0.000971 0.035173 -0.001395 -0.003465 -0.001244 -0.000181
0.000475 -0.000988 -0.005969 0.001581 -0.013876 -0.008011 -0.001941 -0.013474 -0.004424 -0.00029 -0.00761 -0.009058
-0.007596 -0.011731 -0.014902 0 -0.017824 -0.008911 -0.010575 0.004553 0.003742 -0.005507 -0.001394 -0.013346
-0.019852 -0.015017 -0.007677 -0.013151 -0.042343 -0.014892 -0.016462 -0.019507 -0.007689 -0.008161 -0.005166 -0.011303
0.008785 0.019747 0.008191 0.026652 0.006317 0.007986 0.019361 0.006431 0.01127 0.005289 0.015018 0.00581
0.004596 -0.000712 -0.001354 0.002077 0.005946 0.003961 -0.011518 -0.005391 0.010216 0.002631 0.002212 -0.008944
-0.012762 -0.007267 -0.017175 -0.023834 -0.024302 -0.008455 -0.004958 -0.018069 -0.009883 -0.01312 -0.01697 -0.00376
0.016463 0.015215 0.011727 0.016985 0.032986 0.021603 0.021552 0.012063 -0.004178 0.008863 0.012491 0.002265
