SLB TXN SO SLE RTN RF  S TGT  T QCOM TWX
0.004769 -0.00571 -0.007498 -0.003674 0.006983 0.03211 0.012158 0.011187 0.001615 -0.01337 0.006237
0.005237 0.010254 0.009128 0.012537 0.00978 -0.014815 0.018018 0.013975 0.007658 -0.030611 0.019284
0.022631 -0.00609 0.005303 0.011653 0.001233 -0.006015 -0.017699 -0.010911 -0.0048 0.066648 0.002365
0.006687 -0.003268 -0.001551 -0.00432 -0.006683 0.001513 -0.012012 0.000194 0.000402 0.020037 -0.002022
-0.005535 0.011066 0.003418 0.005785 0.004426 0.007553 -0.009119 0.024381 0.002812 0.014474 0.009794
0.01479 0.01216 -0.002168 0.002876 0.006698 0.025487 0.006135 0.010389 0.001202 -0.012484 0.021405
0.0105 -0.011213 0.004035 -0.004301 -7e-04 0.020468 0.036585 -0.000187 0.011605 0.000774 0.003274
-0.005893 -0.020251 -0.001236 -0.00216 0.000526 -0.010029 0.064706 -0.011593 0.011076 -0.002836 -0.001305
0.00156 0.016536 0.001547 -0.002886 0 0.054993 0.008287 -0.004162 -0.001565 0.005171 -0.002288
-0.004673 -0.021147 0.004326 0.010854 -0.001926 0.012346 0.013699 0.00323 0.003135 0.005658 0.004258
0.010016 -0.002908 -0.000615 0.004295 -0.00544 -0.00542 -0.027027 0.005113 0.000781 -0.003836 -0.003914
-0.003564 -0.0025 0.0117 -0.008553 -0.002117 -0.014986 -0.002778 0.007347 0.006245 -0.002054 -0.00262
0.018815 0.030911 0.010651 0.007908 0.00442 0.040111 -0.038997 -0.000561 0.002715 0.003602 0.019698
0.016484 0.009319 0.007227 -0.000713 0.000528 0.0253 0.046377 -0.004865 0.001934 -0.00282 0.004507
-0.02027 -0.007627 -0.002093 0.00571 0 -0.025974 0.052632 -0.002633 0.006178 0.039332 -0.001282
-0.014253 -0.014563 -0.005992 -0.015614 0.000528 -0.016 -0.010526 0.004902 0.006907 -0.009399 0.002567
-0.012904 0.015189 -0.00211 0.002163 0.003868 0.03252 -0.014628 0.010882 0.006098 0.00568 0.00128
-0.007245 0.029114 0.007249 0.008633 0.002803 0.014436 0.033738 0.000186 0.005682 0.006021 0.00032
-0.01301 -0.025933 -0.009595 -0.009986 -0.002445 0.015524 0.028721 -0.009649 -0.010923 -0.008144 -0.001278
-0.023308 0 -0.000606 -0.008646 0.002626 -0.020382 -0.043147 0.001499 -0.004189 0.049764 -0.00064
0.014977 -0.001614 0.002726 -0.001454 0.000524 -0.007802 0.007958 0.017212 0.003442 -0.008557 0.008646
0.022702 -0.000808 0.007251 0.008006 0.006633 0.001311 -0.002632 -0.007541 0.01029 -0.00165 0.001905
-0.000317 -0.004852 -0.003899 0.005776 -0.003815 -0.002618 0.007916 -0.004077 -0.021124 0.00886 -0.005387
0.006503 -0.005689 -0.001506 0 -0.005744 0.030184 -0.005236 -0.021213 -0.004239 -0.004035 -0.003823
0.017491 0.006539 0.007841 0.014357 0.003064 -0.010191 0.026316 0.010076 0.010449 0.007388 0.004477
0.018584 0.030857 0.002095 0.005662 0.011068 0.054054 0.002564 0.011858 0.00766 0.006151 0.0156
0.015509 -0.013391 0.011645 -0.000704 -0.008341 0.043956 -0.007673 0.006138 0 -0.002351 0.002821
-0.011229 0.010778 -0.009445 -0.009155 -0.004556 -0.021053 0 -0.001479 -0.009122 0.008013 0.003126
0.008783 -0.023697 -0.00149 -0.005686 -0.000704 0.027479 0.030928 0.03018 0.014425 -0.008651 0.003428
-0.001351 0.0089 0.012534 -0.002144 0.013387 -0.001163 0.01 0.000539 0.016141 -0.005425 0.013354
-0.003307 0.030072 0.000589 0.017908 -0.001738 0.017462 0.027228 0.005569 -0.002269 0.001423 0.002145
-0.012064 0.007007 -0.001178 -0.001407 0.012189 -0.045767 0 0.008574 -0.006823 0.001658 0.002141
0.024271 0.039814 0.002359 0.000705 0.001204 0.057554 0 0.004959 0.001527 0.007092 0.003052
0.001639 0.003346 -0.001177 -0.007746 0.009622 -0.03288 0.012048 -0.002467 0 0.002347 0.000608
-0.020979 -0.015191 -0.002356 -0.009226 -0.007488 -0.026964 -0.028571 -0.010777 -0.011814 0.000937 0.003345
-0.008511 -0.005643 0.006495 0.012894 0.004973 0.003614 0.026961 0.001429 0.017354 0.000234 -0.008788
0.040006 0.008324 0.009094 0.009901 0.012114 0.056423 -0.004773 0.001248 0.010614 0.012632 0.014063
0.002505 -0.00863 0.001453 -0.004902 0.011632 -0.001136 -0.016787 0.014072 -0.012003 -0.015246 -0.002713
0.002352 0.003028 0.002903 -0.002815 -0.007832 0.011377 0.021951 0.011769 -0.002658 -0.077387 0.005139
0.066002 0.006415 0.00521 -0.002823 0.003023 0.006749 0.031026 0.005903 -0.000761 -0.027485 -0.003308
0.000138 0.018373 0.004031 -0.004246 -0.006196 -0.02905 -0.020833 0.001899 0.000762 -0.00366 0.011165
-0.032742 -0.022828 -0.010611 -0.024165 -0.029655 -0.029919 -0.033097 -0.023773 -0.012181 -0.004986 -0.025067
0.009956 -0.000754 0.022029 0.012382 0.011634 0.007117 0.041565 -0.001059 -0.001541 0.023734 0.011938
0.030137 0.023106 -0.004679 0.025899 0.019053 0.018846 0.030516 0.013072 0.008877 0.004122 0.012099
-0.02365 -0.037023 -0.002309 -0.002805 -0.018191 0.021676 -0.03246 -0.00837 -0.00306 -0.007696 -0.011357
-0.00154 0.016917 0.001447 -0.002813 0.021273 0.000283 0.014715 0.00211 0.008442 -0.001034 0.024184
-0.033095 -0.026843 -0.008379 -0.015515 -0.015286 -0.029412 -0.048724 -0.024741 -0.01446 -0.026915 -0.035714
-0.02393 0.005051 -0.008741 0.002865 -0.006824 0.01049 0.019512 0.008636 -0.005019 0.000931 -0.024181
-0.028975 -0.030924 -0.015873 -0.037857 -0.027826 -0.053057 -0.004785 -0.018552 -0.024447 -0.025641 -0.03074
-0.038102 -0.013163 0.013142 -0.002227 -0.025265 -0.026797 -0.076923 -0.013086 -0.001591 -0.004636 -0.021036
0.063156 0.043654 0.028007 0.033482 0.025739 0.065081 0.050781 0.043646 0.022709 0.023836 0.040992
0.00015 -0.006584 0.000287 0.031677 0.015374 0.018801 0.023544 -0.006882 -0.001169 0.002944 -0.000318
-0.002843 0.017544 0.005161 0.001396 0.009398 0.016148 0.004843 0.015103 0.00702 0.018143 0.001906
0.004351 -0.023372 -0.012265 0.036237 -0.019828 -0.007946 0.074699 -0.036058 -0.003098 -0.005241 -0.012048
-0.030774 -0.023931 -0.00462 -0.011432 -0.009323 -0.05492 -0.022422 0.001816 -0.013209 -0.017387 -0.019255
-0.011251 0.021704 0.004642 0.013605 0.005504 0.001211 0.029816 0.015951 0.014567 0.001743 0.002291
-0.006391 -0.034618 -0.010396 -0.008725 -0.021014 -0.042322 0.045657 -0.029616 -0.006985 -0.01753 -0.000408
-0.018042 0.004482 -0.009921 0.008125 -0.00469 -0.012626 -0.024494 -0.003504 -0.000782 -0.007082 0.004654
-0.053842 -0.015821 -0.015326 -0.028878 -0.034795 -0.07289 -0.056769 -0.023135 -0.023856 -0.023594 -0.03316
0.021614 0.012778 0.006286 0.006224 0.008261 0.030345 0.020833 0.029746 -0.004407 0.008429 0.011432
-0.047934 -0.013431 -0.015169 -0.013058 -0.019553 -0.036145 0.086168 -0.001104 -0.016901 -0.00613 -0.010306
0.014931 0.006601 -0.003624 -0.010446 -0.007028 0.034722 0.104384 0.005342 -0.004503 -0.001682 0.000672
0.004961 -0.010656 -0.0097 -0.013371 -0.014346 -0.006711 -0.071834 -0.018139 -0.007813 -0.015164 -0.001595
0.021617 0.029412 0.007652 0.022111 0.021541 0.064865 0.057027 0.032096 0.020721 0.019495 0.047748
-0.06098 -0.017304 -0.006683 -0.003516 -0.004369 -0.031726 -0.011561 -0.014102 -0.013398 0 0.001616
-0.078362 -0.002866 -0.01315 -0.004234 -0.008777 -0.032765 -0.072125 -0.01137 0.001235 -0.01378 -0.026137
0.088116 0.016838 0.013015 0.024805 0.019057 0.042005 0.048319 0.008533 0.018496 0.027089 0.02949
0.005683 0.011309 0.004283 0.011065 0.002645 -0.006502 -0.008016 0.002023 0.000807 0.012493 0.007403
-0.015716 -0.034445 -0.021322 -0.025992 -0.030332 -0.066754 -0.034343 -0.030837 -0.025403 -0.032013 -0.026837
-0.02709 -0.020991 0.004668 0 -0.014572 -0.030856 -0.025105 -0.015152 0.006206 -0.008286 -0.00197
0.024525 0.008872 0.017348 0.013343 -0.004929 0.027496 -0.015021 0.008077 0.026727 0.007427 -0.006579
-0.00162 -0.005863 -0.008222 0.004851 0.000792 -0.043662 0.004357 -0.000954 -0.002803 -0.015594 0.001656
0.066703 0.033277 0.013816 0.02 0.0196 0.054492 0.02603 0.023678 0.021687 0.008929 0.042645
0.005239 -0.003261 0.000303 -0.010818 0.004078 -0.013966 0.029598 0.001865 -0.005896 0.009421 -0.000317
-0.013786 0.004908 0.004239 0.010253 -0.005995 0.014164 -0.016427 0.00633 -0.004745 -0.01612 0.001586
0.037675 0.045991 0.01628 0.00406 0.033658 0.026536 0.022965 0.010176 0.0147 0.022708 0.044965
-0.000986 -0.010895 0.00445 -0.005391 -0.00527 -0.024523 -0.022449 -0.007692 -0.000783 -0.014053 -0.006061
0.009045 0.004327 0.004725 0.012873 0.00473 -0.001397 -0.031315 -0.001107 0.001959 0.017959 0.007317
-0.013527 -0.003134 0.002646 -0.011371 0.002825 0 -0.010776 -0.008315 -0.005475 -0.00056 -0.002421
-0.003304 -0.007859 -0.00557 -0.006766 -0.001127 0.002797 -0.019608 -0.014533 0.000393 -0.001401 -0.012743
-0.034311 -0.019802 -0.011203 0.010899 -0.018989 -0.02371 -0.04 -0.011533 -0.003145 -0.001964 -0.030424
0.001202 0.001212 -0.005963 -0.002695 -0.004216 0.01 0.046296 0.00746 0.003155 -0.004217 0.008875
-0.020401 -0.020178 -0.0012 -0.002027 -0.022325 -0.036775 -0.030973 -0.036833 -0.01533 -0.017786 -0.031103
0.018901 -0.009885 -0.000601 -0.012864 -0.008268 0.025698 -0.041096 -0.004534 -0.010379 -0.006324 -0.002594
-0.015115 0.013311 0.015926 -0.003429 0.004168 0.013601 0.061905 -0.011485 0.006454 -0.015331 -0.008127
-0.039414 -0.019294 -0.005028 -0.016518 -0.036371 -0.045198 -0.040359 -0.018429 -0.019639 -0.02644 -0.028843
0.00472 -0.025534 -0.010702 -0.013296 -0.007385 -0.026627 -0.009346 0.003469 -0.011038 -0.009052 -0.0243
-0.001446 -0.004725 0.002704 -0.005674 -0.00589 -0.028875 -0.014151 0.008949 0.006201 -0.026797 -0.013836
-0.005429 -0.00259 3e-04 -0.00214 -0.003143 -0.023474 -0.004785 -0.001613 -0.002054 0.012829 -0.010873
0.010553 0.000433 0.003595 0.006433 -0.002312 0.027244 -0.004808 0.008076 0.00494 0.00865 0.000709
0.03601 0.048875 0.030746 0.016335 0.028228 0.032761 0.028986 0.010014 0.013929 0.022358 0.031892
0.017379 -0.001237 -0.00029 0.00559 0.014136 0.031722 0.035211 -0.00813 0.009864 0.016477 0.016484
0.000342 0.010735 0.005504 -0.000695 -0.013939 0.046852 -0.029478 -0.003399 0.010582 -0.000589 0.019932
-0.005294 0.011029 0.002017 -0.007649 -0.014546 0.012587 0.051402 -0.013841 0.000403 0.035093 -0.002981
0.006352 0.025859 0.003163 0.001402 0.004782 0.019337 0.017778 0.014849 0.004428 0.024217 0.027243
0.004606 -0.011816 0.000573 0 0.004966 -0.031165 0.00655 -0.004811 0.000401 0.026426 -0.015524
-0.003736 0.012355 0.003151 0.006998 0.009265 -0.018182 0.019523 0.022961 0.001603 -0.000542 0.005256
-0.033918 -0.024803 -0.006853 -0.009729 -0.026316 -0.066952 -0.029787 -0.010041 -0.0124 -0.024946 -0.034967
0.043578 0.03149 0.018401 -0.004912 0.006285 0.019847 0.013158 -0.000994 0.007695 0.022525 0.018625
0.031953 -0.030528 0.011858 0.022567 0.008745 -0.017964 0.019481 0.015927 -0.003617 -0.000544 0.006649
-0.023755 -0.0109 -0.013114 0.012414 -0.006398 -0.054878 -0.025478 -0.016853 0.005244 -0.016054 -0.021797
0.028696 0.032245 0.007916 0.004768 0.011425 0.064516 0.017429 0.025713 0.023676 0.081582 0.040176
-0.031811 0.003559 0.006732 0.00678 0.007599 0.007576 0.004283 0.008356 0.001176 -0.000767 0.018176
-0.008425 0.011032 0.005294 0.008754 0.011822 0.066165 0.076759 0.018501 0.016445 0.004094 0.012432
0.001359 -0.003118 0.018015 0.008678 -0.026793 0.016925 -0.043564 -0.013623 0.007319 -0.00051 -0.001259
0.013575 -0.009382 -0.003812 -0.010589 -0.000828 0.009709 0.00207 -0.00633 0.001912 -0.011729 -0.014187
0.001339 -0.013481 -0.017628 -0.011371 -0.033147 0.01511 -0.016529 -0.005598 -0.00687 0.000516 -0.00032
-0.002508 -0.007637 -0.004508 0.000677 -0.008571 -0.008119 -0.039916 -0.003689 -0.003075 -0.01805 0.006398
0.051626 0.017011 0.014435 0.030426 0.0134 0.050477 0.02407 0.008379 0.025058 0.017857 0.034011
0.001913 -0.011947 -0.006417 -0.01378 -0.019194 -0.015584 -0.029915 -0.014879 0.003761 -0.00774 -0.005226
0.000954 0.014913 0.004493 0.019295 0.00761 0.002639 0.011013 0.0102 -0.001873 -0.00078 0.003399
0.005404 0.008737 0.004193 -0.020235 0.001942 -0.017105 -0.015251 0.026408 0.003754 0.001821 0.012935
-0.014543 0.002362 -0.001114 -0.011326 -0.006246 -0.009371 -0.015487 -0.010216 -0.007479 0.003896 -0.016114
0.006577 0.009427 0.007525 -0.001348 0.006719 0.025676 0.029214 0.019687 0.012057 0.028461 0.007416
-0.009562 -0.013619 0.005809 -0.004723 -0.003229 0.01054 -0.003275 -0.007685 0.005584 0.000755 -0.018098
-0.033628 -0.01499 -0.013751 -0.018983 -0.02959 -0.065189 -0.016429 -0.017567 -0.017031 -0.010558 -0.028741
-0.012654 -0.022427 -0.002231 -0.006911 -0.007567 -0.004184 -0.002227 -0.003845 0.004143 -0.028455 -0.009649
-0.009106 -0.005326 0.001677 0.012526 0.003364 0.001401 0 -0.019301 0.002251 -0.007584 0.00065
0.010381 0.010297 0.000837 0.01512 0.000447 0.004196 -0.040179 -0.001771 -0.00262 0.018182 -0.00357
0.015833 0.00693 0.005297 0.010833 0.015639 -0.004178 0.044186 0.00414 0.012007 0.01294 0.008795
-0.018737 0.008502 -0.00305 0 -0.005059 0.008392 -0.004454 0.024936 0.011494 -0.002555 0.013884
-0.022981 -0.015255 -0.012796 0 -0.026973 -0.037448 -0.049217 -0.001925 -0.011364 -0.023822 -0.023567
-0.023521 0.00693 0.008171 -0.008707 -0.005908 -0.017291 -0.014118 0.005786 -0.019281 0.020992 -0.011416
-0.011335 -0.01336 0.002795 -0.004054 -0.005943 0.002933 -0.023866 -0.002685 0.001512 -0.009509 -0.006598
-0.01881 -0.004103 0.01505 -0.003392 -0.005289 -0.040936 -0.03423 -0.009229 0.008683 -0.012974 -0.009964
-0.001461 0.001648 -0.003844 -0.004765 -0.001156 -0.012195 0.002532 0.000776 0.006362 0.016036 0.005032
-0.02249 -0.019745 -0.003859 0.001368 0.000926 -0.020062 0.027778 0.001745 -0.007066 -0.00468 -0.001669
0.043023 0.013428 0.022966 0.007514 0.022659 0.03937 -0.017076 0.001549 0.008989 0.009404 0.020812
-0.024749 -0.037267 -0.012172 -0.027797 -0.000678 -0.030303 -0.025122 -0.018168 -0.011507 -0.009058 -0.024736
-0.015507 -0.009892 0.004655 0.006973 -0.006335 0.004687 0.041026 0.007087 0.015021 0.000261 0.013865
0.03469 0.031712 0.005724 0.01108 0.025956 0.065319 0.019704 0.02111 0.011839 0.033877 0.026017
0.022472 0.012211 -0.001626 -0.00274 0.013316 0.011679 0.048309 0.005934 0.001828 0.01067 0.020806
0.016838 0.012063 0.004072 0.004844 0.000219 -0.005772 0 0.005328 0.00146 0.008996 0.010191
-0.004183 -0.029182 -0.002433 -0.019973 0.000219 -0.046444 0.013825 -0.009464 -0.006195 0.004705 -0.028058
0.02118 0.00254 0.001626 0.002108 -0.007881 0.047184 -0.002273 0.003058 0.0044 0.008627 0.005514
0.003257 0.006757 0.0046 0.010519 0.00331 0.00436 0.002278 0.004382 0.015334 -0.000489 0.000645
0.013327 -0.005872 -0.000539 -0.004858 0.026831 -0.002894 0.011364 0.006449 0.000719 -0.011736 0.0245
0.014163 0.032067 0.003773 -0.016736 -0.004069 0.056604 0.017978 0.00245 0.003593 0.014349 0.003776
-0.021613 0.009403 -0.000805 -0.015603 -0.006237 -0.019231 0.006622 0.010528 0 0.002683 -0.003135
-0.011215 -0.00081 -0.001612 0.018012 -0.008007 -0.019608 0.004386 0.000186 0.002864 0.021102 -0.001572
-0.000172 0.012566 -0.004037 -0.003539 -0.002618 -0.005722 -0.024017 0.00372 0.00357 -0.000179 -0.010709
-0.001375 0.029624 0.001351 0 0.003718 -0.017122 -0.006152 -0.004077 0.002134 0.013343 -0.005412
0.012737 0.005443 0.011063 0.007102 0.023317 0.033524 0.042206 0.016003 0.013135 0.011286 0.021447
0.007648 -0.00232 -0.007473 -0.002116 -0.014267 0.004249 -0.010799 -0.009707 0.002453 0.011683 -0.001567
-0.005229 -0.013953 0.007529 -0.009187 -0.009721 -0.025388 -0.045852 0.000555 -0.000699 -0.004884 -0.019146
-0.014751 0.012972 -0.012543 -0.016405 -0.018106 -0.021708 -0.002288 -0.0061 -0.002798 0.008083 -0.01568
0.043538 0.045014 0.013243 -0.002175 0.019107 0.028106 0.018349 0.023805 0.002455 0.020619 0.019831
-0.012863 -0.009283 8e-04 -0.005814 -0.0109 0.002878 0.033784 -0.011989 0.010147 0.000898 -0.014345
0.007183 0.014243 0 -0.005848 0.008816 0.018651 0.001634 0.002574 0.001732 -0.011718 0.001617
0.020401 -0.00813 -0.002665 0.002206 -0.005025 0.015493 0.000544 -0.018155 -0.007261 0.005503 -0.009041
0.001463 0.011177 -0.00481 -0.014674 0.003733 0.008322 0.006522 -0.001868 -0.003831 0.018562 -0.001303
0.01331 0.004053 -0.002685 0 -0.015861 -0.01238 0.019438 0.000561 0.007343 -0.019332 -0.001305
-0.019702 -0.001468 0.00727 0.072226 -0.003587 0.008357 -0.025424 -0.000935 0.001736 -0.00836 -0.014701
0.028758 0.041069 0.010158 -0.002083 0.025422 0.041436 0.013043 0.01535 0.017325 0.00843 0.014589
0.0027 -0.000618 -0.001323 -0.008351 0.007679 -0.005305 -0.002146 -0.003134 -0.010899 0.008812 -0.004902
-0.002218 -0.006005 0.001325 -0.015439 -0.00479 -0.018667 -0.023656 0.004624 -0.012928 -0.00224 0.011166
0.009049 0.020967 -0.002117 0.014968 -0.006782 0.008152 -0.013216 -0.002209 -0.001062 0.004714 0.016889
-0.000944 0.001392 -0.004508 0.01264 0.002203 -0.013477 -0.004464 0.011993 0.003544 -0.012958 0.004471
-0.013228 -0.003128 -0.001332 0.008322 0.002857 0.020492 0.029148 -0.002005 0.002472 0.013807 -0.012083
0.03128 -0.019526 0.000533 0.017882 0.005479 -0.022758 0.008715 -0.005846 0.002818 0.011833 0.013518
-0.005571 0.006757 0.001066 0.000676 -0.007847 -0.017808 -0.015119 -0.006431 0.001054 -0.006178 -0.00254
0.003735 0.014483 0.003462 0.004051 0.004174 -0.015342 0.006579 0.004809 -0.005965 -0.005606 0.012098
0.000155 -0.012535 0.007166 -0.014122 0.035441 0.041076 -0.004357 -0.005338 0.010237 -0.006642 -0.001887
-0.021237 -0.011636 -0.002108 -0.017735 -0.016691 -0.001361 0 -0.009993 -0.014326 -0.006069 -0.016703
0.018214 0.002141 0.003697 0.00625 0.015041 -0.008174 0.008753 0.01271 0.014179 0.003618 0.016346
0.000311 0.004628 0.003157 0.002761 0.012489 0 0.032538 0.000554 -0.009437 -0.009013 0.003469
0.053802 0.015592 0.004983 -0.002065 -0.004809 -0.019231 0.018907 -0.006272 -0.001764 0.004548 -0.009428
0.011214 0.011165 -0.003653 0 -0.009664 -0.015406 -0.020619 -0.002042 0.002474 0.003395 0.003807
0.008463 -0.003451 0.002619 0.021379 0.008697 -0.078236 0.004211 -0.011533 -0.001763 -0.00891 -0.005057
0.001881 0.019391 0.000522 -0.020257 -0.005258 -0.016975 -0.098532 -0.007715 0.001413 0.012405 -0.000953
0.007799 -0.002378 -0.000914 0.002068 -0.035095 -0.012559 -0.025581 -0.007017 0.005291 -0.001349 0.028935
0.001576 0.011286 0.001587 -0.014443 0.009641 0.00159 -0.015513 -0.008021 0.000702 0.016659 0.004635
0.004006 -0.004396 -0.007658 -0.004885 0.017795 -0.011111 0.003636 0.02965 0.007013 0.003764 -0.005537
0.018526 0.005435 0.010644 0.032959 0.01919 -0.017657 -0.009662 0.008788 0.00766 0.001103 0.002474
0.010354 0.013514 -0.001843 -0.007468 -0.001464 0.029412 -0.007317 0.000371 0.004146 0.006831 -0.010491
0.049716 0.025 0.014244 0.012312 0.006914 0.038095 0.004914 0.014638 0.013076 0.058 -0.009666
-0.001847 0.023415 0.00052 -0.006081 0.001873 -0.013761 -0.02445 0.007122 -0.005774 -0.000207 -0.013224
-0.010838 -0.00286 -0.003899 0.006118 0.003738 -0.017054 0.002506 -0.004533 -0.003075 -0.010966 0.005743
-0.012293 -0.001275 -0.001827 0.027703 -0.006414 -0.022082 0.0075 -0.008015 0 0.00251 0.009518
0.009876 0 -0.00732 0.013149 -0.00125 0.008065 -0.022333 0.002204 -0.004455 -0.005008 0.003143
0.004956 -0.01723 0.007638 0.002596 -0.016889 0.0256 0.015228 -0.00513 -0.007573 0.005034 -0.025689
-0.01213 0.00487 -0.004443 -0.011003 -0.015695 -0.040562 0.0075 -0.002026 -0.012834 -0.009391 -0.011576
0.002564 -0.003231 0.006301 -0.017016 0.002801 0.00813 -0.049628 -0.000554 0.005973 -0.012745 -0.007482
-0.015074 -0.009076 -0.005218 -0.007989 -0.013752 -0.045161 -0.023499 -0.006832 -0.013622 -0.010349 0.000983
0.016671 0.011122 -0.00577 0.028188 0.009586 -0.064189 -0.005348 0.038669 -0.009915 0.034498 0
0.014785 0.018441 0.003165 0.004569 0.015753 -0.041516 0.037634 -0.005394 0.017167 -0.005419 -0.000982
0.012318 0.014612 0.001052 -0.005848 -0.001275 0.035782 0.03886 0.017896 -0.004219 0.005029 0.008194
-0.000393 0.009393 0.004203 -0.00719 -0.010211 -0.027273 -0.022444 -0.00959 -0.001059 -0.003128 0.001951
-0.012565 -0.008065 -0.007063 -0.008558 -0.001934 -0.026168 -0.017857 -0.009503 -0.009191 -0.01092 -0.030824
0.022667 0.017824 0.001317 0.015272 0.012274 0.005758 0.031169 0.036387 0.003924 0.020648 0.016739
-0.015165 -0.010753 -0.004736 0 -0.011274 0.001908 -0.010076 -0.006463 -0.005686 -0.007125 0.005021
0.016188 0 -0.007402 -0.006213 0.001291 0.022857 -0.002545 -0.009669 -0.010007 -0.009428 -0.013527
0.004416 -0.012422 0.004527 -0.005305 -0.006231 0.001862 -0.035714 0.010829 0.003249 -0.009729 -0.013712
0.045384 0.024528 0.013521 0.021333 0.021622 0.053903 -0.002646 0.018967 0.017632 0.022853 0.024415
-0.001361 0.008287 -0.003924 -0.010444 0.022857 0.068783 0.023873 0.028094 0.009547 0.012529 0.007613
0.024771 -0.000913 0.00105 0.005277 -0.018622 0.0033 0.015544 -0.008885 -0.002102 0.006805 0.00657
0.00145 0.003961 -0.001049 0.015092 -0.004849 -0.001645 0.063776 0.001861 -0.006669 -0.010191 0.015013
-0.022448 0.013961 -0.00499 0.015514 0 -0.009885 0.009592 -0.002364 0.008481 0.003052 0.003215
-0.001235 0.010177 -0.008182 -0.007638 -0.015678 0.053245 -0.021378 0.000677 0.003153 0.008459 0.006731
0.004203 -0.000296 0.009313 0.016036 -0.012699 0.026856 0.007282 0.004735 0.006636 0.004092 -0.000637
0.003693 -0.02786 -0.0029 0.010101 -0.006322 -0.006154 0.016867 -0.007743 0.002429 0.008099 0.012743
0.010915 -0.006098 0.002115 -0.006875 -0.002413 0.013932 0.035545 -0.002714 -0.003808 -0.007276 -0.005033
-0.013345 0.006135 -0.001055 0.023285 0.003519 -0.051908 0.002288 0.004933 0.019458 0.001272 -0.005058
-0.0075 -0.004878 -0.004226 -0.006765 -0.016875 0.017713 -0.034247 -0.005078 -0.007157 -0.00183 -0.003813
